Time,iL1,iL2,V3,V1,vC1,vC2
0.012312,3.59375,-5.58838,0.88,0,81.0087,-32.8059
0.012313,3.5277,-5.52278,0.87,0,81.0443,-32.7959
0.012314,3.46158,-5.4572,0.86,0,81.0792,-32.7852
0.012315,3.39538,-5.39164,0.85,0,81.1135,-32.7739
0.012316,3.32912,-5.3261,0.84,0,81.1471,-32.7619
0.012317,3.26279,-5.26059,0.83,0,81.1801,-32.7494
0.012318,3.1964,-5.1951,0.82,0,81.2124,-32.7362
0.012319,3.12995,-5.12964,0.81,0,81.244,-32.7223
0.01232,3.06343,-5.06421,0.8,0,81.275,-32.7079
0.012321,2.99685,-4.99881,0.79,0,81.3053,-32.6928
0.012322,2.93021,-4.93344,0.78,0,81.3349,-32.6771
0.012323,2.86351,-4.86811,0.77,0,81.3639,-32.6607
0.012324,2.79675,-4.8028,0.76,0,81.3922,-32.6438
0.012325,2.72994,-4.73753,0.75,0,81.4198,-32.6262
0.012326,2.66307,-4.6723,0.74,0,81.4468,-32.608
0.012327,2.59615,-4.6071,0.73,0,81.4731,-32.5892
0.012328,2.52918,-4.54194,0.72,0,81.4987,-32.5698
0.012329,2.46216,-4.47682,0.71,0,81.5237,-32.5498
0.01233,2.39509,-4.41174,0.7,0,81.5479,-32.5292
0.012331,2.32797,-4.3467,0.69,0,81.5716,-32.5079
0.012332,2.2608,-4.28171,0.68,0,81.5945,-32.4861
0.012333,2.19359,-4.21676,0.67,0,81.6168,-32.4636
0.012334,2.12633,-4.15186,0.66,0,81.6384,-32.4405
0.012335,2.05903,-4.087,0.65,0,81.6593,-32.4169
0.012336,1.9917,-4.02219,0.64,0,81.6796,-32.3926
0.012337,1.92432,-3.95743,0.63,0,81.6991,-32.3678
0.012338,1.8569,-3.89272,0.62,0,81.718,-32.3423
0.012339,1.78945,-3.82806,0.61,0,81.7363,-32.3162
0.01234,1.72195,-3.76345,0.6,0,81.7538,-32.2896
0.012341,1.65443,-3.6989,0.59,0,81.7707,-32.2624
0.012342,1.58687,-3.6344,0.58,0,81.7869,-32.2345
0.012343,1.51928,-3.56996,0.57,0,81.8025,-32.2061
0.012344,1.45166,-3.50558,0.56,0,81.8173,-32.1771
0.012345,1.38401,-3.44126,0.55,0,81.8315,-32.1475
0.012346,1.31634,-3.37699,0.54,0,81.845,-32.1173
0.012347,1.24863,-3.31279,0.53,0,81.8578,-32.0866
0.012348,1.18091,-3.24864,0.52,0,81.87,-32.0552
0.012349,1.11316,-3.18457,0.51,0,81.8814,-32.0233
0.01235,1.04538,-3.12055,0.5,0,81.8922,-31.9908
0.012351,0.977587,-3.0566,0.49,0,81.9023,-31.9578
0.012352,0.909773,-2.99272,0.48,0,81.9118,-31.9241
0.012353,0.84194,-2.92891,0.47,0,81.9205,-31.8899
0.012354,0.774091,-2.86516,0.46,0,81.9286,-31.8552
0.012355,0.706227,-2.80149,0.45,0,81.936,-31.8198
0.012356,0.638348,-2.73788,0.44,0,81.9427,-31.7839
0.012357,0.570456,-2.67435,0.43,0,81.9488,-31.7474
0.012358,0.502553,-2.61089,0.42,0,81.9541,-31.7104
0.012359,0.43464,-2.54751,0.41,0,81.9588,-31.6728
0.01236,0.366718,-2.4842,0.4,0,81.9628,-31.6347
0.012361,0.462718,-2.58488,0.39,1,81.9372,-31.5971
0.012362,0.558718,-2.68557,0.38,1,81.9106,-31.5605
0.012363,0.654718,-2.78628,0.37,1,81.8833,-31.5248
0.012364,0.750718,-2.887,0.36,1,81.8549,-31.4902
0.012365,0.846718,-2.98774,0.35,1,81.8255,-31.4566
0.012366,0.942718,-3.08848,0.34,1,81.7952,-31.4241
0.012367,1.03872,-3.18922,0.33,1,81.7638,-31.3927
0.012368,1.13472,-3.28996,0.32,1,81.7314,-31.3623
0.012369,1.23072,-3.39069,0.31,1,81.698,-31.333
0.01237,1.32672,-3.49142,0.3,1,81.6636,-31.3048
0.012371,1.42272,-3.59213,0.29,1,81.6281,-31.2776
0.012372,1.51872,-3.69282,0.28,1,81.5917,-31.2515
0.012373,1.61472,-3.79348,0.27,1,81.5543,-31.2265
0.012374,1.71072,-3.89413,0.26,1,81.5158,-31.2025
0.012375,1.80672,-3.99474,0.25,1,81.4764,-31.1795
0.012376,1.90272,-4.09531,0.24,1,81.436,-31.1576
0.012377,1.99872,-4.19585,0.23,1,81.3945,-31.1368
0.012378,2.09472,-4.29634,0.22,1,81.352,-31.117
0.012379,2.19072,-4.39678,0.21,1,81.3086,-31.0983
0.01238,2.28672,-4.49718,0.2,1,81.2641,-31.0806
0.012381,2.38272,-4.59752,0.19,1,81.2186,-31.0639
0.012382,2.47872,-4.6978,0.18,1,81.1721,-31.0482
0.012383,2.57472,-4.79801,0.17,1,81.1247,-31.0336
0.012384,2.67072,-4.89816,0.16,1,81.0762,-31.0201
0.012385,2.76672,-4.99823,0.15,1,81.0267,-31.0075
0.012386,2.86272,-5.09823,0.14,1,80.9762,-30.996
0.012387,2.95872,-5.19815,0.13,1,80.9247,-30.9855
0.012388,3.05472,-5.29799,0.12,1,80.8723,-30.976
0.012389,3.15071,-5.39773,0.11,1,80.8188,-30.9676
0.01239,3.24671,-5.49739,0.1,1,80.7643,-30.9601
0.012391,3.34271,-5.59695,0.09,1,80.7088,-30.9537
0.012392,3.43871,-5.69641,0.08,1,80.6524,-30.9482
0.012393,3.53471,-5.79576,0.07,1,80.5949,-30.9438
0.012394,3.63071,-5.89501,0.06,1,80.5365,-30.9404
0.012395,3.72671,-5.99414,0.05,1,80.477,-30.9379
0.012396,3.82271,-6.09316,0.04,1,80.4166,-30.9365
0.012397,3.91871,-6.19206,0.03,1,80.3551,-30.936
0.012398,4.01471,-6.29084,0.02,1,80.2927,-30.9366
0.012399,4.11071,-6.38948,0.01,1,80.2293,-30.9381
0.0124,4.20671,-6.488,2.66454e-011,1,80.1649,-30.9406
0.012401,4.30271,-6.58638,0.01,1,80.0996,-30.9441
0.012402,4.39871,-6.68462,0.02,1,80.0332,-30.9486
0.012403,4.49471,-6.78271,0.03,1,79.9659,-30.954
0.012404,4.59071,-6.88066,0.04,1,79.8976,-30.9604
0.012405,4.68671,-6.97846,0.05,1,79.8283,-30.9678
0.012406,4.78271,-7.0761,0.06,1,79.758,-30.9761
0.012407,4.87871,-7.17359,0.07,1,79.6867,-30.9854
0.012408,4.97471,-7.27091,0.08,1,79.6145,-30.9956
0.012409,5.07071,-7.36806,0.09,1,79.5413,-31.0068
0.01241,5.16671,-7.46504,0.1,1,79.4672,-31.019
0.012411,5.26271,-7.56185,0.11,1,79.392,-31.0321
0.012412,5.35871,-7.65848,0.12,1,79.3159,-31.0461
0.012413,5.45471,-7.75493,0.13,1,79.2389,-31.061
0.012414,5.55071,-7.85119,0.14,1,79.1608,-31.0769
0.012415,5.64671,-7.94726,0.15,1,79.0818,-31.0938
0.012416,5.74271,-8.04314,0.16,1,79.0019,-31.1115
0.012417,5.83871,-8.13882,0.17,1,78.921,-31.1302
0.012418,5.93471,-8.2343,0.18,1,78.8391,-31.1498
0.012419,6.03071,-8.32957,0.19,1,78.7563,-31.1703
0.01242,6.12671,-8.42464,0.2,1,78.6725,-31.1917
0.012421,6.22271,-8.51949,0.21,1,78.5878,-31.214
0.012422,6.31871,-8.61413,0.22,1,78.5021,-31.2372
0.012423,6.41471,-8.70855,0.23,1,78.4155,-31.2613
0.012424,6.51071,-8.80275,0.24,1,78.328,-31.2863
0.012425,6.60671,-8.89672,0.25,1,78.2395,-31.3122
0.012426,6.70271,-8.99045,0.26,1,78.15,-31.339
0.012427,6.79871,-9.08396,0.27,1,78.0597,-31.3667
0.012428,6.8947,-9.17722,0.28,1,77.9683,-31.3952
0.012429,6.9907,-9.27025,0.29,1,77.8761,-31.4246
0.01243,7.0867,-9.36303,0.3,1,77.7829,-31.4549
0.012431,7.1827,-9.45556,0.31,1,77.6888,-31.4861
0.012432,7.2787,-9.54784,0.32,1,77.5938,-31.5181
0.012433,7.3747,-9.63986,0.33,1,77.4979,-31.5509
0.012434,7.4707,-9.73162,0.34,1,77.401,-31.5847
0.012435,7.5667,-9.82312,0.35,1,77.3033,-31.6192
0.012436,7.6627,-9.91435,0.36,1,77.2046,-31.6547
0.012437,7.7587,-10.0053,0.37,1,77.105,-31.6909
0.012438,7.8547,-10.096,0.38,1,77.0045,-31.728
0.012439,7.9507,-10.1864,0.39,1,76.9031,-31.7659
0.01244,8.0467,-10.2766,0.4,1,76.8007,-31.8047
0.012441,7.98898,-10.2129,0.41,0,76.8808,-31.8433
0.012442,7.9311,-10.1491,0.42,0,76.9602,-31.8812
0.012443,7.8731,-10.0853,0.43,0,77.0393,-31.9186
0.012444,7.81494,-10.0215,0.44,0,77.1177,-31.9552
0.012445,7.75663,-9.95752,0.45,0,77.1956,-31.9912
0.012446,7.69816,-9.8935,0.46,0,77.2728,-32.0264
0.012447,7.63954,-9.82942,0.47,0,77.3495,-32.0609
0.012448,7.58076,-9.76526,0.48,0,77.4256,-32.0947
0.012449,7.52183,-9.70104,0.49,0,77.5011,-32.1279
0.01245,7.46276,-9.63675,0.5,0,77.576,-32.1603
0.012451,7.40353,-9.5724,0.51,0,77.6504,-32.192
0.012452,7.34415,-9.50798,0.52,0,77.7241,-32.2229
0.012453,7.28463,-9.4435,0.53,0,77.7973,-32.2532
0.012454,7.22496,-9.37897,0.54,0,77.8698,-32.2828
0.012455,7.16515,-9.31437,0.55,0,77.9418,-32.3117
0.012456,7.1052,-9.24972,0.56,0,78.0131,-32.3398
0.012457,7.0451,-9.18501,0.57,0,78.0839,-32.3673
0.012458,6.98486,-9.12025,0.58,0,78.154,-32.3941
0.012459,6.92448,-9.05544,0.59,0,78.2236,-32.4201
0.01246,6.86397,-8.99057,0.6,0,78.2925,-32.4455
0.012461,6.80331,-8.92566,0.61,0,78.3608,-32.4702
0.012462,6.74252,-8.86069,0.62,0,78.4286,-32.4941
0.012463,6.6816,-8.79568,0.63,0,78.4957,-32.5174
0.012464,6.62054,-8.73062,0.64,0,78.5622,-32.54
0.012465,6.55935,-8.66552,0.65,0,78.6281,-32.5619
0.012466,6.49803,-8.60037,0.66,0,78.6934,-32.583
0.012467,6.43658,-8.53519,0.67,0,78.7581,-32.6035
0.012468,6.375,-8.46996,0.68,0,78.8221,-32.6233
0.012469,6.31329,-8.40469,0.69,0,78.8856,-32.6424
0.01247,6.25145,-8.33939,0.7,0,78.9484,-32.6609
0.012471,6.18949,-8.27405,0.71,0,79.0106,-32.6786
0.012472,6.12741,-8.20868,0.72,0,79.0722,-32.6956
0.012473,6.06521,-8.14327,0.73,0,79.1331,-32.712
0.012474,6.00288,-8.07783,0.74,0,79.1935,-32.7276
0.012475,5.94043,-8.01236,0.75,0,79.2532,-32.7426
0.012476,5.87787,-7.94686,0.76,0,79.3123,-32.7569
0.012477,5.81518,-7.88133,0.77,0,79.3707,-32.7705
0.012478,5.75238,-7.81578,0.78,0,79.4286,-32.7835
0.012479,5.68947,-7.7502,0.79,0,79.4858,-32.7957
0.01248,5.62644,-7.68459,0.8,0,79.5424,-32.8073
0.012481,5.5633,-7.61897,0.81,0,79.5983,-32.8182
0.012482,5.50005,-7.55332,0.82,0,79.6536,-32.8284
0.012483,5.43669,-7.48765,0.83,0,79.7083,-32.8379
0.012484,5.37321,-7.42197,0.84,0,79.7624,-32.8468
0.012485,5.30964,-7.35627,0.85,0,79.8158,-32.855
0.012486,5.24595,-7.29055,0.86,0,79.8686,-32.8625
0.012487,5.18216,-7.22482,0.87,0,79.9207,-32.8693
0.012488,5.11827,-7.15907,0.88,0,79.9722,-32.8755
0.012489,5.05427,-7.09331,0.89,0,80.0231,-32.881
0.01249,4.99018,-7.02755,0.9,0,80.0733,-32.8859
0.012491,4.92598,-6.96177,0.91,0,80.1229,-32.89
0.012492,4.86168,-6.89599,0.92,0,80.1718,-32.8935
0.012493,4.79729,-6.8302,0.93,0,80.2201,-32.8964
0.012494,4.7328,-6.7644,0.94,0,80.2678,-32.8986
0.012495,4.66822,-6.6986,0.95,0,80.3148,-32.9001
0.012496,4.60355,-6.6328,0.96,0,80.3611,-32.9009
0.012497,4.53878,-6.567,0.97,0,80.4068,-32.9011
0.012498,4.47392,-6.5012,0.98,0,80.4519,-32.9007
0.012499,4.40897,-6.4354,0.99,0,80.4963,-32.8995
0.0125,4.34393,-6.3696,1,0,80.5401,-32.8978
0.012501,4.27881,-6.30381,0.99,0,80.5832,-32.8953
0.012502,4.2136,-6.23802,0.98,0,80.6256,-32.8923
0.012503,4.14831,-6.17224,0.97,0,80.6675,-32.8885
0.012504,4.08293,-6.10646,0.96,0,80.7086,-32.8842
0.012505,4.01747,-6.0407,0.95,0,80.7491,-32.8791
0.012506,3.95194,-5.97495,0.94,0,80.789,-32.8735
0.012507,3.88632,-5.90921,0.93,0,80.8282,-32.8671
0.012508,3.82062,-5.84348,0.92,0,80.8667,-32.8602
0.012509,3.75485,-5.77777,0.91,0,80.9046,-32.8526
0.01251,3.689,-5.71207,0.9,0,80.9418,-32.8443
0.012511,3.62308,-5.64639,0.89,0,80.9783,-32.8354
0.012512,3.55709,-5.58073,0.88,0,81.0142,-32.8259
0.012513,3.49103,-5.51509,0.87,0,81.0495,-32.8157
0.012514,3.42489,-5.44947,0.86,0,81.0841,-32.8049
0.012515,3.35869,-5.38387,0.85,0,81.118,-32.7935
0.012516,3.29242,-5.31829,0.84,0,81.1512,-32.7815
0.012517,3.22609,-5.25274,0.83,0,81.1838,-32.7688
0.012518,3.15969,-5.18722,0.82,0,81.2158,-32.7554
0.012519,3.09322,-5.12172,0.81,0,81.247,-32.7415
0.01252,3.0267,-5.05625,0.8,0,81.2776,-32.7269
0.012521,2.96011,-4.99081,0.79,0,81.3076,-32.7117
0.012522,2.89347,-4.92541,0.78,0,81.3368,-32.6959
0.012523,2.82677,-4.86003,0.77,0,81.3654,-32.6794
0.012524,2.76001,-4.79469,0.76,0,81.3934,-32.6624
0.012525,2.69319,-4.72938,0.75,0,81.4206,-32.6447
0.012526,2.62633,-4.66411,0.74,0,81.4472,-32.6264
0.012527,2.55941,-4.59888,0.73,0,81.4732,-32.6074
0.012528,2.49243,-4.53368,0.72,0,81.4984,-32.5879
0.012529,2.42541,-4.46852,0.71,0,81.523,-32.5678
0.01253,2.35834,-4.40341,0.7,0,81.5469,-32.547
0.012531,2.29123,-4.33834,0.69,0,81.5702,-32.5256
0.012532,2.22406,-4.27331,0.68,0,81.5927,-32.5037
0.012533,2.15685,-4.20832,0.67,0,81.6146,-32.4811
0.012534,2.0896,-4.14338,0.66,0,81.6359,-32.4579
0.012535,2.02231,-4.07849,0.65,0,81.6564,-32.4341
0.012536,1.95498,-4.01365,0.64,0,81.6763,-32.4098
0.012537,1.88761,-3.94885,0.63,0,81.6955,-32.3848
0.012538,1.8202,-3.88411,0.62,0,81.7141,-32.3592
0.012539,1.75275,-3.81942,0.61,0,81.7319,-32.333
0.01254,1.68527,-3.75478,0.6,0,81.7491,-32.3063
0.012541,1.61775,-3.69019,0.59,0,81.7656,-32.2789
0.012542,1.55021,-3.62566,0.58,0,81.7815,-32.2509
0.012543,1.48263,-3.56119,0.57,0,81.7967,-32.2224
0.012544,1.41502,-3.49677,0.56,0,81.8111,-32.1933
0.012545,1.34739,-3.43241,0.55,0,81.825,-32.1636
0.012546,1.27972,-3.36812,0.54,0,81.8381,-32.1333
0.012547,1.21203,-3.30388,0.53,0,81.8505,-32.1024
0.012548,1.14432,-3.23971,0.52,0,81.8623,-32.0709
0.012549,1.07658,-3.1756,0.51,0,81.8734,-32.0389
0.01255,1.00883,-3.11155,0.5,0,81.8839,-32.0063
0.012551,0.941049,-3.04757,0.49,0,81.8936,-31.9731
0.012552,0.873253,-2.98366,0.48,0,81.9027,-31.9394
0.012553,0.805439,-2.91982,0.47,0,81.9111,-31.905
0.012554,0.737609,-2.85604,0.46,0,81.9188,-31.8701
0.012555,0.669765,-2.79234,0.45,0,81.9258,-31.8347
0.012556,0.601907,-2.7287,0.44,0,81.9322,-31.7986
0.012557,0.534036,-2.66514,0.43,0,81.9379,-31.7621
0.012558,0.466156,-2.60166,0.42,0,81.9429,-31.7249
0.012559,0.398265,-2.53824,0.41,0,81.9472,-31.6872
0.01256,0.330367,-2.47491,0.4,0,81.9508,-31.6489
0.012561,0.426367,-2.57553,0.39,1,81.9253,-31.6112
0.012562,0.522367,-2.67617,0.38,1,81.8988,-31.5745
0.012563,0.618367,-2.77683,0.37,1,81.8716,-31.5387
0.012564,0.714367,-2.8775,0.36,1,81.8433,-31.5039
0.012565,0.810367,-2.97819,0.35,1,81.814,-31.4702
0.012566,0.906367,-3.07888,0.34,1,81.7837,-31.4376
0.012567,1.00237,-3.17957,0.33,1,81.7524,-31.406
0.012568,1.09837,-3.28026,0.32,1,81.7201,-31.3755
0.012569,1.19437,-3.38094,0.31,1,81.6868,-31.3461
0.01257,1.29037,-3.48162,0.3,1,81.6525,-31.3178
0.012571,1.38637,-3.58228,0.29,1,81.6172,-31.2905
0.012572,1.48237,-3.68292,0.28,1,81.5809,-31.2643
0.012573,1.57837,-3.78354,0.27,1,81.5435,-31.2391
0.012574,1.67437,-3.88414,0.26,1,81.5052,-31.215
0.012575,1.77037,-3.9847,0.25,1,81.4658,-31.1919
0.012576,1.86637,-4.08523,0.24,1,81.4255,-31.1699
0.012577,1.96237,-4.18572,0.23,1,81.3841,-31.1489
0.012578,2.05837,-4.28617,0.22,1,81.3418,-31.129
0.012579,2.15437,-4.38657,0.21,1,81.2984,-31.1101
0.01258,2.25037,-4.48692,0.2,1,81.254,-31.0923
0.012581,2.34637,-4.58722,0.19,1,81.2087,-31.0755
0.012582,2.44237,-4.68745,0.18,1,81.1623,-31.0598
0.012583,2.53837,-4.78762,0.17,1,81.1149,-31.045
0.012584,2.63436,-4.88773,0.16,1,81.0666,-31.0313
0.012585,2.73036,-4.98776,0.15,1,81.0172,-31.0187
0.012586,2.82636,-5.08772,0.14,1,80.9668,-31.007
0.012587,2.92236,-5.1876,0.13,1,80.9154,-30.9964
0.012588,3.01836,-5.2874,0.12,1,80.863,-30.9868
0.012589,3.11436,-5.3871,0.11,1,80.8097,-30.9782
0.01259,3.21036,-5.48672,0.1,1,80.7553,-30.9706
0.012591,3.30636,-5.58624,0.09,1,80.6999,-30.964
0.012592,3.40236,-5.68566,0.08,1,80.6436,-30.9585
0.012593,3.49836,-5.78498,0.07,1,80.5862,-30.9539
0.012594,3.59436,-5.88419,0.06,1,80.5279,-30.9503
0.012595,3.69036,-5.98328,0.05,1,80.4685,-30.9478
0.012596,3.78636,-6.08227,0.04,1,80.4082,-30.9462
0.012597,3.88236,-6.18113,0.03,1,80.3469,-30.9456
0.012598,3.97836,-6.27987,0.02,1,80.2846,-30.9461
0.012599,4.07436,-6.37848,0.01,1,80.2213,-30.9475
0.0126,4.17036,-6.47696,2.81199e-011,1,80.157,-30.9498
0.012601,4.26636,-6.57531,0.01,1,80.0918,-30.9532
0.012602,4.36236,-6.67351,0.02,1,80.0255,-30.9575
0.012603,4.45836,-6.77158,0.03,1,79.9583,-30.9628
0.012604,4.55436,-6.86949,0.04,1,79.8901,-30.9691
0.012605,4.65036,-6.96726,0.05,1,79.8209,-30.9763
0.012606,4.74636,-7.06487,0.06,1,79.7507,-30.9845
0.012607,4.84236,-7.16232,0.07,1,79.6796,-30.9937
0.012608,4.93836,-7.25961,0.08,1,79.6075,-31.0038
0.012609,5.03436,-7.35673,0.09,1,79.5344,-31.0149
0.01261,5.13036,-7.45369,0.1,1,79.4604,-31.0269
0.012611,5.22636,-7.55047,0.11,1,79.3853,-31.0398
0.012612,5.32236,-7.64707,0.12,1,79.3094,-31.0537
0.012613,5.41836,-7.74349,0.13,1,79.2324,-31.0686
0.012614,5.51436,-7.83972,0.14,1,79.1545,-31.0843
0.012615,5.61036,-7.93576,0.15,1,79.0756,-31.101
0.012616,5.70636,-8.03162,0.16,1,78.9958,-31.1186
0.012617,5.80236,-8.12727,0.17,1,78.915,-31.1372
0.012618,5.89836,-8.22272,0.18,1,78.8332,-31.1566
0.012619,5.99436,-8.31797,0.19,1,78.7505,-31.177
0.01262,6.09036,-8.41302,0.2,1,78.6669,-31.1983
