Time,iL1,iL2,V3,V1,vC1,vC2
0.03929,5.90169,-9.67405,0.9,0,48.3516,38.7257
0.039291,5.8234,-9.59652,0.91,0,48.4103,38.8032
0.039292,5.74484,-9.51884,0.92,0,48.4681,38.8789
0.039293,5.66601,-9.44101,0.93,0,48.5252,38.953
0.039294,5.58693,-9.36303,0.94,0,48.5814,39.0253
0.039295,5.50759,-9.28491,0.95,0,48.6369,39.0959
0.039296,5.428,-9.20665,0.96,0,48.6916,39.1647
0.039297,5.34816,-9.12825,0.97,0,48.7454,39.2319
0.039298,5.26809,-9.04972,0.98,0,48.7985,39.2973
0.039299,5.18778,-8.97106,0.99,0,48.8508,39.3611
0.0393,5.10725,-8.89228,1,0,48.9023,39.4231
0.039301,5.02648,-8.81337,0.99,0,48.953,39.4834
0.039302,4.9455,-8.73435,0.98,0,49.0028,39.5419
0.039303,4.86431,-8.65521,0.97,0,49.0519,39.5988
0.039304,4.7829,-8.57595,0.96,0,49.1001,39.6539
0.039305,4.70129,-8.49659,0.95,0,49.1475,39.7073
0.039306,4.61948,-8.41712,0.94,0,49.1941,39.759
0.039307,4.53748,-8.33756,0.93,0,49.2399,39.809
0.039308,4.45529,-8.25789,0.92,0,49.2849,39.8573
0.039309,4.37291,-8.17813,0.91,0,49.329,39.9039
0.03931,4.29036,-8.09827,0.9,0,49.3723,39.9487
0.039311,4.20763,-8.01833,0.89,0,49.4148,39.9919
0.039312,4.12474,-7.93831,0.88,0,49.4565,40.0333
0.039313,4.04168,-7.8582,0.87,0,49.4973,40.073
0.039314,3.95846,-7.77802,0.86,0,49.5373,40.111
0.039315,3.87508,-7.69776,0.85,0,49.5765,40.1473
0.039316,3.79156,-7.61743,0.84,0,49.6148,40.1818
0.039317,3.7079,-7.53703,0.83,0,49.6523,40.2147
0.039318,3.6241,-7.45657,0.82,0,49.689,40.2459
0.039319,3.54016,-7.37605,0.81,0,49.7248,40.2753
0.03932,3.4561,-7.29547,0.8,0,49.7598,40.3031
0.039321,3.37191,-7.21484,0.79,0,49.7939,40.3292
0.039322,3.28761,-7.13416,0.78,0,49.8272,40.3535
0.039323,3.20319,-7.05343,0.77,0,49.8597,40.3762
0.039324,3.11867,-6.97265,0.76,0,49.8913,40.3972
0.039325,3.03404,-6.89184,0.75,0,49.922,40.4164
0.039326,2.94932,-6.81099,0.74,0,49.952,40.434
0.039327,2.8645,-6.7301,0.73,0,49.981,40.4499
0.039328,2.77959,-6.64919,0.72,0,50.0092,40.4641
0.039329,2.69461,-6.56825,0.71,0,50.0366,40.4766
0.03933,2.60954,-6.48729,0.7,0,50.0631,40.4875
0.039331,2.52441,-6.4063,0.69,0,50.0888,40.4966
0.039332,2.4392,-6.3253,0.68,0,50.1136,40.5041
0.039333,2.35394,-6.24429,0.67,0,50.1376,40.5099
0.039334,2.26862,-6.16326,0.66,0,50.1607,40.514
0.039335,2.18324,-6.08223,0.65,0,50.183,40.5165
0.039336,2.09782,-6.0012,0.64,0,50.2044,40.5173
0.039337,2.01236,-5.92016,0.63,0,50.2249,40.5164
0.039338,1.92686,-5.83913,0.62,0,50.2446,40.5138
0.039339,1.84133,-5.75811,0.61,0,50.2635,40.5096
0.03934,1.75577,-5.6771,0.6,0,50.2814,40.5038
0.039341,1.67019,-5.5961,0.59,0,50.2986,40.4963
0.039342,1.58459,-5.51511,0.58,0,50.3148,40.4871
0.039343,1.49898,-5.43415,0.57,0,50.3303,40.4763
0.039344,1.41337,-5.35321,0.56,0,50.3448,40.4639
0.039345,1.32775,-5.27229,0.55,0,50.3585,40.4498
0.039346,1.24214,-5.19141,0.54,0,50.3714,40.4341
0.039347,1.15653,-5.11056,0.53,0,50.3834,40.4167
0.039348,1.07094,-5.02974,0.52,0,50.3945,40.3978
0.039349,0.985363,-4.94897,0.51,0,50.4048,40.3772
0.03935,0.899811,-4.86824,0.5,0,50.4142,40.355
0.039351,0.814288,-4.78755,0.49,0,50.4228,40.3311
0.039352,0.728798,-4.70691,0.48,0,50.4305,40.3057
0.039353,0.643346,-4.62633,0.47,0,50.4374,40.2786
0.039354,0.557936,-4.5458,0.46,0,50.4434,40.2499
0.039355,0.472575,-4.46533,0.45,0,50.4485,40.2197
0.039356,0.568575,-4.56616,0.44,1,50.4031,40.1394
0.039357,0.664575,-4.6669,0.43,1,50.3567,40.0592
0.039358,0.760575,-4.76756,0.42,1,50.3095,39.9792
0.039359,0.856574,-4.86813,0.41,1,50.2613,39.8993
0.03936,0.952574,-4.96861,0.4,1,50.2122,39.8196
0.039361,1.04857,-5.06898,0.39,1,50.162,39.74
0.039362,1.14457,-5.16925,0.38,1,50.1108,39.6606
0.039363,1.24057,-5.26942,0.37,1,50.0586,39.5814
0.039364,1.33657,-5.36949,0.36,1,50.0054,39.5023
0.039365,1.43257,-5.46944,0.35,1,49.9512,39.4234
0.039366,1.52857,-5.56929,0.34,1,49.896,39.3446
0.039367,1.62457,-5.66903,0.33,1,49.8398,39.266
0.039368,1.72057,-5.76865,0.32,1,49.7826,39.1875
0.039369,1.81657,-5.86816,0.31,1,49.7244,39.1092
0.03937,1.91257,-5.96754,0.3,1,49.6653,39.0311
0.039371,2.00857,-6.06681,0.29,1,49.6051,38.9531
0.039372,2.10457,-6.16596,0.28,1,49.5439,38.8753
0.039373,2.20057,-6.26499,0.27,1,49.4818,38.7976
0.039374,2.29657,-6.36389,0.26,1,49.4186,38.7201
0.039375,2.39257,-6.46266,0.25,1,49.3545,38.6427
0.039376,2.48857,-6.56131,0.24,1,49.2894,38.5655
0.039377,2.58457,-6.65982,0.23,1,49.2233,38.4885
0.039378,2.68057,-6.7582,0.22,1,49.1562,38.4116
0.039379,2.77657,-6.85644,0.21,1,49.0881,38.3348
0.03938,2.87257,-6.95455,0.2,1,49.019,38.2582
0.039381,2.96857,-7.05252,0.19,1,48.949,38.1818
0.039382,3.06457,-7.15034,0.18,1,48.878,38.1055
0.039383,3.16057,-7.24803,0.17,1,48.806,38.0294
0.039384,3.25657,-7.34557,0.16,1,48.733,37.9534
0.039385,3.35257,-7.44296,0.15,1,48.6591,37.8775
0.039386,3.44857,-7.5402,0.14,1,48.5842,37.8019
0.039387,3.54457,-7.63729,0.13,1,48.5083,37.7263
0.039388,3.64057,-7.73423,0.12,1,48.4314,37.651
0.039389,3.73657,-7.83102,0.11,1,48.3536,37.5757
0.03939,3.83257,-7.92765,0.1,1,48.2748,37.5007
0.039391,3.92857,-8.02412,0.09,1,48.1951,37.4257
0.039392,4.02457,-8.12042,0.08,1,48.1143,37.351
0.039393,4.12057,-8.21657,0.07,1,48.0326,37.2763
0.039394,4.21657,-8.31255,0.06,1,47.95,37.2018
0.039395,4.31257,-8.40837,0.05,1,47.8664,37.1275
0.039396,4.40857,-8.50402,0.04,1,47.7818,37.0533
0.039397,4.50457,-8.5995,0.03,1,47.6963,36.9793
0.039398,4.60057,-8.6948,0.02,1,47.6098,36.9054
0.039399,4.69657,-8.78993,0.01,1,47.5224,36.8317
0.0394,4.79257,-8.88489,1.88738e-010,1,47.434,36.7581
0.039401,4.88857,-8.97967,0.01,1,47.3447,36.6847
0.039402,4.98457,-9.07427,0.02,1,47.2545,36.6114
0.039403,5.08057,-9.16868,0.03,1,47.1632,36.5382
0.039404,5.17657,-9.26292,0.04,1,47.0711,36.4652
0.039405,5.27256,-9.35697,0.05,1,46.978,36.3923
0.039406,5.36856,-9.45083,0.06,1,46.8839,36.3196
0.039407,5.46456,-9.5445,0.07,1,46.789,36.2471
0.039408,5.56056,-9.63798,0.08,1,46.6931,36.1746
0.039409,5.65656,-9.73127,0.09,1,46.5962,36.1024
0.03941,5.75256,-9.82437,0.1,1,46.4984,36.0302
0.039411,5.84856,-9.91726,0.11,1,46.3997,35.9582
0.039412,5.94456,-10.01,0.12,1,46.3001,35.8864
0.039413,6.04056,-10.1025,0.13,1,46.1995,35.8147
0.039414,6.13656,-10.1948,0.14,1,46.098,35.7431
0.039415,6.23256,-10.2869,0.15,1,45.9956,35.6717
0.039416,6.32856,-10.3787,0.16,1,45.8923,35.6005
0.039417,6.42456,-10.4704,0.17,1,45.7881,35.5293
0.039418,6.52056,-10.5619,0.18,1,45.6829,35.4583
0.039419,6.61656,-10.6532,0.19,1,45.5768,35.3875
0.03942,6.71256,-10.7442,0.2,1,45.4698,35.3168
0.039421,6.80856,-10.835,0.21,1,45.3619,35.2462
0.039422,6.90456,-10.9256,0.22,1,45.2531,35.1758
0.039423,7.00056,-11.016,0.23,1,45.1434,35.1055
0.039424,7.09656,-11.1062,0.24,1,45.0328,35.0354
0.039425,7.19256,-11.1962,0.25,1,44.9213,34.9654
0.039426,7.28856,-11.2859,0.26,1,44.8089,34.8955
0.039427,7.38456,-11.3754,0.27,1,44.6956,34.8258
0.039428,7.48056,-11.4647,0.28,1,44.5814,34.7562
0.039429,7.57656,-11.5537,0.29,1,44.4663,34.6868
0.03943,7.67256,-11.6425,0.3,1,44.3503,34.6175
0.039431,7.76856,-11.7311,0.31,1,44.2334,34.5483
0.039432,7.86456,-11.8195,0.32,1,44.1157,34.4793
0.039433,7.96055,-11.9076,0.33,1,43.9971,34.4104
0.039434,8.05655,-11.9955,0.34,1,43.8775,34.3416
0.039435,8.15255,-12.0831,0.35,1,43.7571,34.273
0.039436,8.24855,-12.1705,0.36,1,43.6359,34.2045
0.039437,8.34455,-12.2576,0.37,1,43.5137,34.1362
0.039438,8.44055,-12.3445,0.38,1,43.3907,34.068
0.039439,8.53655,-12.4312,0.39,1,43.2668,33.9999
0.03944,8.63255,-12.5176,0.4,1,43.1421,33.932
0.039441,8.72855,-12.6038,0.41,1,43.0165,33.8642
0.039442,8.82455,-12.6897,0.42,1,42.89,33.7965
0.039443,8.92055,-12.7753,0.43,1,42.7627,33.729
0.039444,9.01655,-12.8607,0.44,1,42.6345,33.6616
0.039445,9.11255,-12.9459,0.45,1,42.5055,33.5944
0.039446,9.05598,-12.8784,0.46,0,42.5962,33.7466
0.039447,8.99894,-12.8107,0.47,0,42.6863,33.8973
0.039448,8.94153,-12.7428,0.48,0,42.776,34.0468
0.039449,8.88365,-12.6745,0.49,0,42.8651,34.1948
0.03945,8.82529,-12.606,0.5,0,42.9537,34.3412
0.039451,8.76647,-12.5372,0.51,0,43.0417,34.486
0.039452,8.70718,-12.4681,0.52,0,43.129,34.6293
0.039453,8.64744,-12.3987,0.53,0,43.2158,34.771
0.039454,8.58724,-12.329,0.54,0,43.302,34.9112
0.039455,8.52659,-12.259,0.55,0,43.3875,35.0497
0.039456,8.46549,-12.1888,0.56,0,43.4725,35.1867
0.039457,8.40395,-12.1183,0.57,0,43.5568,35.322
0.039458,8.34197,-12.0475,0.58,0,43.6406,35.4558
0.039459,8.27957,-11.9764,0.59,0,43.7237,35.588
0.03946,8.21673,-11.9051,0.6,0,43.8062,35.7186
0.039461,8.15347,-11.8336,0.61,0,43.888,35.8476
0.039462,8.08979,-11.7617,0.62,0,43.9692,35.9749
0.039463,8.02569,-11.6897,0.63,0,44.0498,36.1007
0.039464,7.96119,-11.6173,0.64,0,44.1297,36.2248
0.039465,7.89628,-11.5448,0.65,0,44.209,36.3474
0.039466,7.83096,-11.472,0.66,0,44.2877,36.4683
0.039467,7.76525,-11.3989,0.67,0,44.3656,36.5876
0.039468,7.69915,-11.3256,0.68,0,44.443,36.7052
0.039469,7.63266,-11.2521,0.69,0,44.5196,36.8212
0.03947,7.56579,-11.1783,0.7,0,44.5956,36.9356
0.039471,7.49854,-11.1043,0.71,0,44.6709,37.0484
0.039472,7.43091,-11.0301,0.72,0,44.7456,37.1595
0.039473,7.36292,-10.9557,0.73,0,44.8196,37.2689
0.039474,7.29456,-10.8811,0.74,0,44.8928,37.3768
0.039475,7.22584,-10.8062,0.75,0,44.9654,37.4829
0.039476,7.15677,-10.7311,0.76,0,45.0374,37.5875
0.039477,7.08735,-10.6558,0.77,0,45.1086,37.6904
0.039478,7.01758,-10.5804,0.78,0,45.1791,37.7916
0.039479,6.94746,-10.5047,0.79,0,45.2489,37.8911
0.03948,6.87702,-10.4288,0.8,0,45.3181,37.9891
0.039481,6.80624,-10.3527,0.81,0,45.3865,38.0853
0.039482,6.73513,-10.2765,0.82,0,45.4542,38.1799
0.039483,6.6637,-10.2,0.83,0,45.5212,38.2728
0.039484,6.59196,-10.1234,0.84,0,45.5874,38.3641
0.039485,6.5199,-10.0466,0.85,0,45.653,38.4537
0.039486,6.44753,-9.96955,0.86,0,45.7178,38.5416
0.039487,6.37486,-9.89238,0.87,0,45.782,38.6278
0.039488,6.3019,-9.81504,0.88,0,45.8453,38.7124
0.039489,6.22863,-9.73754,0.89,0,45.908,38.7953
0.03949,6.15508,-9.65986,0.9,0,45.9699,38.8766
0.039491,6.08125,-9.58203,0.91,0,46.0311,38.9561
0.039492,6.00714,-9.50404,0.92,0,46.0915,39.034
0.039493,5.93275,-9.4259,0.93,0,46.1512,39.1102
0.039494,5.85809,-9.3476,0.94,0,46.2102,39.1847
0.039495,5.78317,-9.26916,0.95,0,46.2684,39.2576
0.039496,5.70799,-9.19057,0.96,0,46.3258,39.3287
0.039497,5.63255,-9.11184,0.97,0,46.3826,39.3982
0.039498,5.55687,-9.03298,0.98,0,46.4385,39.466
0.039499,5.48094,-8.95398,0.99,0,46.4937,39.5322
0.0395,5.40477,-8.87485,1,0,46.5481,39.5966
0.039501,5.32836,-8.7956,0.99,0,46.6018,39.6594
0.039502,5.25172,-8.71622,0.98,0,46.6547,39.7205
0.039503,5.17486,-8.63671,0.97,0,46.7068,39.7799
0.039504,5.09778,-8.5571,0.96,0,46.7582,39.8376
0.039505,5.02048,-8.47737,0.95,0,46.8088,39.8936
0.039506,4.94297,-8.39752,0.94,0,46.8586,39.9479
0.039507,4.86526,-8.31757,0.93,0,46.9076,40.0006
0.039508,4.78734,-8.23752,0.92,0,46.9559,40.0516
0.039509,4.70923,-8.15737,0.91,0,47.0034,40.1009
0.03951,4.63093,-8.07712,0.9,0,47.0501,40.1485
0.039511,4.55244,-7.99678,0.89,0,47.096,40.1945
0.039512,4.47377,-7.91634,0.88,0,47.1411,40.2387
0.039513,4.39492,-7.83582,0.87,0,47.1855,40.2813
0.039514,4.3159,-7.75522,0.86,0,47.229,40.3222
0.039515,4.23672,-7.67454,0.85,0,47.2718,40.3615
0.039516,4.15737,-7.59377,0.84,0,47.3138,40.399
0.039517,4.07787,-7.51294,0.83,0,47.3549,40.4349
0.039518,3.99821,-7.43204,0.82,0,47.3953,40.4691
0.039519,3.91841,-7.35107,0.81,0,47.4349,40.5016
0.03952,3.83847,-7.27003,0.8,0,47.4737,40.5325
0.039521,3.75839,-7.18894,0.79,0,47.5117,40.5617
0.039522,3.67818,-7.10779,0.78,0,47.5488,40.5892
0.039523,3.59784,-7.02658,0.77,0,47.5852,40.615
0.039524,3.51738,-6.94533,0.76,0,47.6208,40.6392
0.039525,3.4368,-6.86403,0.75,0,47.6556,40.6617
0.039526,3.35611,-6.78268,0.74,0,47.6895,40.6826
0.039527,3.27531,-6.7013,0.73,0,47.7227,40.7018
0.039528,3.19442,-6.61987,0.72,0,47.755,40.7193
0.039529,3.11342,-6.53842,0.71,0,47.7866,40.7352
0.03953,3.03233,-6.45694,0.7,0,47.8173,40.7494
0.039531,2.95116,-6.37542,0.69,0,47.8472,40.762
0.039532,2.8699,-6.29389,0.68,0,47.8763,40.7729
0.039533,2.78856,-6.21233,0.67,0,47.9046,40.7821
0.039534,2.70715,-6.13076,0.66,0,47.9321,40.7898
0.039535,2.62567,-6.04918,0.65,0,47.9588,40.7957
0.039536,2.54414,-5.96758,0.64,0,47.9846,40.8001
0.039537,2.46254,-5.88598,0.63,0,48.0096,40.8028
0.039538,2.38089,-5.80437,0.62,0,48.0339,40.8038
0.039539,2.29919,-5.72276,0.61,0,48.0573,40.8033
0.03954,2.21745,-5.64116,0.6,0,48.0798,40.8011
0.039541,2.13567,-5.55956,0.59,0,48.1016,40.7972
0.039542,2.05385,-5.47797,0.58,0,48.1226,40.7918
0.039543,1.97201,-5.39639,0.57,0,48.1427,40.7847
0.039544,1.89015,-5.31483,0.56,0,48.162,40.776
0.039545,1.80826,-5.23329,0.55,0,48.1805,40.7657
0.039546,1.72636,-5.15177,0.54,0,48.1982,40.7538
0.039547,1.64446,-5.07028,0.53,0,48.215,40.7403
0.039548,1.56255,-4.98881,0.52,0,48.2311,40.7251
0.039549,1.48063,-4.90738,0.51,0,48.2463,40.7084
0.03955,1.39873,-4.82598,0.5,0,48.2607,40.69
0.039551,1.31683,-4.74462,0.49,0,48.2742,40.6701
0.039552,1.23495,-4.6633,0.48,0,48.287,40.6486
0.039553,1.15309,-4.58203,0.47,0,48.2989,40.6255
0.039554,1.07126,-4.5008,0.46,0,48.3101,40.6008
0.039555,0.989452,-4.41962,0.45,0,48.3204,40.5745
0.039556,1.08545,-4.5162,0.44,1,48.2754,40.4935
0.039557,1.18145,-4.61268,0.43,1,48.2296,40.4126
0.039558,1.27745,-4.70909,0.42,1,48.183,40.3319
0.039559,1.37345,-4.80541,0.41,1,48.1354,40.2513
0.03956,1.46945,-4.90163,0.4,1,48.0868,40.1709
0.039561,1.56545,-4.99776,0.39,1,48.0373,40.0906
0.039562,1.66145,-5.09378,0.38,1,47.9869,40.0105
0.039563,1.75745,-5.1897,0.37,1,47.9355,39.9306
0.039564,1.85345,-5.28552,0.36,1,47.8831,39.8508
0.039565,1.94945,-5.38123,0.35,1,47.8298,39.7712
0.039566,2.04545,-5.47684,0.34,1,47.7755,39.6917
0.039567,2.14145,-5.57233,0.33,1,47.7202,39.6124
0.039568,2.23745,-5.66772,0.32,1,47.664,39.5333
0.039569,2.33345,-5.76299,0.31,1,47.6069,39.4543
0.03957,2.42945,-5.85814,0.3,1,47.5488,39.3755
0.039571,2.52545,-5.95318,0.29,1,47.4897,39.2968
0.039572,2.62145,-6.0481,0.28,1,47.4297,39.2183
0.039573,2.71745,-6.1429,0.27,1,47.3687,39.1399
0.039574,2.81345,-6.23758,0.26,1,47.3068,39.0617
0.039575,2.90945,-6.33213,0.25,1,47.244,38.9837
0.039576,3.00545,-6.42655,0.24,1,47.1802,38.9058
0.039577,3.10145,-6.52085,0.23,1,47.1155,38.828
0.039578,3.19745,-6.61501,0.22,1,47.0498,38.7505
0.039579,3.29345,-6.70904,0.21,1,46.9832,38.673
0.03958,3.38945,-6.80294,0.2,1,46.9156,38.5958
0.039581,3.48545,-6.89671,0.19,1,46.8471,38.5186
0.039582,3.58145,-6.99033,0.18,1,46.7777,38.4417
0.039583,3.67745,-7.08381,0.17,1,46.7073,38.3649
0.039584,3.77345,-7.17716,0.16,1,46.636,38.2882
0.039585,3.86945,-7.27036,0.15,1,46.5638,38.2117
0.039586,3.96545,-7.36341,0.14,1,46.4906,38.1354
0.039587,4.06145,-7.45632,0.13,1,46.4165,38.0592
0.039588,4.15745,-7.54908,0.12,1,46.3415,37.9831
0.039589,4.25345,-7.64168,0.11,1,46.2655,37.9073
0.03959,4.34945,-7.73414,0.1,1,46.1886,37.8315
0.039591,4.44545,-7.82644,0.09,1,46.1108,37.7559
0.039592,4.54145,-7.91858,0.08,1,46.0321,37.6805
0.039593,4.63745,-8.01056,0.07,1,45.9525,37.6052
0.039594,4.73345,-8.10239,0.06,1,45.8719,37.5301
0.039595,4.82944,-8.19405,0.05,1,45.7904,37.4551
0.039596,4.92544,-8.28555,0.04,1,45.708,37.3802
0.039597,5.02144,-8.37688,0.03,1,45.6247,37.3056
0.039598,5.11744,-8.46804,0.02,1,45.5405,37.231
0.039599,5.21344,-8.55904,0.01,1,45.4553,37.1566
0.0396,5.30944,-8.64986,1.9075e-010,1,45.3693,37.0824
0.039601,5.40544,-8.74052,0.01,1,45.2823,37.0083
0.039602,5.50144,-8.83099,0.02,1,45.1945,36.9344
0.039603,5.59744,-8.92129,0.03,1,45.1057,36.8606
0.039604,5.69344,-9.01141,0.04,1,45.0161,36.7869
0.039605,5.78944,-9.10135,0.05,1,44.9255,36.7134
0.039606,5.88544,-9.19111,0.06,1,44.834,36.6401
0.039607,5.98144,-9.28069,0.07,1,44.7417,36.5669
0.039608,6.07744,-9.37008,0.08,1,44.6484,36.4938
0.039609,6.17344,-9.45928,0.09,1,44.5543,36.4209
0.03961,6.26944,-9.54829,0.1,1,44.4592,36.3481
0.039611,6.36544,-9.63712,0.11,1,44.3633,36.2755
0.039612,6.46144,-9.72575,0.12,1,44.2665,36.203
0.039613,6.55744,-9.81418,0.13,1,44.1688,36.1307
0.039614,6.65344,-9.90242,0.14,1,44.0702,36.0585
0.039615,6.74944,-9.99046,0.15,1,43.9707,35.9864
0.039616,6.84544,-10.0783,0.16,1,43.8704,35.9145
0.039617,6.94144,-10.1659,0.17,1,43.7692,35.8428
0.039618,7.03744,-10.2534,0.18,1,43.6671,35.7712
0.039619,7.13344,-10.3406,0.19,1,43.5641,35.6997
0.03962,7.22944,-10.4276,0.2,1,43.4603,35.6284
0.039621,7.32544,-10.5144,0.21,1,43.3556,35.5572
0.039622,7.42144,-10.6011,0.22,1,43.25,35.4861
0.039623,7.51744,-10.6874,0.23,1,43.1435,35.4152
0.039624,7.61344,-10.7736,0.24,1,43.0362,35.3445
0.039625,7.70943,-10.8596,0.25,1,42.9281,35.2739
0.039626,7.80543,-10.9453,0.26,1,42.819,35.2034
0.039627,7.90143,-11.0309,0.27,1,42.7092,35.1331
0.039628,7.99743,-11.1162,0.28,1,42.5984,35.0629
0.039629,8.09343,-11.2013,0.29,1,42.4868,34.9928
0.03963,8.18943,-11.2861,0.3,1,42.3744,34.9229
0.039631,8.28543,-11.3708,0.31,1,42.2611,34.8531
0.039632,8.38143,-11.4552,0.32,1,42.147,34.7835
0.039633,8.47743,-11.5393,0.33,1,42.032,34.714
0.039634,8.57343,-11.6233,0.34,1,41.9162,34.6446
0.039635,8.66943,-11.707,0.35,1,41.7996,34.5754
0.039636,8.76543,-11.7905,0.36,1,41.6821,34.5063
0.039637,8.86143,-11.8737,0.37,1,41.5637,34.4374
0.039638,8.95743,-11.9567,0.38,1,41.4446,34.3686
0.039639,9.05343,-12.0395,0.39,1,41.3246,34.2999
0.03964,9.14943,-12.122,0.4,1,41.2038,34.2314
0.039641,9.24543,-12.2043,0.41,1,41.0822,34.163
0.039642,9.34143,-12.2864,0.42,1,40.9597,34.0947
0.039643,9.43743,-12.3682,0.43,1,40.8364,34.0266
0.039644,9.53343,-12.4497,0.44,1,40.7124,33.9586
0.039645,9.62943,-12.531,0.45,1,40.5875,33.8908
0.039646,9.5761,-12.463,0.46,0,40.6833,34.0434
0.039647,9.52227,-12.3947,0.47,0,40.7787,34.1946
0.039648,9.46808,-12.3261,0.48,0,40.8737,34.3446
0.039649,9.4134,-12.2573,0.49,0,40.9681,34.4931
0.03965,9.35824,-12.1882,0.5,0,41.0619,34.6401
0.039651,9.30259,-12.1187,0.51,0,41.1552,34.7855
0.039652,9.24648,-12.049,0.52,0,41.248,34.9293
0.039653,9.18989,-11.979,0.53,0,41.3402,35.0717
0.039654,9.13283,-11.9087,0.54,0,41.4318,35.2124
0.039655,9.07531,-11.8382,0.55,0,41.5228,35.3516
0.039656,9.01733,-11.7673,0.56,0,41.6133,35.4893
0.039657,8.9589,-11.6962,0.57,0,41.7032,35.6254
0.039658,8.90002,-11.6248,0.58,0,41.7924,35.7599
0.039659,8.84069,-11.5532,0.59,0,41.8812,35.8928
0.03966,8.78093,-11.4813,0.6,0,41.9693,36.0242
0.039661,8.72072,-11.4091,0.61,0,42.0568,36.154
0.039662,8.66008,-11.3366,0.62,0,42.1437,36.2822
0.039663,8.59902,-11.264,0.63,0,42.23,36.4088
0.039664,8.53753,-11.191,0.64,0,42.3156,36.5338
0.039665,8.47562,-11.1178,0.65,0,42.4007,36.6572
0.039666,8.4133,-11.0444,0.66,0,42.4852,36.779
0.039667,8.35057,-10.9707,0.67,0,42.569,36.8992
0.039668,8.28743,-10.8968,0.68,0,42.6522,37.0179
0.039669,8.22389,-10.8226,0.69,0,42.7347,37.1349
0.03967,8.15995,-10.7482,0.7,0,42.8166,37.2502
0.039671,8.09562,-10.6736,0.71,0,42.8979,37.364
0.039672,8.03091,-10.5988,0.72,0,42.9786,37.4762
0.039673,7.9658,-10.5237,0.73,0,43.0585,37.5867
0.039674,7.90033,-10.4484,0.74,0,43.1379,37.6956
0.039675,7.83447,-10.3729,0.75,0,43.2165,37.8029
0.039676,7.76825,-10.2972,0.76,0,43.2946,37.9086
0.039677,7.70166,-10.2213,0.77,0,43.3719,38.0126
0.039678,7.63471,-10.1452,0.78,0,43.4486,38.115
0.039679,7.56741,-10.0689,0.79,0,43.5246,38.2157
0.03968,7.49975,-9.99232,0.8,0,43.5999,38.3148
0.039681,7.43175,-9.9156,0.81,0,43.6746,38.4123
0.039682,7.36341,-9.83868,0.82,0,43.7486,38.5081
0.039683,7.29473,-9.76157,0.83,0,43.8219,38.6023
0.039684,7.22571,-9.68427,0.84,0,43.8945,38.6948
0.039685,7.15637,-9.60679,0.85,0,43.9664,38.7857
0.039686,7.08671,-9.52913,0.86,0,44.0376,38.875
0.039687,7.01672,-9.45129,0.87,0,44.1081,38.9625
0.039688,6.94642,-9.37328,0.88,0,44.1779,39.0485
0.039689,6.87582,-9.2951,0.89,0,44.247,39.1327
0.03969,6.80491,-9.21675,0.9,0,44.3154,39.2153
0.039691,6.7337,-9.13823,0.91,0,44.3831,39.2963
0.039692,6.66219,-9.05956,0.92,0,44.4501,39.3756
0.039693,6.5904,-8.98073,0.93,0,44.5164,39.4532
0.039694,6.51831,-8.90175,0.94,0,44.5819,39.5292
0.039695,6.44595,-8.82262,0.95,0,44.6467,39.6035
0.039696,6.37332,-8.74334,0.96,0,44.7108,39.6762
0.039697,6.30041,-8.66391,0.97,0,44.7742,39.7471
0.039698,6.22723,-8.58435,0.98,0,44.8368,39.8165
0.039699,6.1538,-8.50465,0.99,0,44.8987,39.8841
0.0397,6.0801,-8.42481,1,0,44.9599,39.9501
0.039701,6.00616,-8.34485,0.99,0,45.0203,40.0144
0.039702,5.93197,-8.26476,0.98,0,45.08,40.0771
0.039703,5.85753,-8.18454,0.97,0,45.139,40.138
0.039704,5.78286,-8.10421,0.96,0,45.1972,40.1973
0.039705,5.70795,-8.02375,0.95,0,45.2546,40.255
0.039706,5.63282,-7.94319,0.94,0,45.3113,40.311
0.039707,5.55747,-7.86251,0.93,0,45.3673,40.3653
0.039708,5.48189,-7.78173,0.92,0,45.4225,40.4179
0.039709,5.40611,-7.70084,0.91,0,45.4769,40.4689
0.03971,5.33011,-7.61985,0.9,0,45.5306,40.5182
0.039711,5.25391,-7.53877,0.89,0,45.5835,40.5658
0.039712,5.17752,-7.45759,0.88,0,45.6357,40.6118
0.039713,5.10093,-7.37632,0.87,0,45.6871,40.656
0.039714,5.02415,-7.29497,0.86,0,45.7377,40.6987
0.039715,4.94718,-7.21353,0.85,0,45.7876,40.7396
0.039716,4.87004,-7.13201,0.84,0,45.8366,40.7789
0.039717,4.79272,-7.05042,0.83,0,45.885,40.8166
0.039718,4.71524,-6.96875,0.82,0,45.9325,40.8525
0.039719,4.63758,-6.88701,0.81,0,45.9793,40.8868
0.03972,4.55977,-6.8052,0.8,0,46.0252,40.9195
0.039721,4.48181,-6.72333,0.79,0,46.0705,40.9505
0.039722,4.40369,-6.6414,0.78,0,46.1149,40.9798
0.039723,4.32543,-6.55941,0.77,0,46.1585,41.0074
0.039724,4.24703,-6.47737,0.76,0,46.2014,41.0334
0.039725,4.16849,-6.39528,0.75,0,46.2435,41.0578
0.039726,4.08983,-6.31314,0.74,0,46.2848,41.0805
0.039727,4.01103,-6.23096,0.73,0,46.3253,41.1015
0.039728,3.93212,-6.14874,0.72,0,46.365,41.1209
0.039729,3.85309,-6.06648,0.71,0,46.4039,41.1387
