Time,iL,Vout,V2,V3
0.018611,-0.621199,-10.7497,0.4,0.11
0.018612,-0.503716,-10.7338,0.4,0.12
0.018613,-0.386265,-10.7168,0.4,0.13
0.018614,-0.26885,-10.6987,0.4,0.14
0.018615,-0.151472,-10.6794,0.4,0.15
0.018616,-0.0341331,-10.659,0.4,0.16
0.018617,0.0831633,-10.6375,0.4,0.17
0.018618,0.200416,-10.6148,0.4,0.18
0.018619,0.317621,-10.591,0.4,0.19
0.01862,0.434778,-10.5661,0.4,0.2
0.018621,0.551885,-10.54,0.4,0.21
0.018622,0.668937,-10.5129,0.4,0.22
0.018623,0.785935,-10.4846,0.4,0.23
0.018624,0.902875,-10.4552,0.4,0.24
0.018625,1.01975,-10.4247,0.4,0.25
0.018626,1.13657,-10.3931,0.4,0.26
0.018627,1.25333,-10.3604,0.4,0.27
0.018628,1.37001,-10.3266,0.4,0.28
0.018629,1.48663,-10.2917,0.4,0.29
0.01863,1.60318,-10.2557,0.4,0.3
0.018631,1.71965,-10.2186,0.4,0.31
0.018632,1.83605,-10.1805,0.4,0.32
0.018633,1.95237,-10.1412,0.4,0.33
0.018634,2.06862,-10.1009,0.4,0.34
0.018635,2.18478,-10.0594,0.4,0.35
0.018636,2.30085,-10.0169,0.4,0.36
0.018637,2.41684,-9.97334,0.4,0.37
0.018638,2.53274,-9.92869,0.4,0.38
0.018639,2.64856,-9.88297,0.4,0.39
0.01864,2.76427,-9.83619,0.4,0.4
0.018641,2.68788,-9.78952,0.4,0.41
0.018642,2.61139,-9.7437,0.4,0.42
0.018643,2.53483,-9.69853,0.4,0.43
0.018644,2.45818,-9.65421,0.4,0.44
0.018645,2.38145,-9.61075,0.4,0.45
0.018646,2.30463,-9.56814,0.4,0.46
0.018647,2.22772,-9.52638,0.4,0.47
0.018648,2.15073,-9.48548,0.4,0.48
0.018649,2.07366,-9.44543,0.4,0.49
0.01865,1.99651,-9.40622,0.4,0.5
0.018651,1.91929,-9.36787,0.4,0.51
0.018652,1.84199,-9.33037,0.4,0.52
0.018653,1.76461,-9.29371,0.4,0.53
0.018654,1.68716,-9.2579,0.4,0.54
0.018655,1.60964,-9.22293,0.4,0.55
0.018656,1.53205,-9.18881,0.4,0.56
0.018657,1.4544,-9.15554,0.4,0.57
0.018658,1.37668,-9.1231,0.4,0.58
0.018659,1.29889,-9.09151,0.4,0.59
0.01866,1.22104,-9.06076,0.4,0.6
0.018661,1.14314,-9.03085,0.4,0.61
0.018662,1.06517,-9.00177,0.4,0.62
0.018663,0.987143,-8.97353,0.4,0.63
0.018664,0.909063,-8.94613,0.4,0.64
0.018665,0.830928,-8.91957,0.4,0.65
0.018666,0.752742,-8.89384,0.4,0.66
0.018667,0.674504,-8.86894,0.4,0.67
0.018668,0.596218,-8.84487,0.4,0.68
0.018669,0.517885,-8.82163,0.4,0.69
0.01867,0.439506,-8.79922,0.4,0.7
0.018671,0.361082,-8.77765,0.4,0.71
0.018672,0.282617,-8.75689,0.4,0.72
0.018673,0.204111,-8.73696,0.4,0.73
0.018674,0.125566,-8.71786,0.4,0.74
0.018675,0.046983,-8.69958,0.4,0.75
0.018676,-0.0316353,-8.68212,0.4,0.76
0.018677,-0.110288,-8.66548,0.4,0.77
0.018678,-0.188973,-8.64967,0.4,0.78
0.018679,-0.267688,-8.63466,0.4,0.79
0.01868,-0.346433,-8.62048,0.4,0.8
0.018681,-0.425205,-8.60711,0.4,0.81
0.018682,-0.504004,-8.59456,0.4,0.82
0.018683,-0.582826,-8.58281,0.4,0.83
0.018684,-0.661672,-8.57188,0.4,0.84
0.018685,-0.740538,-8.56176,0.4,0.85
0.018686,-0.819424,-8.55244,0.4,0.86
0.018687,-0.898327,-8.54394,0.4,0.87
0.018688,-0.977247,-8.53623,0.4,0.88
0.018689,-1.05618,-8.52933,0.4,0.89
0.01869,-1.13513,-8.52324,0.4,0.9
0.018691,-1.21409,-8.51794,0.4,0.91
0.018692,-1.29306,-8.51345,0.4,0.92
0.018693,-1.37203,-8.50975,0.4,0.93
0.018694,-1.45102,-8.50685,0.4,0.94
0.018695,-1.53,-8.50474,0.4,0.95
0.018696,-1.609,-8.50343,0.4,0.96
0.018697,-1.68799,-8.50291,0.4,0.97
0.018698,-1.76698,-8.50318,0.4,0.98
0.018699,-1.84598,-8.50423,0.4,0.99
0.0187,-1.92497,-8.50608,0.4,1
0.018701,-2.00395,-8.50871,0.4,0.99
0.018702,-2.08293,-8.51212,0.4,0.98
0.018703,-2.1619,-8.51632,0.4,0.97
0.018704,-2.24086,-8.52129,0.4,0.96
0.018705,-2.31982,-8.52705,0.4,0.95
0.018706,-2.39875,-8.53358,0.4,0.94
0.018707,-2.47768,-8.54089,0.4,0.93
0.018708,-2.55659,-8.54897,0.4,0.92
0.018709,-2.63548,-8.55782,0.4,0.91
0.01871,-2.71436,-8.56745,0.4,0.9
0.018711,-2.79321,-8.57784,0.4,0.89
0.018712,-2.87205,-8.589,0.4,0.88
0.018713,-2.95086,-8.60092,0.4,0.87
0.018714,-3.02964,-8.61361,0.4,0.86
0.018715,-3.1084,-8.62706,0.4,0.85
0.018716,-3.18713,-8.64127,0.4,0.84
0.018717,-3.26583,-8.65624,0.4,0.83
0.018718,-3.34451,-8.67196,0.4,0.82
0.018719,-3.42315,-8.68844,0.4,0.81
0.01872,-3.50175,-8.70567,0.4,0.8
0.018721,-3.58032,-8.72365,0.4,0.79
0.018722,-3.65886,-8.74238,0.4,0.78
0.018723,-3.73735,-8.76186,0.4,0.77
0.018724,-3.81581,-8.78208,0.4,0.76
0.018725,-3.89422,-8.80304,0.4,0.75
0.018726,-3.97259,-8.82475,0.4,0.74
0.018727,-4.05092,-8.8472,0.4,0.73
0.018728,-4.1292,-8.87038,0.4,0.72
0.018729,-4.20744,-8.8943,0.4,0.71
0.01873,-4.28563,-8.91895,0.4,0.7
0.018731,-4.36376,-8.94433,0.4,0.69
0.018732,-4.44185,-8.97045,0.4,0.68
0.018733,-4.51988,-8.99729,0.4,0.67
0.018734,-4.59786,-9.02485,0.4,0.66
0.018735,-4.67578,-9.05314,0.4,0.65
0.018736,-4.75364,-9.08216,0.4,0.64
0.018737,-4.83145,-9.11189,0.4,0.63
0.018738,-4.90919,-9.14234,0.4,0.62
0.018739,-4.98688,-9.1735,0.4,0.61
0.01874,-5.0645,-9.20538,0.4,0.6
0.018741,-5.14206,-9.23797,0.4,0.59
0.018742,-5.21955,-9.27127,0.4,0.58
0.018743,-5.29697,-9.30527,0.4,0.57
0.018744,-5.37432,-9.33998,0.4,0.56
0.018745,-5.45161,-9.3754,0.4,0.55
0.018746,-5.52882,-9.41151,0.4,0.54
0.018747,-5.60596,-9.44833,0.4,0.53
0.018748,-5.68303,-9.48584,0.4,0.52
0.018749,-5.76002,-9.52404,0.4,0.51
0.01875,-5.83693,-9.56294,0.4,0.5
0.018751,-5.91376,-9.60253,0.4,0.49
0.018752,-5.99052,-9.64281,0.4,0.48
0.018753,-6.06719,-9.68377,0.4,0.47
0.018754,-6.14378,-9.72541,0.4,0.46
0.018755,-6.22029,-9.76774,0.4,0.45
0.018756,-6.29671,-9.81075,0.4,0.44
0.018757,-6.37304,-9.85443,0.4,0.43
0.018758,-6.44929,-9.89879,0.4,0.42
0.018759,-6.52545,-9.94382,0.4,0.41
0.01876,-6.60151,-9.98952,0.4,0.4
0.018761,-6.48547,-10.0346,0.4,0.39
0.018762,-6.36933,-10.0785,0.4,0.38
0.018763,-6.25313,-10.1214,0.4,0.37
0.018764,-6.13685,-10.163,0.4,0.36
0.018765,-6.02048,-10.2035,0.4,0.35
0.018766,-5.90403,-10.2426,0.4,0.34
0.018767,-5.78751,-10.2806,0.4,0.33
0.018768,-5.67091,-10.3173,0.4,0.32
0.018769,-5.55424,-10.3527,0.4,0.31
0.01877,-5.4375,-10.3869,0.4,0.3
0.018771,-5.32069,-10.4199,0.4,0.29
0.018772,-5.20382,-10.4517,0.4,0.28
0.018773,-5.08689,-10.4822,0.4,0.27
0.018774,-4.96989,-10.5115,0.4,0.26
0.018775,-4.85284,-10.5396,0.4,0.25
0.018776,-4.73574,-10.5664,0.4,0.24
0.018777,-4.61858,-10.592,0.4,0.23
0.018778,-4.50137,-10.6164,0.4,0.22
0.018779,-4.38411,-10.6396,0.4,0.21
0.01878,-4.26681,-10.6615,0.4,0.2
0.018781,-4.14947,-10.6823,0.4,0.19
0.018782,-4.03208,-10.7018,0.4,0.18
0.018783,-3.91466,-10.7201,0.4,0.17
0.018784,-3.79721,-10.7372,0.4,0.16
0.018785,-3.67971,-10.7531,0.4,0.15
0.018786,-3.56219,-10.7678,0.4,0.14
0.018787,-3.44464,-10.7813,0.4,0.13
0.018788,-3.32707,-10.7935,0.4,0.12
0.018789,-3.20947,-10.8046,0.4,0.11
0.01879,-3.09185,-10.8145,0.4,0.1
0.018791,-2.97421,-10.8232,0.4,0.09
0.018792,-2.85656,-10.8307,0.4,0.08
0.018793,-2.73889,-10.837,0.4,0.07
0.018794,-2.62121,-10.8421,0.4,0.06
0.018795,-2.50352,-10.8461,0.4,0.05
0.018796,-2.38583,-10.8488,0.4,0.04
0.018797,-2.26813,-10.8504,0.4,0.03
0.018798,-2.15043,-10.8508,0.4,0.02
0.018799,-2.03273,-10.85,0.4,0.01
0.0188,-1.91503,-10.848,0.4,1.84922e-011
0.018801,-1.79734,-10.8449,0.4,0.01
0.018802,-1.67965,-10.8406,0.4,0.02
0.018803,-1.56198,-10.8351,0.4,0.03
0.018804,-1.44431,-10.8285,0.4,0.04
0.018805,-1.32666,-10.8207,0.4,0.05
0.018806,-1.20903,-10.8118,0.4,0.06
0.018807,-1.09142,-10.8017,0.4,0.07
0.018808,-0.973824,-10.7904,0.4,0.08
0.018809,-0.856256,-10.778,0.4,0.09
0.01881,-0.738714,-10.7644,0.4,0.1
0.018811,-0.621199,-10.7497,0.4,0.11
0.018812,-0.503716,-10.7338,0.4,0.12
0.018813,-0.386265,-10.7168,0.4,0.13
0.018814,-0.26885,-10.6987,0.4,0.14
0.018815,-0.151472,-10.6794,0.4,0.15
0.018816,-0.0341331,-10.659,0.4,0.16
0.018817,0.0831633,-10.6375,0.4,0.17
0.018818,0.200416,-10.6148,0.4,0.18
0.018819,0.317621,-10.591,0.4,0.19
0.01882,0.434778,-10.5661,0.4,0.2
0.018821,0.551885,-10.54,0.4,0.21
0.018822,0.668937,-10.5129,0.4,0.22
0.018823,0.785935,-10.4846,0.4,0.23
0.018824,0.902875,-10.4552,0.4,0.24
0.018825,1.01975,-10.4247,0.4,0.25
0.018826,1.13657,-10.3931,0.4,0.26
0.018827,1.25333,-10.3604,0.4,0.27
0.018828,1.37001,-10.3266,0.4,0.28
0.018829,1.48663,-10.2917,0.4,0.29
0.01883,1.60318,-10.2557,0.4,0.3
0.018831,1.71965,-10.2186,0.4,0.31
0.018832,1.83605,-10.1805,0.4,0.32
0.018833,1.95237,-10.1412,0.4,0.33
0.018834,2.06862,-10.1009,0.4,0.34
0.018835,2.18478,-10.0594,0.4,0.35
0.018836,2.30085,-10.0169,0.4,0.36
0.018837,2.41684,-9.97334,0.4,0.37
0.018838,2.53274,-9.92869,0.4,0.38
0.018839,2.64856,-9.88297,0.4,0.39
0.01884,2.76427,-9.83619,0.4,0.4
0.018841,2.68788,-9.78952,0.4,0.41
0.018842,2.61139,-9.7437,0.4,0.42
0.018843,2.53483,-9.69853,0.4,0.43
0.018844,2.45818,-9.65421,0.4,0.44
0.018845,2.38145,-9.61075,0.4,0.45
0.018846,2.30463,-9.56814,0.4,0.46
0.018847,2.22772,-9.52638,0.4,0.47
0.018848,2.15073,-9.48548,0.4,0.48
0.018849,2.07366,-9.44543,0.4,0.49
0.01885,1.99651,-9.40622,0.4,0.5
0.018851,1.91929,-9.36787,0.4,0.51
0.018852,1.84199,-9.33037,0.4,0.52
0.018853,1.76461,-9.29371,0.4,0.53
0.018854,1.68716,-9.2579,0.4,0.54
0.018855,1.60964,-9.22293,0.4,0.55
0.018856,1.53205,-9.18881,0.4,0.56
0.018857,1.4544,-9.15554,0.4,0.57
0.018858,1.37668,-9.1231,0.4,0.58
0.018859,1.29889,-9.09151,0.4,0.59
0.01886,1.22104,-9.06076,0.4,0.6
0.018861,1.14314,-9.03085,0.4,0.61
0.018862,1.06517,-9.00177,0.4,0.62
0.018863,0.987143,-8.97353,0.4,0.63
0.018864,0.909063,-8.94613,0.4,0.64
0.018865,0.830928,-8.91957,0.4,0.65
0.018866,0.752742,-8.89384,0.4,0.66
0.018867,0.674504,-8.86894,0.4,0.67
0.018868,0.596218,-8.84487,0.4,0.68
0.018869,0.517885,-8.82163,0.4,0.69
0.01887,0.439505,-8.79922,0.4,0.7
0.018871,0.361082,-8.77765,0.4,0.71
0.018872,0.282617,-8.75689,0.4,0.72
0.018873,0.204111,-8.73696,0.4,0.73
0.018874,0.125566,-8.71786,0.4,0.74
0.018875,0.046983,-8.69958,0.4,0.75
0.018876,-0.0316353,-8.68212,0.4,0.76
0.018877,-0.110288,-8.66548,0.4,0.77
0.018878,-0.188973,-8.64967,0.4,0.78
0.018879,-0.267688,-8.63466,0.4,0.79
0.01888,-0.346433,-8.62048,0.4,0.8
0.018881,-0.425205,-8.60711,0.4,0.81
0.018882,-0.504004,-8.59456,0.4,0.82
0.018883,-0.582826,-8.58281,0.4,0.83
0.018884,-0.661672,-8.57188,0.4,0.84
0.018885,-0.740538,-8.56176,0.4,0.85
0.018886,-0.819424,-8.55244,0.4,0.86
0.018887,-0.898327,-8.54394,0.4,0.87
0.018888,-0.977247,-8.53623,0.4,0.88
0.018889,-1.05618,-8.52933,0.4,0.89
0.01889,-1.13513,-8.52324,0.4,0.9
0.018891,-1.21409,-8.51794,0.4,0.91
0.018892,-1.29306,-8.51345,0.4,0.92
0.018893,-1.37203,-8.50975,0.4,0.93
0.018894,-1.45102,-8.50685,0.4,0.94
0.018895,-1.53,-8.50474,0.4,0.95
0.018896,-1.609,-8.50343,0.4,0.96
0.018897,-1.68799,-8.50291,0.4,0.97
0.018898,-1.76698,-8.50318,0.4,0.98
0.018899,-1.84598,-8.50423,0.4,0.99
0.0189,-1.92497,-8.50608,0.4,1
0.018901,-2.00395,-8.50871,0.4,0.99
0.018902,-2.08293,-8.51212,0.4,0.98
0.018903,-2.1619,-8.51632,0.4,0.97
0.018904,-2.24086,-8.52129,0.4,0.96
0.018905,-2.31982,-8.52705,0.4,0.95
0.018906,-2.39875,-8.53358,0.4,0.94
0.018907,-2.47768,-8.54089,0.4,0.93
0.018908,-2.55659,-8.54897,0.4,0.92
0.018909,-2.63548,-8.55782,0.4,0.91
0.01891,-2.71436,-8.56745,0.4,0.9
0.018911,-2.79321,-8.57784,0.4,0.89
0.018912,-2.87205,-8.589,0.4,0.88
0.018913,-2.95086,-8.60092,0.4,0.87
0.018914,-3.02964,-8.61361,0.4,0.86
0.018915,-3.1084,-8.62706,0.4,0.85
0.018916,-3.18713,-8.64127,0.4,0.84
0.018917,-3.26583,-8.65624,0.4,0.83
0.018918,-3.34451,-8.67196,0.4,0.82
0.018919,-3.42315,-8.68844,0.4,0.81
0.01892,-3.50175,-8.70567,0.4,0.8
0.018921,-3.58032,-8.72365,0.4,0.79
0.018922,-3.65886,-8.74238,0.4,0.78
0.018923,-3.73735,-8.76186,0.4,0.77
0.018924,-3.81581,-8.78208,0.4,0.76
0.018925,-3.89422,-8.80304,0.4,0.75
0.018926,-3.97259,-8.82475,0.4,0.74
0.018927,-4.05092,-8.8472,0.4,0.73
0.018928,-4.1292,-8.87038,0.4,0.72
0.018929,-4.20744,-8.8943,0.4,0.71
0.01893,-4.28563,-8.91895,0.4,0.7
0.018931,-4.36376,-8.94433,0.4,0.69
0.018932,-4.44185,-8.97045,0.4,0.68
0.018933,-4.51988,-8.99729,0.4,0.67
0.018934,-4.59786,-9.02485,0.4,0.66
0.018935,-4.67578,-9.05314,0.4,0.65
0.018936,-4.75364,-9.08216,0.4,0.64
0.018937,-4.83145,-9.11189,0.4,0.63
0.018938,-4.90919,-9.14234,0.4,0.62
0.018939,-4.98688,-9.1735,0.4,0.61
0.01894,-5.0645,-9.20538,0.4,0.6
0.018941,-5.14206,-9.23797,0.4,0.59
0.018942,-5.21955,-9.27127,0.4,0.58
0.018943,-5.29697,-9.30527,0.4,0.57
0.018944,-5.37432,-9.33998,0.4,0.56
0.018945,-5.45161,-9.3754,0.4,0.55
0.018946,-5.52882,-9.41151,0.4,0.54
0.018947,-5.60596,-9.44833,0.4,0.53
0.018948,-5.68303,-9.48584,0.4,0.52
0.018949,-5.76002,-9.52404,0.4,0.51
0.01895,-5.83693,-9.56294,0.4,0.5
0.018951,-5.91376,-9.60253,0.4,0.49
0.018952,-5.99052,-9.64281,0.4,0.48
0.018953,-6.06719,-9.68377,0.4,0.47
0.018954,-6.14378,-9.72541,0.4,0.46
0.018955,-6.22029,-9.76774,0.4,0.45
0.018956,-6.29671,-9.81075,0.4,0.44
0.018957,-6.37304,-9.85443,0.4,0.43
0.018958,-6.44929,-9.89879,0.4,0.42
0.018959,-6.52545,-9.94382,0.4,0.41
0.01896,-6.60151,-9.98952,0.4,0.4
0.018961,-6.48547,-10.0346,0.4,0.39
0.018962,-6.36933,-10.0785,0.4,0.38
0.018963,-6.25313,-10.1214,0.4,0.37
0.018964,-6.13685,-10.163,0.4,0.36
0.018965,-6.02048,-10.2035,0.4,0.35
0.018966,-5.90403,-10.2426,0.4,0.34
0.018967,-5.78751,-10.2806,0.4,0.33
0.018968,-5.67091,-10.3173,0.4,0.32
0.018969,-5.55424,-10.3527,0.4,0.31
0.01897,-5.4375,-10.3869,0.4,0.3
0.018971,-5.32069,-10.4199,0.4,0.29
0.018972,-5.20382,-10.4517,0.4,0.28
0.018973,-5.08689,-10.4822,0.4,0.27
0.018974,-4.96989,-10.5115,0.4,0.26
0.018975,-4.85284,-10.5396,0.4,0.25
0.018976,-4.73574,-10.5664,0.4,0.24
0.018977,-4.61858,-10.592,0.4,0.23
0.018978,-4.50137,-10.6164,0.4,0.22
0.018979,-4.38411,-10.6396,0.4,0.21
0.01898,-4.26681,-10.6615,0.4,0.2
0.018981,-4.14947,-10.6823,0.4,0.19
0.018982,-4.03208,-10.7018,0.4,0.18
0.018983,-3.91466,-10.7201,0.4,0.17
0.018984,-3.79721,-10.7372,0.4,0.16
0.018985,-3.67971,-10.7531,0.4,0.15
0.018986,-3.56219,-10.7678,0.4,0.14
0.018987,-3.44464,-10.7813,0.4,0.13
0.018988,-3.32707,-10.7935,0.4,0.12
0.018989,-3.20947,-10.8046,0.4,0.11
0.01899,-3.09185,-10.8145,0.4,0.1
0.018991,-2.97421,-10.8232,0.4,0.09
0.018992,-2.85656,-10.8307,0.4,0.08
0.018993,-2.73889,-10.837,0.4,0.07
0.018994,-2.62121,-10.8421,0.4,0.06
0.018995,-2.50352,-10.8461,0.4,0.05
0.018996,-2.38583,-10.8488,0.4,0.04
0.018997,-2.26813,-10.8504,0.4,0.03
0.018998,-2.15043,-10.8508,0.4,0.02
0.018999,-2.03273,-10.85,0.4,0.01
0.019,-1.91503,-10.848,0.4,1.64799e-011
0.019001,-1.79734,-10.8449,0.4,0.01
0.019002,-1.67965,-10.8406,0.4,0.02
0.019003,-1.56198,-10.8351,0.4,0.03
0.019004,-1.44431,-10.8285,0.4,0.04
0.019005,-1.32666,-10.8207,0.4,0.05
0.019006,-1.20903,-10.8118,0.4,0.06
0.019007,-1.09142,-10.8017,0.4,0.07
0.019008,-0.973824,-10.7904,0.4,0.08
0.019009,-0.856256,-10.778,0.4,0.09
0.01901,-0.738714,-10.7644,0.4,0.1
0.019011,-0.621199,-10.7497,0.4,0.11
0.019012,-0.503716,-10.7338,0.4,0.12
0.019013,-0.386265,-10.7168,0.4,0.13
0.019014,-0.26885,-10.6987,0.4,0.14
0.019015,-0.151472,-10.6794,0.4,0.15
0.019016,-0.0341332,-10.659,0.4,0.16
0.019017,0.0831633,-10.6375,0.4,0.17
0.019018,0.200416,-10.6148,0.4,0.18
0.019019,0.317621,-10.591,0.4,0.19
0.01902,0.434778,-10.5661,0.4,0.2
0.019021,0.551884,-10.54,0.4,0.21
0.019022,0.668937,-10.5129,0.4,0.22
0.019023,0.785935,-10.4846,0.4,0.23
0.019024,0.902875,-10.4552,0.4,0.24
0.019025,1.01975,-10.4247,0.4,0.25
0.019026,1.13657,-10.3931,0.4,0.26
0.019027,1.25333,-10.3604,0.4,0.27
0.019028,1.37001,-10.3266,0.4,0.28
0.019029,1.48663,-10.2917,0.4,0.29
0.01903,1.60318,-10.2557,0.4,0.3
0.019031,1.71965,-10.2186,0.4,0.31
0.019032,1.83605,-10.1805,0.4,0.32
0.019033,1.95237,-10.1412,0.4,0.33
0.019034,2.06862,-10.1009,0.4,0.34
0.019035,2.18478,-10.0594,0.4,0.35
0.019036,2.30085,-10.0169,0.4,0.36
0.019037,2.41684,-9.97334,0.4,0.37
0.019038,2.53274,-9.92869,0.4,0.38
0.019039,2.64856,-9.88297,0.4,0.39
0.01904,2.76427,-9.83619,0.4,0.4
0.019041,2.68788,-9.78952,0.4,0.41
0.019042,2.61139,-9.7437,0.4,0.42
0.019043,2.53483,-9.69853,0.4,0.43
0.019044,2.45818,-9.65421,0.4,0.44
0.019045,2.38145,-9.61075,0.4,0.45
0.019046,2.30463,-9.56814,0.4,0.46
0.019047,2.22772,-9.52638,0.4,0.47
0.019048,2.15073,-9.48548,0.4,0.48
0.019049,2.07366,-9.44543,0.4,0.49
0.01905,1.99651,-9.40622,0.4,0.5
0.019051,1.91929,-9.36787,0.4,0.51
0.019052,1.84199,-9.33037,0.4,0.52
0.019053,1.76461,-9.29371,0.4,0.53
0.019054,1.68716,-9.2579,0.4,0.54
0.019055,1.60964,-9.22293,0.4,0.55
0.019056,1.53205,-9.18881,0.4,0.56
0.019057,1.4544,-9.15554,0.4,0.57
0.019058,1.37668,-9.1231,0.4,0.58
0.019059,1.29889,-9.09151,0.4,0.59
0.01906,1.22104,-9.06076,0.4,0.6
0.019061,1.14314,-9.03085,0.4,0.61
0.019062,1.06517,-9.00177,0.4,0.62
0.019063,0.987143,-8.97353,0.4,0.63
0.019064,0.909063,-8.94613,0.4,0.64
0.019065,0.830928,-8.91957,0.4,0.65
0.019066,0.752742,-8.89384,0.4,0.66
0.019067,0.674504,-8.86894,0.4,0.67
0.019068,0.596218,-8.84487,0.4,0.68
0.019069,0.517885,-8.82163,0.4,0.69
0.01907,0.439505,-8.79923,0.4,0.7
0.019071,0.361082,-8.77765,0.4,0.71
0.019072,0.282617,-8.75689,0.4,0.72
0.019073,0.204111,-8.73696,0.4,0.73
0.019074,0.125566,-8.71786,0.4,0.74
0.019075,0.046983,-8.69958,0.4,0.75
0.019076,-0.0316353,-8.68212,0.4,0.76
0.019077,-0.110288,-8.66548,0.4,0.77
0.019078,-0.188973,-8.64967,0.4,0.78
0.019079,-0.267688,-8.63466,0.4,0.79
0.01908,-0.346433,-8.62048,0.4,0.8
0.019081,-0.425205,-8.60711,0.4,0.81
0.019082,-0.504004,-8.59456,0.4,0.82
0.019083,-0.582826,-8.58281,0.4,0.83
0.019084,-0.661672,-8.57188,0.4,0.84
0.019085,-0.740538,-8.56176,0.4,0.85
0.019086,-0.819424,-8.55244,0.4,0.86
0.019087,-0.898327,-8.54394,0.4,0.87
0.019088,-0.977247,-8.53623,0.4,0.88
0.019089,-1.05618,-8.52933,0.4,0.89
0.01909,-1.13513,-8.52324,0.4,0.9
0.019091,-1.21409,-8.51794,0.4,0.91
0.019092,-1.29306,-8.51345,0.4,0.92
0.019093,-1.37203,-8.50975,0.4,0.93
0.019094,-1.45102,-8.50685,0.4,0.94
0.019095,-1.53,-8.50474,0.4,0.95
0.019096,-1.609,-8.50343,0.4,0.96
0.019097,-1.68799,-8.50291,0.4,0.97
0.019098,-1.76698,-8.50318,0.4,0.98
0.019099,-1.84598,-8.50423,0.4,0.99
0.0191,-1.92497,-8.50608,0.4,1
0.019101,-2.00395,-8.50871,0.4,0.99
0.019102,-2.08293,-8.51212,0.4,0.98
0.019103,-2.1619,-8.51632,0.4,0.97
0.019104,-2.24086,-8.52129,0.4,0.96
0.019105,-2.31982,-8.52705,0.4,0.95
0.019106,-2.39875,-8.53358,0.4,0.94
0.019107,-2.47768,-8.54089,0.4,0.93
0.019108,-2.55659,-8.54897,0.4,0.92
0.019109,-2.63548,-8.55782,0.4,0.91
0.01911,-2.71436,-8.56745,0.4,0.9
0.019111,-2.79321,-8.57784,0.4,0.89
0.019112,-2.87205,-8.589,0.4,0.88
0.019113,-2.95086,-8.60092,0.4,0.87
0.019114,-3.02964,-8.61361,0.4,0.86
0.019115,-3.1084,-8.62706,0.4,0.85
0.019116,-3.18713,-8.64127,0.4,0.84
0.019117,-3.26583,-8.65624,0.4,0.83
0.019118,-3.34451,-8.67196,0.4,0.82
0.019119,-3.42315,-8.68844,0.4,0.81
0.01912,-3.50175,-8.70567,0.4,0.8
0.019121,-3.58032,-8.72365,0.4,0.79
0.019122,-3.65886,-8.74238,0.4,0.78
0.019123,-3.73735,-8.76186,0.4,0.77
0.019124,-3.81581,-8.78208,0.4,0.76
0.019125,-3.89422,-8.80304,0.4,0.75
0.019126,-3.97259,-8.82475,0.4,0.74
0.019127,-4.05092,-8.8472,0.4,0.73
0.019128,-4.1292,-8.87038,0.4,0.72
0.019129,-4.20744,-8.8943,0.4,0.71
0.01913,-4.28563,-8.91895,0.4,0.7
0.019131,-4.36376,-8.94433,0.4,0.69
0.019132,-4.44185,-8.97045,0.4,0.68
0.019133,-4.51988,-8.99729,0.4,0.67
0.019134,-4.59786,-9.02485,0.4,0.66
0.019135,-4.67578,-9.05314,0.4,0.65
0.019136,-4.75364,-9.08216,0.4,0.64
0.019137,-4.83145,-9.11189,0.4,0.63
0.019138,-4.90919,-9.14234,0.4,0.62
0.019139,-4.98688,-9.1735,0.4,0.61
0.01914,-5.0645,-9.20538,0.4,0.6
0.019141,-5.14206,-9.23797,0.4,0.59
0.019142,-5.21955,-9.27127,0.4,0.58
0.019143,-5.29697,-9.30527,0.4,0.57
0.019144,-5.37432,-9.33998,0.4,0.56
0.019145,-5.45161,-9.3754,0.4,0.55
0.019146,-5.52882,-9.41151,0.4,0.54
0.019147,-5.60596,-9.44833,0.4,0.53
0.019148,-5.68303,-9.48584,0.4,0.52
0.019149,-5.76002,-9.52404,0.4,0.51
0.01915,-5.83693,-9.56294,0.4,0.5
0.019151,-5.91376,-9.60253,0.4,0.49
0.019152,-5.99052,-9.64281,0.4,0.48
0.019153,-6.06719,-9.68377,0.4,0.47
0.019154,-6.14378,-9.72541,0.4,0.46
0.019155,-6.22029,-9.76774,0.4,0.45
0.019156,-6.29671,-9.81075,0.4,0.44
0.019157,-6.37304,-9.85443,0.4,0.43
0.019158,-6.44929,-9.89879,0.4,0.42
0.019159,-6.52545,-9.94382,0.4,0.41
0.01916,-6.60151,-9.98952,0.4,0.4
0.019161,-6.48547,-10.0346,0.4,0.39
0.019162,-6.36933,-10.0785,0.4,0.38
0.019163,-6.25313,-10.1214,0.4,0.37
0.019164,-6.13685,-10.163,0.4,0.36
0.019165,-6.02048,-10.2035,0.4,0.35
0.019166,-5.90403,-10.2426,0.4,0.34
0.019167,-5.78751,-10.2806,0.4,0.33
0.019168,-5.67091,-10.3173,0.4,0.32
0.019169,-5.55424,-10.3527,0.4,0.31
0.01917,-5.4375,-10.3869,0.4,0.3
0.019171,-5.32069,-10.4199,0.4,0.29
0.019172,-5.20382,-10.4517,0.4,0.28
0.019173,-5.08689,-10.4822,0.4,0.27
0.019174,-4.96989,-10.5115,0.4,0.26
0.019175,-4.85284,-10.5396,0.4,0.25
0.019176,-4.73574,-10.5664,0.4,0.24
0.019177,-4.61858,-10.592,0.4,0.23
