Time,iL1,iL2,vC1,vC2,V2,V3,V1
0.000379,14.1816,1.19666,30.1354,1.09634,0.4,0.21,1
0.00038,14.1994,1.22575,30.2652,1.10625,0.4,0.2,1
0.000381,14.2171,1.25497,30.3948,1.11644,0.4,0.19,1
0.000382,14.2347,1.28431,30.5244,1.12689,0.4,0.18,1
0.000383,14.2521,1.31377,30.6538,1.13761,0.4,0.17,1
0.000384,14.2693,1.34334,30.7832,1.14861,0.4,0.16,1
0.000385,14.2865,1.37304,30.9124,1.15989,0.4,0.15,1
0.000386,14.3035,1.40285,31.0414,1.17144,0.4,0.14,1
0.000387,14.3204,1.43278,31.1704,1.18326,0.4,0.13,1
0.000388,14.3372,1.46282,31.2992,1.19536,0.4,0.12,1
0.000389,14.3538,1.49298,31.4279,1.20773,0.4,0.11,1
0.00039,14.3703,1.52326,31.5564,1.22039,0.4,0.1,1
0.000391,14.3867,1.55366,31.6848,1.23332,0.4,0.09,1
0.000392,14.403,1.58416,31.8131,1.24653,0.4,0.08,1
0.000393,14.4191,1.61479,31.9412,1.26002,0.4,0.07,1
0.000394,14.4351,1.64553,32.0691,1.27378,0.4,0.06,1
0.000395,14.4509,1.67638,32.197,1.28783,0.4,0.05,1
0.000396,14.4667,1.70734,32.3246,1.30216,0.4,0.04,1
0.000397,14.4823,1.73842,32.4522,1.31677,0.4,0.03,1
0.000398,14.4978,1.76962,32.5795,1.33166,0.4,0.02,1
0.000399,14.5131,1.80092,32.7067,1.34684,0.4,0.01,1
0.0004,14.5284,1.83233,32.8338,1.36229,0.4,-3.1984e-014,1
0.000401,14.5435,1.86386,32.9606,1.37803,0.4,0.01,1
0.000402,14.5584,1.8955,33.0873,1.39406,0.4,0.02,1
0.000403,14.5733,1.92725,33.2139,1.41037,0.4,0.03,1
0.000404,14.588,1.95911,33.3403,1.42696,0.4,0.04,1
0.000405,14.6026,1.99107,33.4665,1.44384,0.4,0.05,1
0.000406,14.6171,2.02315,33.5925,1.46101,0.4,0.06,1
0.000407,14.6314,2.05534,33.7183,1.47846,0.4,0.07,1
0.000408,14.6456,2.08763,33.844,1.4962,0.4,0.08,1
0.000409,14.6597,2.12003,33.9695,1.51423,0.4,0.09,1
0.00041,14.6737,2.15254,34.0948,1.53255,0.4,0.1,1
0.000411,14.6875,2.18516,34.2199,1.55115,0.4,0.11,1
0.000412,14.7013,2.21788,34.3449,1.57004,0.4,0.12,1
0.000413,14.7149,2.25071,34.4696,1.58923,0.4,0.13,1
0.000414,14.7283,2.28364,34.5941,1.6087,0.4,0.14,1
0.000415,14.7417,2.31668,34.7185,1.62847,0.4,0.15,1
0.000416,14.7549,2.34982,34.8426,1.64852,0.4,0.16,1
0.000417,14.768,2.38306,34.9666,1.66887,0.4,0.17,1
0.000418,14.781,2.41641,35.0903,1.68951,0.4,0.18,1
0.000419,14.7938,2.44987,35.2139,1.71044,0.4,0.19,1
0.00042,14.8065,2.48342,35.3372,1.73166,0.4,0.2,1
0.000421,14.8191,2.51708,35.4603,1.75318,0.4,0.21,1
0.000422,14.8316,2.55083,35.5833,1.77499,0.4,0.22,1
0.000423,14.844,2.58469,35.706,1.7971,0.4,0.23,1
0.000424,14.8562,2.61865,35.8284,1.8195,0.4,0.24,1
0.000425,14.8683,2.65271,35.9507,1.84219,0.4,0.25,1
0.000426,14.8803,2.68687,36.0727,1.86518,0.4,0.26,1
0.000427,14.8922,2.72113,36.1946,1.88847,0.4,0.27,1
0.000428,14.9039,2.75548,36.3162,1.91205,0.4,0.28,1
0.000429,14.9155,2.78993,36.4375,1.93593,0.4,0.29,1
0.00043,14.927,2.82448,36.5587,1.96011,0.4,0.3,1
0.000431,14.9384,2.85913,36.6796,1.98458,0.4,0.31,1
0.000432,14.9497,2.89387,36.8003,2.00935,0.4,0.32,1
0.000433,14.9608,2.92871,36.9207,2.03442,0.4,0.33,1
0.000434,14.9718,2.96364,37.0409,2.05979,0.4,0.34,1
0.000435,14.9827,2.99867,37.1609,2.08545,0.4,0.35,1
0.000436,14.9935,3.0338,37.2806,2.11142,0.4,0.36,1
0.000437,15.0042,3.06901,37.4001,2.13769,0.4,0.37,1
0.000438,15.0147,3.10432,37.5193,2.16425,0.4,0.38,1
0.000439,15.0251,3.13972,37.6383,2.19111,0.4,0.39,1
0.00044,15.0354,3.17521,37.757,2.21828,0.4,0.4,1
0.000441,15.0456,3.17297,37.9074,2.24554,0.4,0.41,0
0.000442,15.0555,3.17071,38.058,2.27272,0.4,0.42,0
0.000443,15.0654,3.16842,38.2086,2.29984,0.4,0.43,0
0.000444,15.0751,3.16611,38.3593,2.32689,0.4,0.44,0
0.000445,15.0847,3.16377,38.5101,2.35386,0.4,0.45,0
0.000446,15.0941,3.1614,38.661,2.38075,0.4,0.46,0
0.000447,15.1034,3.15901,38.8119,2.40756,0.4,0.47,0
0.000448,15.1125,3.15659,38.963,2.4343,0.4,0.48,0
0.000449,15.1214,3.15414,39.1142,2.46096,0.4,0.49,0
0.00045,15.1303,3.15166,39.2654,2.48754,0.4,0.5,0
0.000451,15.1389,3.14916,39.4168,2.51404,0.4,0.51,0
0.000452,15.1474,3.14664,39.5682,2.54046,0.4,0.52,0
0.000453,15.1558,3.14408,39.7197,2.56681,0.4,0.53,0
0.000454,15.164,3.1415,39.8713,2.59308,0.4,0.54,0
0.000455,15.172,3.1389,40.023,2.61927,0.4,0.55,0
0.000456,15.1799,3.13626,40.1748,2.64538,0.4,0.56,0
0.000457,15.1877,3.13361,40.3266,2.67141,0.4,0.57,0
0.000458,15.1953,3.13092,40.4785,2.69737,0.4,0.58,0
0.000459,15.2027,3.12821,40.6305,2.72324,0.4,0.59,0
0.00046,15.21,3.12547,40.7826,2.74904,0.4,0.6,0
0.000461,15.2172,3.12271,40.9347,2.77475,0.4,0.61,0
0.000462,15.2241,3.11993,41.0869,2.80039,0.4,0.62,0
0.000463,15.231,3.11711,41.2392,2.82595,0.4,0.63,0
0.000464,15.2377,3.11427,41.3915,2.85143,0.4,0.64,0
0.000465,15.2442,3.11141,41.544,2.87683,0.4,0.65,0
0.000466,15.2506,3.10852,41.6964,2.90215,0.4,0.66,0
0.000467,15.2568,3.1056,41.849,2.92739,0.4,0.67,0
0.000468,15.2629,3.10266,42.0016,2.95255,0.4,0.68,0
0.000469,15.2688,3.0997,42.1542,2.97763,0.4,0.69,0
0.00047,15.2746,3.09671,42.3069,3.00264,0.4,0.7,0
0.000471,15.2802,3.09369,42.4597,3.02756,0.4,0.71,0
0.000472,15.2857,3.09065,42.6125,3.0524,0.4,0.72,0
0.000473,15.291,3.08759,42.7654,3.07716,0.4,0.73,0
0.000474,15.2961,3.0845,42.9184,3.10184,0.4,0.74,0
0.000475,15.3011,3.08139,43.0713,3.12644,0.4,0.75,0
0.000476,15.306,3.07825,43.2244,3.15097,0.4,0.76,0
0.000477,15.3107,3.07508,43.3775,3.17541,0.4,0.77,0
0.000478,15.3152,3.0719,43.5306,3.19977,0.4,0.78,0
0.000479,15.3196,3.06868,43.6838,3.22404,0.4,0.79,0
0.00048,15.3239,3.06545,43.837,3.24824,0.4,0.8,0
0.000481,15.3279,3.06219,43.9902,3.27236,0.4,0.81,0
0.000482,15.3319,3.0589,44.1435,3.2964,0.4,0.82,0
0.000483,15.3357,3.05559,44.2969,3.32035,0.4,0.83,0
0.000484,15.3393,3.05226,44.4503,3.34423,0.4,0.84,0
0.000485,15.3428,3.04891,44.6037,3.36802,0.4,0.85,0
0.000486,15.3461,3.04553,44.7571,3.39173,0.4,0.86,0
0.000487,15.3492,3.04212,44.9106,3.41536,0.4,0.87,0
0.000488,15.3523,3.0387,45.0641,3.43891,0.4,0.88,0
0.000489,15.3551,3.03525,45.2176,3.46238,0.4,0.89,0
0.00049,15.3578,3.03177,45.3712,3.48577,0.4,0.9,0
0.000491,15.3604,3.02827,45.5248,3.50908,0.4,0.91,0
0.000492,15.3628,3.02475,45.6784,3.5323,0.4,0.92,0
0.000493,15.365,3.02121,45.832,3.55544,0.4,0.93,0
0.000494,15.3671,3.01764,45.9857,3.5785,0.4,0.94,0
0.000495,15.369,3.01405,46.1394,3.60148,0.4,0.95,0
0.000496,15.3708,3.01044,46.2931,3.62438,0.4,0.96,0
0.000497,15.3725,3.0068,46.4468,3.64719,0.4,0.97,0
0.000498,15.3739,3.00314,46.6005,3.66992,0.4,0.98,0
0.000499,15.3753,2.99946,46.7543,3.69257,0.4,0.99,0
0.0005,15.3764,2.99576,46.908,3.71514,0.4,1,0
0.000501,15.3774,2.99203,47.0618,3.73763,0.4,0.99,0
0.000502,15.3783,2.98828,47.2156,3.76003,0.4,0.98,0
0.000503,15.379,2.98451,47.3694,3.78235,0.4,0.97,0
0.000504,15.3796,2.98072,47.5232,3.80459,0.4,0.96,0
0.000505,15.38,2.9769,47.677,3.82675,0.4,0.95,0
0.000506,15.3802,2.97307,47.8308,3.84882,0.4,0.94,0
0.000507,15.3803,2.96921,47.9846,3.87082,0.4,0.93,0
0.000508,15.3802,2.96532,48.1384,3.89273,0.4,0.92,0
0.000509,15.38,2.96142,48.2922,3.91455,0.4,0.91,0
0.00051,15.3797,2.9575,48.446,3.9363,0.4,0.9,0
0.000511,15.3791,2.95355,48.5998,3.95796,0.4,0.89,0
0.000512,15.3785,2.94958,48.7535,3.97953,0.4,0.88,0
0.000513,15.3776,2.94559,48.9073,4.00103,0.4,0.87,0
0.000514,15.3766,2.94158,49.0611,4.02244,0.4,0.86,0
0.000515,15.3755,2.93754,49.2149,4.04377,0.4,0.85,0
0.000516,15.3742,2.93349,49.3686,4.06502,0.4,0.84,0
0.000517,15.3728,2.92941,49.5223,4.08618,0.4,0.83,0
0.000518,15.3712,2.92532,49.6761,4.10726,0.4,0.82,0
0.000519,15.3694,2.9212,49.8298,4.12826,0.4,0.81,0
0.00052,15.3675,2.91706,49.9835,4.14917,0.4,0.8,0
0.000521,15.3654,2.9129,50.1371,4.17,0.4,0.79,0
0.000522,15.3632,2.90872,50.2908,4.19075,0.4,0.78,0
0.000523,15.3609,2.90452,50.4444,4.21141,0.4,0.77,0
0.000524,15.3583,2.9003,50.598,4.232,0.4,0.76,0
0.000525,15.3557,2.89606,50.7515,4.25249,0.4,0.75,0
0.000526,15.3528,2.89179,50.9051,4.27291,0.4,0.74,0
0.000527,15.3499,2.88751,51.0586,4.29324,0.4,0.73,0
0.000528,15.3467,2.88321,51.2121,4.31348,0.4,0.72,0
0.000529,15.3434,2.87888,51.3655,4.33365,0.4,0.71,0
0.00053,15.34,2.87454,51.519,4.35373,0.4,0.7,0
0.000531,15.3364,2.87018,51.6723,4.37372,0.4,0.69,0
0.000532,15.3327,2.86579,51.8257,4.39364,0.4,0.68,0
0.000533,15.3287,2.86139,51.979,4.41346,0.4,0.67,0
0.000534,15.3247,2.85696,52.1323,4.43321,0.4,0.66,0
0.000535,15.3205,2.85252,52.2855,4.45287,0.4,0.65,0
0.000536,15.3161,2.84806,52.4387,4.47245,0.4,0.64,0
0.000537,15.3116,2.84358,52.5918,4.49194,0.4,0.63,0
0.000538,15.3069,2.83907,52.7449,4.51135,0.4,0.62,0
0.000539,15.3021,2.83455,52.8979,4.53068,0.4,0.61,0
0.00054,15.2971,2.83001,53.0509,4.54992,0.4,0.6,0
0.000541,15.292,2.82545,53.2039,4.56908,0.4,0.59,0
0.000542,15.2867,2.82088,53.3568,4.58815,0.4,0.58,0
0.000543,15.2813,2.81628,53.5096,4.60714,0.4,0.57,0
0.000544,15.2757,2.81166,53.6624,4.62605,0.4,0.56,0
0.000545,15.27,2.80703,53.8151,4.64487,0.4,0.55,0
0.000546,15.2641,2.80237,53.9678,4.66361,0.4,0.54,0
0.000547,15.258,2.7977,54.1204,4.68227,0.4,0.53,0
0.000548,15.2518,2.79301,54.273,4.70084,0.4,0.52,0
0.000549,15.2455,2.7883,54.4254,4.71932,0.4,0.51,0
0.00055,15.239,2.78357,54.5779,4.73772,0.4,0.5,0
0.000551,15.2323,2.77882,54.7302,4.75604,0.4,0.49,0
0.000552,15.2255,2.77406,54.8825,4.77428,0.4,0.48,0
0.000553,15.2186,2.76927,55.0347,4.79243,0.4,0.47,0
0.000554,15.2115,2.76447,55.1869,4.81049,0.4,0.46,0
0.000555,15.2042,2.75965,55.339,4.82847,0.4,0.45,0
0.000556,15.1968,2.75481,55.491,4.84637,0.4,0.44,0
0.000557,15.1892,2.74996,55.6429,4.86418,0.4,0.43,0
0.000558,15.1815,2.74509,55.7948,4.88191,0.4,0.42,0
0.000559,15.1736,2.74019,55.9465,4.89956,0.4,0.41,0
0.00056,15.1656,2.73529,56.0982,4.91712,0.4,0.4,0
0.000561,15.1574,2.78655,56.2221,4.935,0.4,0.39,1
0.000562,15.1491,2.83791,56.3453,4.95335,0.4,0.38,1
0.000563,15.1407,2.88936,56.4682,4.97206,0.4,0.37,1
0.000564,15.1322,2.9409,56.5904,4.99125,0.4,0.36,1
0.000565,15.1235,2.99255,56.712,5.01091,0.4,0.35,1
0.000566,15.1147,3.04431,56.833,5.03106,0.4,0.34,1
0.000567,15.1058,3.09616,56.9534,5.05168,0.4,0.33,1
0.000568,15.0968,3.14811,57.0732,5.07277,0.4,0.32,1
0.000569,15.0877,3.20016,57.1924,5.09435,0.4,0.31,1
0.00057,15.0784,3.2523,57.3109,5.1164,0.4,0.3,1
0.000571,15.0691,3.30455,57.4289,5.13893,0.4,0.29,1
0.000572,15.0596,3.35688,57.5462,5.16193,0.4,0.28,1
0.000573,15.05,3.40931,57.6629,5.18542,0.4,0.27,1
0.000574,15.0403,3.46184,57.779,5.20938,0.4,0.26,1
0.000575,15.0304,3.51445,57.8945,5.23382,0.4,0.25,1
0.000576,15.0205,3.56716,58.0093,5.25873,0.4,0.24,1
0.000577,15.0104,3.61995,58.1236,5.28412,0.4,0.23,1
0.000578,15.0002,3.67284,58.2372,5.30999,0.4,0.22,1
0.000579,14.9899,3.72581,58.3501,5.33634,0.4,0.21,1
0.00058,14.9795,3.77886,58.4624,5.36316,0.4,0.2,1
0.000581,14.969,3.83201,58.5741,5.39047,0.4,0.19,1
0.000582,14.9584,3.88523,58.6852,5.41824,0.4,0.18,1
0.000583,14.9476,3.93854,58.7956,5.4465,0.4,0.17,1
0.000584,14.9368,3.99193,58.9054,5.47523,0.4,0.16,1
0.000585,14.9258,4.0454,59.0145,5.50443,0.4,0.15,1
0.000586,14.9148,4.09895,59.123,5.53412,0.4,0.14,1
0.000587,14.9036,4.15258,59.2308,5.56428,0.4,0.13,1
0.000588,14.8923,4.20628,59.338,5.59491,0.4,0.12,1
0.000589,14.8809,4.26006,59.4445,5.62602,0.4,0.11,1
0.00059,14.8694,4.31392,59.5504,5.65761,0.4,0.1,1
0.000591,14.8578,4.36785,59.6556,5.68967,0.4,0.09,1
0.000592,14.8461,4.42185,59.7602,5.72221,0.4,0.08,1
0.000593,14.8343,4.47592,59.8641,5.75522,0.4,0.07,1
0.000594,14.8224,4.53006,59.9674,5.7887,0.4,0.06,1
0.000595,14.8104,4.58428,60.07,5.82266,0.4,0.05,1
0.000596,14.7982,4.63856,60.1719,5.8571,0.4,0.04,1
0.000597,14.786,4.69291,60.2731,5.89201,0.4,0.03,1
0.000598,14.7737,4.74732,60.3737,5.92739,0.4,0.02,1
0.000599,14.7613,4.8018,60.4737,5.96324,0.4,0.01,1
0.0006,14.7487,4.85634,60.5729,5.99957,0.4,-8.0231e-014,1
0.000601,14.7361,4.91094,60.6715,6.03637,0.4,0.01,1
0.000602,14.7234,4.96561,60.7694,6.07365,0.4,0.02,1
0.000603,14.7106,5.02034,60.8667,6.11139,0.4,0.03,1
0.000604,14.6977,5.07512,60.9632,6.14961,0.4,0.04,1
0.000605,14.6847,5.12996,61.0591,6.18829,0.4,0.05,1
0.000606,14.6715,5.18486,61.1543,6.22745,0.4,0.06,1
0.000607,14.6583,5.23982,61.2489,6.26708,0.4,0.07,1
0.000608,14.6451,5.29482,61.3427,6.30718,0.4,0.08,1
0.000609,14.6317,5.34989,61.4359,6.34775,0.4,0.09,1
0.00061,14.6182,5.405,61.5283,6.38879,0.4,0.1,1
0.000611,14.6046,5.46016,61.6201,6.43029,0.4,0.11,1
0.000612,14.5909,5.51538,61.7112,6.47227,0.4,0.12,1
0.000613,14.5772,5.57064,61.8016,6.51471,0.4,0.13,1
0.000614,14.5633,5.62595,61.8914,6.55762,0.4,0.14,1
0.000615,14.5494,5.68131,61.9804,6.601,0.4,0.15,1
0.000616,14.5354,5.73671,62.0687,6.64484,0.4,0.16,1
0.000617,14.5213,5.79215,62.1564,6.68915,0.4,0.17,1
0.000618,14.5071,5.84764,62.2433,6.73393,0.4,0.18,1
0.000619,14.4928,5.90317,62.3295,6.77917,0.4,0.19,1
0.00062,14.4784,5.95874,62.4151,6.82488,0.4,0.2,1
0.000621,14.4639,6.01435,62.4999,6.87105,0.4,0.21,1
0.000622,14.4494,6.07,62.5841,6.91768,0.4,0.22,1
0.000623,14.4348,6.12568,62.6675,6.96478,0.4,0.23,1
0.000624,14.4201,6.1814,62.7503,7.01233,0.4,0.24,1
0.000625,14.4053,6.23716,62.8323,7.06035,0.4,0.25,1
0.000626,14.3904,6.29295,62.9136,7.10884,0.4,0.26,1
0.000627,14.3755,6.34877,62.9942,7.15778,0.4,0.27,1
0.000628,14.3604,6.40462,63.0742,7.20718,0.4,0.28,1
0.000629,14.3453,6.4605,63.1534,7.25704,0.4,0.29,1
0.00063,14.3301,6.51641,63.2319,7.30736,0.4,0.3,1
0.000631,14.3148,6.57235,63.3096,7.35814,0.4,0.31,1
0.000632,14.2995,6.62831,63.3867,7.40937,0.4,0.32,1
0.000633,14.2841,6.6843,63.4631,7.46107,0.4,0.33,1
0.000634,14.2686,6.74032,63.5387,7.51322,0.4,0.34,1
0.000635,14.253,6.79635,63.6136,7.56582,0.4,0.35,1
0.000636,14.2373,6.85241,63.6878,7.61888,0.4,0.36,1
0.000637,14.2216,6.90849,63.7613,7.67239,0.4,0.37,1
0.000638,14.2058,6.96459,63.8341,7.72636,0.4,0.38,1
0.000639,14.1899,7.02071,63.9061,7.78078,0.4,0.39,1
0.00064,14.174,7.07684,63.9775,7.83565,0.4,0.4,1
0.000641,14.1579,7.06896,64.1191,7.89061,0.4,0.41,0
0.000642,14.1417,7.06103,64.2606,7.94537,0.4,0.42,0
0.000643,14.1254,7.05306,64.4019,8,0.4,0.43,0
0.000644,14.1089,7.04503,64.5431,8.05443,0.4,0.44,0
0.000645,14.0923,7.03695,64.6841,8.10868,0.4,0.45,0
0.000646,14.0755,7.02881,64.8249,8.16274,0.4,0.46,0
0.000647,14.0586,7.02062,64.9656,8.21661,0.4,0.47,0
0.000648,14.0416,7.01238,65.1061,8.27028,0.4,0.48,0
0.000649,14.0244,7.00408,65.2464,8.32377,0.4,0.49,0
0.00065,14.0071,6.99573,65.3866,8.37707,0.4,0.5,0
0.000651,13.9896,6.98733,65.5265,8.43018,0.4,0.51,0
0.000652,13.972,6.97887,65.6664,8.4831,0.4,0.52,0
0.000653,13.9543,6.97036,65.806,8.53582,0.4,0.53,0
0.000654,13.9364,6.9618,65.9454,8.58836,0.4,0.54,0
0.000655,13.9184,6.95319,66.0847,8.64071,0.4,0.55,0
0.000656,13.9003,6.94452,66.2238,8.69286,0.4,0.56,0
0.000657,13.882,6.9358,66.3627,8.74482,0.4,0.57,0
0.000658,13.8635,6.92703,66.5014,8.7966,0.4,0.58,0
0.000659,13.845,6.91821,66.64,8.84818,0.4,0.59,0
0.00066,13.8263,6.90933,66.7783,8.89957,0.4,0.6,0
0.000661,13.8074,6.90041,66.9165,8.95077,0.4,0.61,0
0.000662,13.7884,6.89143,67.0545,9.00177,0.4,0.62,0
0.000663,13.7693,6.8824,67.1923,9.05259,0.4,0.63,0
0.000664,13.75,6.87333,67.3299,9.10321,0.4,0.64,0
0.000665,13.7306,6.8642,67.4673,9.15364,0.4,0.65,0
0.000666,13.7111,6.85502,67.6045,9.20388,0.4,0.66,0
0.000667,13.6914,6.84579,67.7415,9.25393,0.4,0.67,0
0.000668,13.6716,6.83651,67.8783,9.30378,0.4,0.68,0
0.000669,13.6517,6.82718,68.0149,9.35344,0.4,0.69,0
0.00067,13.6316,6.8178,68.1514,9.40291,0.4,0.7,0
0.000671,13.6114,6.80838,68.2876,9.45219,0.4,0.71,0
0.000672,13.591,6.7989,68.4236,9.50127,0.4,0.72,0
0.000673,13.5705,6.78937,68.5594,9.55016,0.4,0.73,0
0.000674,13.5499,6.7798,68.695,9.59886,0.4,0.74,0
0.000675,13.5291,6.77018,68.8304,9.64736,0.4,0.75,0
0.000676,13.5082,6.7605,68.9656,9.69567,0.4,0.76,0
0.000677,13.4872,6.75078,69.1005,9.74379,0.4,0.77,0
0.000678,13.466,6.74102,69.2353,9.79171,0.4,0.78,0
0.000679,13.4447,6.7312,69.3699,9.83944,0.4,0.79,0
0.00068,13.4233,6.72134,69.5042,9.88698,0.4,0.8,0
0.000681,13.4017,6.71143,69.6383,9.93432,0.4,0.81,0
0.000682,13.38,6.70147,69.7722,9.98147,0.4,0.82,0
0.000683,13.3582,6.69146,69.9059,10.0284,0.4,0.83,0
0.000684,13.3362,6.68141,70.0394,10.0752,0.4,0.84,0
0.000685,13.3141,6.67131,70.1727,10.1218,0.4,0.85,0
0.000686,13.2919,6.66117,70.3057,10.1681,0.4,0.86,0
0.000687,13.2695,6.65098,70.4385,10.2143,0.4,0.87,0
0.000688,13.247,6.64074,70.5711,10.2603,0.4,0.88,0
0.000689,13.2244,6.63046,70.7034,10.3061,0.4,0.89,0
0.00069,13.2016,6.62013,70.8356,10.3517,0.4,0.9,0
0.000691,13.1787,6.60975,70.9675,10.3971,0.4,0.91,0
0.000692,13.1556,6.59933,71.0991,10.4423,0.4,0.92,0
0.000693,13.1325,6.58887,71.2306,10.4873,0.4,0.93,0
0.000694,13.1092,6.57836,71.3618,10.5321,0.4,0.94,0
0.000695,13.0858,6.5678,71.4928,10.5767,0.4,0.95,0
0.000696,13.0622,6.55721,71.6235,10.6212,0.4,0.96,0
0.000697,13.0385,6.54656,71.754,10.6654,0.4,0.97,0
0.000698,13.0147,6.53587,71.8843,10.7094,0.4,0.98,0
0.000699,12.9907,6.52514,72.0143,10.7533,0.4,0.99,0
0.0007,12.9667,6.51437,72.1441,10.7969,0.4,1,0
0.000701,12.9425,6.50355,72.2736,10.8404,0.4,0.99,0
0.000702,12.9181,6.49269,72.4029,10.8836,0.4,0.98,0
0.000703,12.8937,6.48178,72.532,10.9267,0.4,0.97,0
0.000704,12.8691,6.47083,72.6608,10.9696,0.4,0.96,0
0.000705,12.8443,6.45984,72.7894,11.0122,0.4,0.95,0
0.000706,12.8195,6.44881,72.9177,11.0547,0.4,0.94,0
0.000707,12.7945,6.43773,73.0458,11.097,0.4,0.93,0
0.000708,12.7694,6.42662,73.1736,11.1391,0.4,0.92,0
0.000709,12.7441,6.41546,73.3011,11.181,0.4,0.91,0
0.00071,12.7188,6.40425,73.4285,11.2227,0.4,0.9,0
0.000711,12.6933,6.39301,73.5555,11.2642,0.4,0.89,0
0.000712,12.6677,6.38173,73.6823,11.3055,0.4,0.88,0
0.000713,12.6419,6.3704,73.8089,11.3466,0.4,0.87,0
0.000714,12.6161,6.35903,73.9352,11.3875,0.4,0.86,0
0.000715,12.5901,6.34762,74.0612,11.4282,0.4,0.85,0
0.000716,12.5639,6.33618,74.187,11.4687,0.4,0.84,0
0.000717,12.5377,6.32469,74.3125,11.509,0.4,0.83,0
0.000718,12.5113,6.31316,74.4377,11.5492,0.4,0.82,0
0.000719,12.4848,6.30159,74.5627,11.5891,0.4,0.81,0
0.00072,12.4582,6.28998,74.6874,11.6288,0.4,0.8,0
0.000721,12.4314,6.27833,74.8119,11.6684,0.4,0.79,0
0.000722,12.4046,6.26664,74.936,11.7077,0.4,0.78,0
0.000723,12.3776,6.25491,75.0599,11.7469,0.4,0.77,0
0.000724,12.3504,6.24315,75.1836,11.7859,0.4,0.76,0
0.000725,12.3232,6.23134,75.307,11.8246,0.4,0.75,0
0.000726,12.2958,6.2195,75.4301,11.8632,0.4,0.74,0
0.000727,12.2683,6.20762,75.5529,11.9016,0.4,0.73,0
0.000728,12.2407,6.1957,75.6754,11.9397,0.4,0.72,0
0.000729,12.213,6.18374,75.7977,11.9777,0.4,0.71,0
0.00073,12.1851,6.17174,75.9197,12.0155,0.4,0.7,0
0.000731,12.1571,6.15971,76.0414,12.0531,0.4,0.69,0
0.000732,12.129,6.14763,76.1628,12.0905,0.4,0.68,0
0.000733,12.1008,6.13553,76.284,12.1277,0.4,0.67,0
0.000734,12.0725,6.12338,76.4048,12.1647,0.4,0.66,0
0.000735,12.044,6.1112,76.5254,12.2015,0.4,0.65,0
0.000736,12.0154,6.09898,76.6457,12.2381,0.4,0.64,0
0.000737,11.9867,6.08672,76.7657,12.2745,0.4,0.63,0
0.000738,11.9579,6.07443,76.8854,12.3107,0.4,0.62,0
0.000739,11.9289,6.0621,77.0049,12.3468,0.4,0.61,0
0.00074,11.8999,6.04973,77.124,12.3826,0.4,0.6,0
0.000741,11.8707,6.03733,77.2429,12.4182,0.4,0.59,0
0.000742,11.8414,6.0249,77.3614,12.4537,0.4,0.58,0
0.000743,11.812,6.01243,77.4797,12.4889,0.4,0.57,0
0.000744,11.7824,5.99992,77.5977,12.5239,0.4,0.56,0
0.000745,11.7528,5.98738,77.7154,12.5588,0.4,0.55,0
0.000746,11.723,5.9748,77.8327,12.5935,0.4,0.54,0
0.000747,11.6931,5.96219,77.9498,12.6279,0.4,0.53,0
0.000748,11.6631,5.94955,78.0666,12.6622,0.4,0.52,0
0.000749,11.633,5.93687,78.1831,12.6963,0.4,0.51,0
0.00075,11.6027,5.92415,78.2993,12.7301,0.4,0.5,0
0.000751,11.5724,5.91141,78.4151,12.7638,0.4,0.49,0
0.000752,11.5419,5.89863,78.5307,12.7973,0.4,0.48,0
0.000753,11.5113,5.88581,78.646,12.8306,0.4,0.47,0
0.000754,11.4806,5.87296,78.7609,12.8637,0.4,0.46,0
0.000755,11.4498,5.86008,78.8756,12.8966,0.4,0.45,0
0.000756,11.4189,5.84717,78.9899,12.9293,0.4,0.44,0
0.000757,11.3878,5.83423,79.104,12.9618,0.4,0.43,0
0.000758,11.3567,5.82125,79.2177,12.9942,0.4,0.42,0
0.000759,11.3254,5.80824,79.3311,13.0263,0.4,0.41,0
0.00076,11.294,5.79519,79.4442,13.0582,0.4,0.4,0
0.000761,11.2625,5.8616,79.4984,13.0905,0.4,0.39,1
0.000762,11.231,5.92802,79.5517,13.1234,0.4,0.38,1
0.000763,11.1994,5.99446,79.6042,13.1567,0.4,0.37,1
0.000764,11.1678,6.06091,79.6558,13.1907,0.4,0.36,1
0.000765,11.1361,6.12739,79.7064,13.2252,0.4,0.35,1
0.000766,11.1044,6.19388,79.756,13.2603,0.4,0.34,1
0.000767,11.0726,6.26038,79.8046,13.296,0.4,0.33,1
0.000768,11.0407,6.32689,79.8522,13.3323,0.4,0.32,1
0.000769,11.0089,6.39342,79.8989,13.3692,0.4,0.31,1
0.00077,10.9769,6.45995,79.9445,13.4067,0.4,0.3,1
0.000771,10.945,6.52649,79.9892,13.4448,0.4,0.29,1
0.000772,10.913,6.59304,80.0329,13.4835,0.4,0.28,1
0.000773,10.8809,6.65959,80.0756,13.5227,0.4,0.27,1
0.000774,10.8488,6.72614,80.1173,13.5626,0.4,0.26,1
0.000775,10.8167,6.7927,80.1581,13.603,0.4,0.25,1
0.000776,10.7845,6.85925,80.1978,13.644,0.4,0.24,1
0.000777,10.7523,6.9258,80.2366,13.6856,0.4,0.23,1
0.000778,10.72,6.99235,80.2743,13.7278,0.4,0.22,1
0.000779,10.6877,7.0589,80.3111,13.7705,0.4,0.21,1
