Time,Il,VD,V2,V3,Vout
0.02241,11.4028,1,0.4,0.1,-30.4147
0.022411,11.4988,1,0.4,0.11,-30.354
0.022412,11.5948,1,0.4,0.12,-30.2933
0.022413,11.6908,1,0.4,0.13,-30.2328
0.022414,11.7868,1,0.4,0.14,-30.1724
0.022415,11.8828,1,0.4,0.15,-30.1121
0.022416,11.9788,1,0.4,0.16,-30.0519
0.022417,12.0748,1,0.4,0.17,-29.9919
0.022418,12.1708,1,0.4,0.18,-29.932
0.022419,12.2668,1,0.4,0.19,-29.8722
0.02242,12.3628,1,0.4,0.2,-29.8125
0.022421,12.4588,1,0.4,0.21,-29.7529
0.022422,12.5548,1,0.4,0.22,-29.6935
0.022423,12.6508,1,0.4,0.23,-29.6342
0.022424,12.7468,1,0.4,0.24,-29.5749
0.022425,12.8428,1,0.4,0.25,-29.5159
0.022426,12.9388,1,0.4,0.26,-29.4569
0.022427,13.0348,1,0.4,0.27,-29.398
0.022428,13.1308,1,0.4,0.28,-29.3393
0.022429,13.2268,1,0.4,0.29,-29.2807
0.02243,13.3228,1,0.4,0.3,-29.2222
0.022431,13.4188,1,0.4,0.31,-29.1638
0.022432,13.5148,1,0.4,0.32,-29.1055
0.022433,13.6108,1,0.4,0.33,-29.0474
0.022434,13.7068,1,0.4,0.34,-28.9893
0.022435,13.8028,1,0.4,0.35,-28.9314
0.022436,13.8988,1,0.4,0.36,-28.8736
0.022437,13.9948,1,0.4,0.37,-28.8159
0.022438,14.0908,1,0.4,0.38,-28.7583
0.022439,14.1868,1,0.4,0.39,-28.7009
0.02244,14.2828,1,0.4,0.4,-28.6435
0.022441,14.2254,0,0.4,0.41,-28.7285
0.022442,14.1678,0,0.4,0.42,-28.8127
0.022443,14.1101,0,0.4,0.43,-28.8964
0.022444,14.0522,0,0.4,0.44,-28.9794
0.022445,13.9942,0,0.4,0.45,-29.0616
0.022446,13.936,0,0.4,0.46,-29.143
0.022447,13.8776,0,0.4,0.47,-29.2237
0.022448,13.8191,0,0.4,0.48,-29.3037
0.022449,13.7604,0,0.4,0.49,-29.3829
0.02245,13.7015,0,0.4,0.5,-29.4613
0.022451,13.6425,0,0.4,0.51,-29.5391
0.022452,13.5834,0,0.4,0.52,-29.616
0.022453,13.5241,0,0.4,0.53,-29.6923
0.022454,13.4646,0,0.4,0.54,-29.7677
0.022455,13.405,0,0.4,0.55,-29.8425
0.022456,13.3452,0,0.4,0.56,-29.9165
0.022457,13.2853,0,0.4,0.57,-29.9897
0.022458,13.2253,0,0.4,0.58,-30.0622
0.022459,13.1651,0,0.4,0.59,-30.134
0.02246,13.1047,0,0.4,0.6,-30.205
0.022461,13.0443,0,0.4,0.61,-30.2752
0.022462,12.9836,0,0.4,0.62,-30.3448
0.022463,12.9229,0,0.4,0.63,-30.4135
0.022464,12.862,0,0.4,0.64,-30.4816
0.022465,12.801,0,0.4,0.65,-30.5489
0.022466,12.7398,0,0.4,0.66,-30.6154
0.022467,12.6785,0,0.4,0.67,-30.6812
0.022468,12.6171,0,0.4,0.68,-30.7462
0.022469,12.5555,0,0.4,0.69,-30.8105
0.02247,12.4938,0,0.4,0.7,-30.8741
0.022471,12.432,0,0.4,0.71,-30.9369
0.022472,12.3701,0,0.4,0.72,-30.999
0.022473,12.308,0,0.4,0.73,-31.0603
0.022474,12.2458,0,0.4,0.74,-31.1209
0.022475,12.1835,0,0.4,0.75,-31.1808
0.022476,12.1211,0,0.4,0.76,-31.2399
0.022477,12.0586,0,0.4,0.77,-31.2982
0.022478,11.9959,0,0.4,0.78,-31.3558
0.022479,11.9332,0,0.4,0.79,-31.4127
0.02248,11.8703,0,0.4,0.8,-31.4689
0.022481,11.8073,0,0.4,0.81,-31.5243
0.022482,11.7442,0,0.4,0.82,-31.5789
0.022483,11.681,0,0.4,0.83,-31.6328
0.022484,11.6177,0,0.4,0.84,-31.686
0.022485,11.5542,0,0.4,0.85,-31.7384
0.022486,11.4907,0,0.4,0.86,-31.7901
0.022487,11.4271,0,0.4,0.87,-31.8411
0.022488,11.3633,0,0.4,0.88,-31.8913
0.022489,11.2995,0,0.4,0.89,-31.9408
0.02249,11.2356,0,0.4,0.9,-31.9895
0.022491,11.1715,0,0.4,0.91,-32.0375
0.022492,11.1074,0,0.4,0.92,-32.0848
0.022493,11.0432,0,0.4,0.93,-32.1313
0.022494,10.9789,0,0.4,0.94,-32.1771
0.022495,10.9145,0,0.4,0.95,-32.2222
0.022496,10.85,0,0.4,0.96,-32.2666
0.022497,10.7854,0,0.4,0.97,-32.3102
0.022498,10.7208,0,0.4,0.98,-32.353
0.022499,10.656,0,0.4,0.99,-32.3952
0.0225,10.5912,0,0.4,1,-32.4366
0.022501,10.5263,0,0.4,0.99,-32.4772
0.022502,10.4613,0,0.4,0.98,-32.5172
0.022503,10.3962,0,0.4,0.97,-32.5564
0.022504,10.3311,0,0.4,0.96,-32.5949
0.022505,10.2658,0,0.4,0.95,-32.6326
0.022506,10.2005,0,0.4,0.94,-32.6697
0.022507,10.1351,0,0.4,0.93,-32.706
0.022508,10.0697,0,0.4,0.92,-32.7415
0.022509,10.0042,0,0.4,0.91,-32.7764
0.02251,9.93859,0,0.4,0.9,-32.8105
0.022511,9.87294,0,0.4,0.89,-32.8439
0.022512,9.80722,0,0.4,0.88,-32.8766
0.022513,9.74143,0,0.4,0.87,-32.9086
0.022514,9.67558,0,0.4,0.86,-32.9398
0.022515,9.60967,0,0.4,0.85,-32.9703
0.022516,9.5437,0,0.4,0.84,-33.0001
0.022517,9.47767,0,0.4,0.83,-33.0292
0.022518,9.41159,0,0.4,0.82,-33.0575
0.022519,9.34544,0,0.4,0.81,-33.0852
0.02252,9.27925,0,0.4,0.8,-33.1121
0.022521,9.21299,0,0.4,0.79,-33.1383
0.022522,9.14669,0,0.4,0.78,-33.1638
0.022523,9.08034,0,0.4,0.77,-33.1886
0.022524,9.01394,0,0.4,0.76,-33.2127
0.022525,8.94749,0,0.4,0.75,-33.236
0.022526,8.88099,0,0.4,0.74,-33.2587
0.022527,8.81445,0,0.4,0.73,-33.2806
0.022528,8.74787,0,0.4,0.72,-33.3018
0.022529,8.68125,0,0.4,0.71,-33.3224
0.02253,8.61458,0,0.4,0.7,-33.3422
0.022531,8.54788,0,0.4,0.69,-33.3613
0.022532,8.48114,0,0.4,0.68,-33.3797
0.022533,8.41436,0,0.4,0.67,-33.3974
0.022534,8.34755,0,0.4,0.66,-33.4144
0.022535,8.2807,0,0.4,0.65,-33.4307
0.022536,8.21383,0,0.4,0.64,-33.4463
0.022537,8.14692,0,0.4,0.63,-33.4612
0.022538,8.07998,0,0.4,0.62,-33.4754
0.022539,8.01302,0,0.4,0.61,-33.4889
0.02254,7.94603,0,0.4,0.6,-33.5017
0.022541,7.87901,0,0.4,0.59,-33.5138
0.022542,7.81197,0,0.4,0.58,-33.5252
0.022543,7.74491,0,0.4,0.57,-33.5359
0.022544,7.67783,0,0.4,0.56,-33.546
0.022545,7.61073,0,0.4,0.55,-33.5553
0.022546,7.54361,0,0.4,0.54,-33.564
0.022547,7.47647,0,0.4,0.53,-33.5719
0.022548,7.40932,0,0.4,0.52,-33.5792
0.022549,7.34216,0,0.4,0.51,-33.5858
0.02255,7.27498,0,0.4,0.5,-33.5917
0.022551,7.20779,0,0.4,0.49,-33.5969
0.022552,7.14059,0,0.4,0.48,-33.6015
0.022553,7.07338,0,0.4,0.47,-33.6053
0.022554,7.00617,0,0.4,0.46,-33.6085
0.022555,6.93895,0,0.4,0.45,-33.611
0.022556,6.87173,0,0.4,0.44,-33.6129
0.022557,6.8045,0,0.4,0.43,-33.614
0.022558,6.73727,0,0.4,0.42,-33.6145
0.022559,6.67004,0,0.4,0.41,-33.6143
0.02256,6.60281,0,0.4,0.4,-33.6134
0.022561,6.69881,1,0.4,0.39,-33.5463
0.022562,6.79481,1,0.4,0.38,-33.4793
0.022563,6.89081,1,0.4,0.37,-33.4124
0.022564,6.98681,1,0.4,0.36,-33.3457
0.022565,7.08281,1,0.4,0.35,-33.279
0.022566,7.17881,1,0.4,0.34,-33.2125
0.022567,7.27481,1,0.4,0.33,-33.1462
0.022568,7.37081,1,0.4,0.32,-33.08
0.022569,7.46681,1,0.4,0.31,-33.0139
0.02257,7.56281,1,0.4,0.3,-32.9479
0.022571,7.65881,1,0.4,0.29,-32.8821
0.022572,7.75481,1,0.4,0.28,-32.8164
0.022573,7.85081,1,0.4,0.27,-32.7508
0.022574,7.94681,1,0.4,0.26,-32.6854
0.022575,8.04281,1,0.4,0.25,-32.6201
0.022576,8.13881,1,0.4,0.24,-32.5549
0.022577,8.23481,1,0.4,0.23,-32.4898
0.022578,8.33081,1,0.4,0.22,-32.4249
0.022579,8.42681,1,0.4,0.21,-32.3601
0.02258,8.52281,1,0.4,0.2,-32.2955
0.022581,8.61881,1,0.4,0.19,-32.231
0.022582,8.71481,1,0.4,0.18,-32.1666
0.022583,8.81081,1,0.4,0.17,-32.1023
0.022584,8.90681,1,0.4,0.16,-32.0382
0.022585,9.00281,1,0.4,0.15,-31.9741
0.022586,9.09881,1,0.4,0.14,-31.9103
0.022587,9.19481,1,0.4,0.13,-31.8465
0.022588,9.29081,1,0.4,0.12,-31.7829
0.022589,9.38681,1,0.4,0.11,-31.7194
0.02259,9.48281,1,0.4,0.1,-31.656
0.022591,9.57881,1,0.4,0.09,-31.5927
0.022592,9.67481,1,0.4,0.08,-31.5296
0.022593,9.77081,1,0.4,0.07,-31.4666
0.022594,9.86681,1,0.4,0.06,-31.4038
0.022595,9.96281,1,0.4,0.05,-31.341
0.022596,10.0588,1,0.4,0.04,-31.2784
0.022597,10.1548,1,0.4,0.03,-31.2159
0.022598,10.2508,1,0.4,0.02,-31.1535
0.022599,10.3468,1,0.4,0.01,-31.0913
0.0226,10.4428,1,0.4,1.97412e-011,-31.0292
0.022601,10.5388,1,0.4,0.01,-30.9672
0.022602,10.6348,1,0.4,0.02,-30.9053
0.022603,10.7308,1,0.4,0.03,-30.8435
0.022604,10.8268,1,0.4,0.04,-30.7819
0.022605,10.9228,1,0.4,0.05,-30.7204
0.022606,11.0188,1,0.4,0.06,-30.659
0.022607,11.1148,1,0.4,0.07,-30.5978
0.022608,11.2108,1,0.4,0.08,-30.5366
0.022609,11.3068,1,0.4,0.09,-30.4756
0.02261,11.4028,1,0.4,0.1,-30.4147
0.022611,11.4988,1,0.4,0.11,-30.354
0.022612,11.5948,1,0.4,0.12,-30.2933
0.022613,11.6908,1,0.4,0.13,-30.2328
0.022614,11.7868,1,0.4,0.14,-30.1724
0.022615,11.8828,1,0.4,0.15,-30.1121
0.022616,11.9788,1,0.4,0.16,-30.0519
0.022617,12.0748,1,0.4,0.17,-29.9919
0.022618,12.1708,1,0.4,0.18,-29.932
0.022619,12.2668,1,0.4,0.19,-29.8722
0.02262,12.3628,1,0.4,0.2,-29.8125
0.022621,12.4588,1,0.4,0.21,-29.7529
0.022622,12.5548,1,0.4,0.22,-29.6935
0.022623,12.6508,1,0.4,0.23,-29.6342
0.022624,12.7468,1,0.4,0.24,-29.5749
0.022625,12.8428,1,0.4,0.25,-29.5159
0.022626,12.9388,1,0.4,0.26,-29.4569
0.022627,13.0348,1,0.4,0.27,-29.398
0.022628,13.1308,1,0.4,0.28,-29.3393
0.022629,13.2268,1,0.4,0.29,-29.2807
0.02263,13.3228,1,0.4,0.3,-29.2222
0.022631,13.4188,1,0.4,0.31,-29.1638
0.022632,13.5148,1,0.4,0.32,-29.1055
0.022633,13.6108,1,0.4,0.33,-29.0474
0.022634,13.7068,1,0.4,0.34,-28.9893
0.022635,13.8028,1,0.4,0.35,-28.9314
0.022636,13.8988,1,0.4,0.36,-28.8736
0.022637,13.9948,1,0.4,0.37,-28.8159
0.022638,14.0908,1,0.4,0.38,-28.7583
0.022639,14.1868,1,0.4,0.39,-28.7009
0.02264,14.2828,1,0.4,0.4,-28.6435
0.022641,14.2254,0,0.4,0.41,-28.7285
0.022642,14.1678,0,0.4,0.42,-28.8127
0.022643,14.1101,0,0.4,0.43,-28.8964
0.022644,14.0522,0,0.4,0.44,-28.9794
0.022645,13.9942,0,0.4,0.45,-29.0616
0.022646,13.936,0,0.4,0.46,-29.143
0.022647,13.8776,0,0.4,0.47,-29.2237
0.022648,13.8191,0,0.4,0.48,-29.3037
0.022649,13.7604,0,0.4,0.49,-29.3829
0.02265,13.7015,0,0.4,0.5,-29.4613
0.022651,13.6425,0,0.4,0.51,-29.5391
0.022652,13.5834,0,0.4,0.52,-29.616
0.022653,13.5241,0,0.4,0.53,-29.6923
0.022654,13.4646,0,0.4,0.54,-29.7677
0.022655,13.405,0,0.4,0.55,-29.8425
0.022656,13.3452,0,0.4,0.56,-29.9165
0.022657,13.2853,0,0.4,0.57,-29.9897
0.022658,13.2253,0,0.4,0.58,-30.0622
0.022659,13.1651,0,0.4,0.59,-30.134
0.02266,13.1047,0,0.4,0.6,-30.205
0.022661,13.0443,0,0.4,0.61,-30.2752
0.022662,12.9836,0,0.4,0.62,-30.3448
0.022663,12.9229,0,0.4,0.63,-30.4135
0.022664,12.862,0,0.4,0.64,-30.4816
0.022665,12.801,0,0.4,0.65,-30.5489
0.022666,12.7398,0,0.4,0.66,-30.6154
0.022667,12.6785,0,0.4,0.67,-30.6812
0.022668,12.6171,0,0.4,0.68,-30.7462
0.022669,12.5555,0,0.4,0.69,-30.8105
0.02267,12.4938,0,0.4,0.7,-30.8741
0.022671,12.432,0,0.4,0.71,-30.9369
0.022672,12.3701,0,0.4,0.72,-30.999
0.022673,12.308,0,0.4,0.73,-31.0603
0.022674,12.2458,0,0.4,0.74,-31.1209
0.022675,12.1835,0,0.4,0.75,-31.1808
0.022676,12.1211,0,0.4,0.76,-31.2399
0.022677,12.0586,0,0.4,0.77,-31.2982
0.022678,11.9959,0,0.4,0.78,-31.3558
0.022679,11.9332,0,0.4,0.79,-31.4127
0.02268,11.8703,0,0.4,0.8,-31.4689
0.022681,11.8073,0,0.4,0.81,-31.5243
0.022682,11.7442,0,0.4,0.82,-31.5789
0.022683,11.681,0,0.4,0.83,-31.6328
0.022684,11.6177,0,0.4,0.84,-31.686
0.022685,11.5542,0,0.4,0.85,-31.7384
0.022686,11.4907,0,0.4,0.86,-31.7901
0.022687,11.4271,0,0.4,0.87,-31.8411
0.022688,11.3633,0,0.4,0.88,-31.8913
0.022689,11.2995,0,0.4,0.89,-31.9408
0.02269,11.2356,0,0.4,0.9,-31.9895
0.022691,11.1715,0,0.4,0.91,-32.0375
0.022692,11.1074,0,0.4,0.92,-32.0848
0.022693,11.0432,0,0.4,0.93,-32.1313
0.022694,10.9789,0,0.4,0.94,-32.1771
0.022695,10.9145,0,0.4,0.95,-32.2222
0.022696,10.85,0,0.4,0.96,-32.2666
0.022697,10.7854,0,0.4,0.97,-32.3102
0.022698,10.7208,0,0.4,0.98,-32.353
0.022699,10.656,0,0.4,0.99,-32.3952
0.0227,10.5912,0,0.4,1,-32.4366
0.022701,10.5263,0,0.4,0.99,-32.4772
0.022702,10.4613,0,0.4,0.98,-32.5172
0.022703,10.3962,0,0.4,0.97,-32.5564
0.022704,10.3311,0,0.4,0.96,-32.5949
0.022705,10.2658,0,0.4,0.95,-32.6326
0.022706,10.2005,0,0.4,0.94,-32.6697
0.022707,10.1351,0,0.4,0.93,-32.706
0.022708,10.0697,0,0.4,0.92,-32.7415
0.022709,10.0042,0,0.4,0.91,-32.7764
0.02271,9.93859,0,0.4,0.9,-32.8105
0.022711,9.87294,0,0.4,0.89,-32.8439
0.022712,9.80722,0,0.4,0.88,-32.8766
0.022713,9.74143,0,0.4,0.87,-32.9086
0.022714,9.67558,0,0.4,0.86,-32.9398
0.022715,9.60967,0,0.4,0.85,-32.9703
0.022716,9.5437,0,0.4,0.84,-33.0001
0.022717,9.47767,0,0.4,0.83,-33.0292
0.022718,9.41159,0,0.4,0.82,-33.0575
0.022719,9.34544,0,0.4,0.81,-33.0852
0.02272,9.27925,0,0.4,0.8,-33.1121
0.022721,9.21299,0,0.4,0.79,-33.1383
0.022722,9.14669,0,0.4,0.78,-33.1638
0.022723,9.08034,0,0.4,0.77,-33.1886
0.022724,9.01394,0,0.4,0.76,-33.2127
0.022725,8.94749,0,0.4,0.75,-33.236
0.022726,8.88099,0,0.4,0.74,-33.2587
0.022727,8.81445,0,0.4,0.73,-33.2806
0.022728,8.74787,0,0.4,0.72,-33.3018
0.022729,8.68125,0,0.4,0.71,-33.3224
0.02273,8.61458,0,0.4,0.7,-33.3422
0.022731,8.54788,0,0.4,0.69,-33.3613
0.022732,8.48114,0,0.4,0.68,-33.3797
0.022733,8.41436,0,0.4,0.67,-33.3974
0.022734,8.34755,0,0.4,0.66,-33.4144
0.022735,8.2807,0,0.4,0.65,-33.4307
0.022736,8.21383,0,0.4,0.64,-33.4463
0.022737,8.14692,0,0.4,0.63,-33.4612
0.022738,8.07998,0,0.4,0.62,-33.4754
0.022739,8.01302,0,0.4,0.61,-33.4889
0.02274,7.94603,0,0.4,0.6,-33.5017
0.022741,7.87901,0,0.4,0.59,-33.5138
0.022742,7.81197,0,0.4,0.58,-33.5252
0.022743,7.74491,0,0.4,0.57,-33.5359
0.022744,7.67783,0,0.4,0.56,-33.546
0.022745,7.61073,0,0.4,0.55,-33.5553
0.022746,7.54361,0,0.4,0.54,-33.564
0.022747,7.47647,0,0.4,0.53,-33.5719
0.022748,7.40932,0,0.4,0.52,-33.5792
0.022749,7.34216,0,0.4,0.51,-33.5858
0.02275,7.27498,0,0.4,0.5,-33.5917
0.022751,7.20779,0,0.4,0.49,-33.5969
0.022752,7.14059,0,0.4,0.48,-33.6015
0.022753,7.07338,0,0.4,0.47,-33.6053
0.022754,7.00617,0,0.4,0.46,-33.6085
0.022755,6.93895,0,0.4,0.45,-33.611
0.022756,6.87173,0,0.4,0.44,-33.6129
0.022757,6.8045,0,0.4,0.43,-33.614
0.022758,6.73727,0,0.4,0.42,-33.6145
0.022759,6.67004,0,0.4,0.41,-33.6143
0.02276,6.60281,0,0.4,0.4,-33.6134
0.022761,6.69881,1,0.4,0.39,-33.5463
0.022762,6.79481,1,0.4,0.38,-33.4793
0.022763,6.89081,1,0.4,0.37,-33.4124
0.022764,6.98681,1,0.4,0.36,-33.3457
0.022765,7.08281,1,0.4,0.35,-33.279
0.022766,7.17881,1,0.4,0.34,-33.2125
0.022767,7.27481,1,0.4,0.33,-33.1462
0.022768,7.37081,1,0.4,0.32,-33.08
0.022769,7.46681,1,0.4,0.31,-33.0139
0.02277,7.56281,1,0.4,0.3,-32.9479
0.022771,7.65881,1,0.4,0.29,-32.8821
0.022772,7.75481,1,0.4,0.28,-32.8164
0.022773,7.85081,1,0.4,0.27,-32.7508
0.022774,7.94681,1,0.4,0.26,-32.6854
0.022775,8.04281,1,0.4,0.25,-32.6201
0.022776,8.13881,1,0.4,0.24,-32.5549
0.022777,8.23481,1,0.4,0.23,-32.4898
0.022778,8.33081,1,0.4,0.22,-32.4249
0.022779,8.42681,1,0.4,0.21,-32.3601
0.02278,8.52281,1,0.4,0.2,-32.2955
0.022781,8.61881,1,0.4,0.19,-32.231
0.022782,8.71481,1,0.4,0.18,-32.1666
0.022783,8.81081,1,0.4,0.17,-32.1023
0.022784,8.90681,1,0.4,0.16,-32.0382
0.022785,9.00281,1,0.4,0.15,-31.9741
0.022786,9.09881,1,0.4,0.14,-31.9103
0.022787,9.19481,1,0.4,0.13,-31.8465
0.022788,9.29081,1,0.4,0.12,-31.7829
0.022789,9.38681,1,0.4,0.11,-31.7194
0.02279,9.48281,1,0.4,0.1,-31.656
0.022791,9.57881,1,0.4,0.09,-31.5927
0.022792,9.67481,1,0.4,0.08,-31.5296
0.022793,9.77081,1,0.4,0.07,-31.4666
0.022794,9.86681,1,0.4,0.06,-31.4038
0.022795,9.96281,1,0.4,0.05,-31.341
0.022796,10.0588,1,0.4,0.04,-31.2784
0.022797,10.1548,1,0.4,0.03,-31.2159
0.022798,10.2508,1,0.4,0.02,-31.1535
0.022799,10.3468,1,0.4,0.01,-31.0913
0.0228,10.4428,1,0.4,2.17534e-011,-31.0292
0.022801,10.5388,1,0.4,0.01,-30.9672
0.022802,10.6348,1,0.4,0.02,-30.9053
0.022803,10.7308,1,0.4,0.03,-30.8435
0.022804,10.8268,1,0.4,0.04,-30.7819
0.022805,10.9228,1,0.4,0.05,-30.7204
0.022806,11.0188,1,0.4,0.06,-30.659
0.022807,11.1148,1,0.4,0.07,-30.5978
0.022808,11.2108,1,0.4,0.08,-30.5366
0.022809,11.3068,1,0.4,0.09,-30.4756
0.02281,11.4028,1,0.4,0.1,-30.4147
0.022811,11.4988,1,0.4,0.11,-30.354
0.022812,11.5948,1,0.4,0.12,-30.2933
0.022813,11.6908,1,0.4,0.13,-30.2328
0.022814,11.7868,1,0.4,0.14,-30.1724
0.022815,11.8828,1,0.4,0.15,-30.1121
0.022816,11.9788,1,0.4,0.16,-30.0519
0.022817,12.0748,1,0.4,0.17,-29.9919
0.022818,12.1708,1,0.4,0.18,-29.932
0.022819,12.2668,1,0.4,0.19,-29.8722
0.02282,12.3628,1,0.4,0.2,-29.8125
0.022821,12.4588,1,0.4,0.21,-29.7529
0.022822,12.5548,1,0.4,0.22,-29.6935
0.022823,12.6508,1,0.4,0.23,-29.6342
0.022824,12.7468,1,0.4,0.24,-29.5749
0.022825,12.8428,1,0.4,0.25,-29.5159
0.022826,12.9388,1,0.4,0.26,-29.4569
0.022827,13.0348,1,0.4,0.27,-29.398
0.022828,13.1308,1,0.4,0.28,-29.3393
0.022829,13.2268,1,0.4,0.29,-29.2807
0.02283,13.3228,1,0.4,0.3,-29.2222
0.022831,13.4188,1,0.4,0.31,-29.1638
0.022832,13.5148,1,0.4,0.32,-29.1055
0.022833,13.6108,1,0.4,0.33,-29.0474
0.022834,13.7068,1,0.4,0.34,-28.9893
0.022835,13.8028,1,0.4,0.35,-28.9314
0.022836,13.8988,1,0.4,0.36,-28.8736
0.022837,13.9948,1,0.4,0.37,-28.8159
0.022838,14.0908,1,0.4,0.38,-28.7583
0.022839,14.1868,1,0.4,0.39,-28.7009
0.02284,14.2828,1,0.4,0.4,-28.6435
0.022841,14.2254,0,0.4,0.41,-28.7285
0.022842,14.1678,0,0.4,0.42,-28.8127
0.022843,14.1101,0,0.4,0.43,-28.8964
0.022844,14.0522,0,0.4,0.44,-28.9794
0.022845,13.9942,0,0.4,0.45,-29.0616
0.022846,13.936,0,0.4,0.46,-29.143
0.022847,13.8776,0,0.4,0.47,-29.2237
0.022848,13.8191,0,0.4,0.48,-29.3037
0.022849,13.7604,0,0.4,0.49,-29.3829
0.02285,13.7015,0,0.4,0.5,-29.4613
0.022851,13.6425,0,0.4,0.51,-29.5391
0.022852,13.5834,0,0.4,0.52,-29.616
0.022853,13.5241,0,0.4,0.53,-29.6923
0.022854,13.4646,0,0.4,0.54,-29.7677
0.022855,13.405,0,0.4,0.55,-29.8425
0.022856,13.3452,0,0.4,0.56,-29.9165
0.022857,13.2853,0,0.4,0.57,-29.9897
0.022858,13.2253,0,0.4,0.58,-30.0622
0.022859,13.1651,0,0.4,0.59,-30.134
0.02286,13.1047,0,0.4,0.6,-30.205
0.022861,13.0443,0,0.4,0.61,-30.2752
0.022862,12.9836,0,0.4,0.62,-30.3448
0.022863,12.9229,0,0.4,0.63,-30.4135
0.022864,12.862,0,0.4,0.64,-30.4816
0.022865,12.801,0,0.4,0.65,-30.5489
0.022866,12.7398,0,0.4,0.66,-30.6154
0.022867,12.6785,0,0.4,0.67,-30.6812
0.022868,12.6171,0,0.4,0.68,-30.7462
0.022869,12.5555,0,0.4,0.69,-30.8105
0.02287,12.4938,0,0.4,0.7,-30.8741
0.022871,12.432,0,0.4,0.71,-30.9369
0.022872,12.3701,0,0.4,0.72,-30.999
0.022873,12.308,0,0.4,0.73,-31.0603
0.022874,12.2458,0,0.4,0.74,-31.1209
0.022875,12.1835,0,0.4,0.75,-31.1808
0.022876,12.1211,0,0.4,0.76,-31.2399
0.022877,12.0586,0,0.4,0.77,-31.2982
0.022878,11.9959,0,0.4,0.78,-31.3558
0.022879,11.9332,0,0.4,0.79,-31.4127
0.02288,11.8703,0,0.4,0.8,-31.4689
0.022881,11.8073,0,0.4,0.81,-31.5243
0.022882,11.7442,0,0.4,0.82,-31.5789
0.022883,11.681,0,0.4,0.83,-31.6328
0.022884,11.6177,0,0.4,0.84,-31.686
0.022885,11.5542,0,0.4,0.85,-31.7384
0.022886,11.4907,0,0.4,0.86,-31.7901
0.022887,11.4271,0,0.4,0.87,-31.8411
0.022888,11.3633,0,0.4,0.88,-31.8913
0.022889,11.2995,0,0.4,0.89,-31.9408
0.02289,11.2356,0,0.4,0.9,-31.9895
0.022891,11.1715,0,0.4,0.91,-32.0375
0.022892,11.1074,0,0.4,0.92,-32.0848
0.022893,11.0432,0,0.4,0.93,-32.1313
0.022894,10.9789,0,0.4,0.94,-32.1771
0.022895,10.9145,0,0.4,0.95,-32.2222
0.022896,10.85,0,0.4,0.96,-32.2666
0.022897,10.7854,0,0.4,0.97,-32.3102
0.022898,10.7208,0,0.4,0.98,-32.353
0.022899,10.656,0,0.4,0.99,-32.3952
0.0229,10.5912,0,0.4,1,-32.4366
0.022901,10.5263,0,0.4,0.99,-32.4772
0.022902,10.4613,0,0.4,0.98,-32.5172
0.022903,10.3962,0,0.4,0.97,-32.5564
0.022904,10.3311,0,0.4,0.96,-32.5949
0.022905,10.2658,0,0.4,0.95,-32.6326
0.022906,10.2005,0,0.4,0.94,-32.6697
0.022907,10.1351,0,0.4,0.93,-32.706
0.022908,10.0697,0,0.4,0.92,-32.7415
0.022909,10.0042,0,0.4,0.91,-32.7764
0.02291,9.93859,0,0.4,0.9,-32.8105
0.022911,9.87294,0,0.4,0.89,-32.8439
0.022912,9.80722,0,0.4,0.88,-32.8766
0.022913,9.74143,0,0.4,0.87,-32.9086
0.022914,9.67558,0,0.4,0.86,-32.9398
0.022915,9.60967,0,0.4,0.85,-32.9703
0.022916,9.5437,0,0.4,0.84,-33.0001
0.022917,9.47767,0,0.4,0.83,-33.0292
0.022918,9.41159,0,0.4,0.82,-33.0575
0.022919,9.34544,0,0.4,0.81,-33.0852
0.02292,9.27925,0,0.4,0.8,-33.1121
0.022921,9.21299,0,0.4,0.79,-33.1383
0.022922,9.14669,0,0.4,0.78,-33.1638
0.022923,9.08034,0,0.4,0.77,-33.1886
0.022924,9.01394,0,0.4,0.76,-33.2127
0.022925,8.94749,0,0.4,0.75,-33.236
0.022926,8.88099,0,0.4,0.74,-33.2587
0.022927,8.81445,0,0.4,0.73,-33.2806
0.022928,8.74787,0,0.4,0.72,-33.3018
0.022929,8.68125,0,0.4,0.71,-33.3224
0.02293,8.61458,0,0.4,0.7,-33.3422
0.022931,8.54788,0,0.4,0.69,-33.3613
0.022932,8.48114,0,0.4,0.68,-33.3797
0.022933,8.41436,0,0.4,0.67,-33.3974
0.022934,8.34755,0,0.4,0.66,-33.4144
0.022935,8.2807,0,0.4,0.65,-33.4307
0.022936,8.21383,0,0.4,0.64,-33.4463
0.022937,8.14692,0,0.4,0.63,-33.4612
0.022938,8.07998,0,0.4,0.62,-33.4754
0.022939,8.01302,0,0.4,0.61,-33.4889
0.02294,7.94603,0,0.4,0.6,-33.5017
0.022941,7.87901,0,0.4,0.59,-33.5138
0.022942,7.81197,0,0.4,0.58,-33.5252
0.022943,7.74491,0,0.4,0.57,-33.5359
0.022944,7.67783,0,0.4,0.56,-33.546
0.022945,7.61073,0,0.4,0.55,-33.5553
0.022946,7.54361,0,0.4,0.54,-33.564
0.022947,7.47647,0,0.4,0.53,-33.5719
0.022948,7.40932,0,0.4,0.52,-33.5792
0.022949,7.34216,0,0.4,0.51,-33.5858
