Time,iL,v
0.022448,13.8191,-29.3037
0.022449,13.7604,-29.3829
0.02245,13.7015,-29.4613
0.022451,13.6425,-29.5391
0.022452,13.5834,-29.616
0.022453,13.5241,-29.6923
0.022454,13.4646,-29.7677
0.022455,13.405,-29.8425
0.022456,13.3452,-29.9165
0.022457,13.2853,-29.9897
0.022458,13.2253,-30.0622
0.022459,13.1651,-30.134
0.02246,13.1047,-30.205
0.022461,13.0443,-30.2752
0.022462,12.9836,-30.3448
0.022463,12.9229,-30.4135
0.022464,12.862,-30.4816
0.022465,12.801,-30.5489
0.022466,12.7398,-30.6154
0.022467,12.6785,-30.6812
0.022468,12.6171,-30.7462
0.022469,12.5555,-30.8105
0.02247,12.4938,-30.8741
0.022471,12.432,-30.9369
0.022472,12.3701,-30.999
0.022473,12.308,-31.0603
0.022474,12.2458,-31.1209
0.022475,12.1835,-31.1808
0.022476,12.1211,-31.2399
0.022477,12.0586,-31.2982
0.022478,11.9959,-31.3558
0.022479,11.9332,-31.4127
0.02248,11.8703,-31.4689
0.022481,11.8073,-31.5243
0.022482,11.7442,-31.5789
0.022483,11.681,-31.6328
0.022484,11.6177,-31.686
0.022485,11.5542,-31.7384
0.022486,11.4907,-31.7901
0.022487,11.4271,-31.8411
0.022488,11.3633,-31.8913
0.022489,11.2995,-31.9408
0.02249,11.2356,-31.9895
0.022491,11.1715,-32.0375
0.022492,11.1074,-32.0848
0.022493,11.0432,-32.1313
0.022494,10.9789,-32.1771
0.022495,10.9145,-32.2222
0.022496,10.85,-32.2666
0.022497,10.7854,-32.3102
0.022498,10.7208,-32.353
0.022499,10.656,-32.3952
0.0225,10.5912,-32.4366
0.022501,10.5263,-32.4772
0.022502,10.4613,-32.5172
0.022503,10.3962,-32.5564
0.022504,10.3311,-32.5949
0.022505,10.2658,-32.6326
0.022506,10.2005,-32.6697
0.022507,10.1351,-32.706
0.022508,10.0697,-32.7415
0.022509,10.0042,-32.7764
0.02251,9.93859,-32.8105
0.022511,9.87294,-32.8439
0.022512,9.80722,-32.8766
0.022513,9.74143,-32.9086
0.022514,9.67558,-32.9398
0.022515,9.60967,-32.9703
0.022516,9.5437,-33.0001
0.022517,9.47767,-33.0292
0.022518,9.41159,-33.0575
0.022519,9.34544,-33.0852
0.02252,9.27925,-33.1121
0.022521,9.21299,-33.1383
0.022522,9.14669,-33.1638
0.022523,9.08034,-33.1886
0.022524,9.01394,-33.2127
0.022525,8.94749,-33.236
0.022526,8.88099,-33.2587
0.022527,8.81445,-33.2806
0.022528,8.74787,-33.3018
0.022529,8.68125,-33.3224
0.02253,8.61458,-33.3422
0.022531,8.54788,-33.3613
0.022532,8.48114,-33.3797
0.022533,8.41436,-33.3974
0.022534,8.34755,-33.4144
0.022535,8.2807,-33.4307
0.022536,8.21383,-33.4463
0.022537,8.14692,-33.4612
0.022538,8.07998,-33.4754
0.022539,8.01302,-33.4889
0.02254,7.94603,-33.5017
0.022541,7.87901,-33.5138
0.022542,7.81197,-33.5252
0.022543,7.74491,-33.5359
0.022544,7.67783,-33.546
0.022545,7.61073,-33.5553
0.022546,7.54361,-33.564
0.022547,7.47647,-33.5719
0.022548,7.40932,-33.5792
0.022549,7.34216,-33.5858
0.02255,7.27498,-33.5917
0.022551,7.20779,-33.5969
0.022552,7.14059,-33.6015
0.022553,7.07338,-33.6053
0.022554,7.00617,-33.6085
0.022555,6.93895,-33.611
0.022556,6.87173,-33.6129
0.022557,6.8045,-33.614
0.022558,6.73727,-33.6145
0.022559,6.67004,-33.6143
0.02256,6.60281,-33.6134
0.022561,6.69881,-33.5463
0.022562,6.79481,-33.4793
0.022563,6.89081,-33.4124
0.022564,6.98681,-33.3457
0.022565,7.08281,-33.279
0.022566,7.17881,-33.2125
0.022567,7.27481,-33.1462
0.022568,7.37081,-33.08
0.022569,7.46681,-33.0139
0.02257,7.56281,-32.9479
0.022571,7.65881,-32.8821
0.022572,7.75481,-32.8164
0.022573,7.85081,-32.7508
0.022574,7.94681,-32.6854
0.022575,8.04281,-32.6201
0.022576,8.13881,-32.5549
0.022577,8.23481,-32.4898
0.022578,8.33081,-32.4249
0.022579,8.42681,-32.3601
0.02258,8.52281,-32.2955
0.022581,8.61881,-32.231
0.022582,8.71481,-32.1666
0.022583,8.81081,-32.1023
0.022584,8.90681,-32.0382
0.022585,9.00281,-31.9741
0.022586,9.09881,-31.9103
0.022587,9.19481,-31.8465
0.022588,9.29081,-31.7829
0.022589,9.38681,-31.7194
0.02259,9.48281,-31.656
0.022591,9.57881,-31.5927
0.022592,9.67481,-31.5296
0.022593,9.77081,-31.4666
0.022594,9.86681,-31.4038
0.022595,9.96281,-31.341
0.022596,10.0588,-31.2784
0.022597,10.1548,-31.2159
0.022598,10.2508,-31.1535
0.022599,10.3468,-31.0913
0.0226,10.4428,-31.0292
0.022601,10.5388,-30.9672
0.022602,10.6348,-30.9053
0.022603,10.7308,-30.8435
0.022604,10.8268,-30.7819
0.022605,10.9228,-30.7204
0.022606,11.0188,-30.659
0.022607,11.1148,-30.5978
0.022608,11.2108,-30.5366
0.022609,11.3068,-30.4756
0.02261,11.4028,-30.4147
0.022611,11.4988,-30.354
0.022612,11.5948,-30.2933
0.022613,11.6908,-30.2328
0.022614,11.7868,-30.1724
0.022615,11.8828,-30.1121
0.022616,11.9788,-30.0519
0.022617,12.0748,-29.9919
0.022618,12.1708,-29.932
0.022619,12.2668,-29.8722
0.02262,12.3628,-29.8125
0.022621,12.4588,-29.7529
0.022622,12.5548,-29.6935
0.022623,12.6508,-29.6342
0.022624,12.7468,-29.5749
0.022625,12.8428,-29.5159
0.022626,12.9388,-29.4569
0.022627,13.0348,-29.398
0.022628,13.1308,-29.3393
0.022629,13.2268,-29.2807
0.02263,13.3228,-29.2222
0.022631,13.4188,-29.1638
0.022632,13.5148,-29.1055
0.022633,13.6108,-29.0474
0.022634,13.7068,-28.9893
0.022635,13.8028,-28.9314
0.022636,13.8988,-28.8736
0.022637,13.9948,-28.8159
0.022638,14.0908,-28.7583
0.022639,14.1868,-28.7009
0.02264,14.2828,-28.6435
0.022641,14.2254,-28.7285
0.022642,14.1678,-28.8127
0.022643,14.1101,-28.8964
0.022644,14.0522,-28.9794
0.022645,13.9942,-29.0616
0.022646,13.936,-29.143
0.022647,13.8776,-29.2237
0.022648,13.8191,-29.3037
0.022649,13.7604,-29.3829
0.02265,13.7015,-29.4613
0.022651,13.6425,-29.5391
0.022652,13.5834,-29.616
0.022653,13.5241,-29.6923
0.022654,13.4646,-29.7677
0.022655,13.405,-29.8425
0.022656,13.3452,-29.9165
0.022657,13.2853,-29.9897
0.022658,13.2253,-30.0622
0.022659,13.1651,-30.134
0.02266,13.1047,-30.205
0.022661,13.0443,-30.2752
0.022662,12.9836,-30.3448
0.022663,12.9229,-30.4135
0.022664,12.862,-30.4816
0.022665,12.801,-30.5489
0.022666,12.7398,-30.6154
0.022667,12.6785,-30.6812
0.022668,12.6171,-30.7462
0.022669,12.5555,-30.8105
0.02267,12.4938,-30.8741
0.022671,12.432,-30.9369
0.022672,12.3701,-30.999
0.022673,12.308,-31.0603
0.022674,12.2458,-31.1209
0.022675,12.1835,-31.1808
0.022676,12.1211,-31.2399
0.022677,12.0586,-31.2982
0.022678,11.9959,-31.3558
0.022679,11.9332,-31.4127
0.02268,11.8703,-31.4689
0.022681,11.8073,-31.5243
0.022682,11.7442,-31.5789
0.022683,11.681,-31.6328
0.022684,11.6177,-31.686
0.022685,11.5542,-31.7384
0.022686,11.4907,-31.7901
0.022687,11.4271,-31.8411
0.022688,11.3633,-31.8913
0.022689,11.2995,-31.9408
0.02269,11.2356,-31.9895
0.022691,11.1715,-32.0375
0.022692,11.1074,-32.0848
0.022693,11.0432,-32.1313
0.022694,10.9789,-32.1771
0.022695,10.9145,-32.2222
0.022696,10.85,-32.2666
0.022697,10.7854,-32.3102
0.022698,10.7208,-32.353
0.022699,10.656,-32.3952
0.0227,10.5912,-32.4366
0.022701,10.5263,-32.4772
0.022702,10.4613,-32.5172
0.022703,10.3962,-32.5564
0.022704,10.3311,-32.5949
0.022705,10.2658,-32.6326
0.022706,10.2005,-32.6697
0.022707,10.1351,-32.706
0.022708,10.0697,-32.7415
0.022709,10.0042,-32.7764
0.02271,9.93859,-32.8105
0.022711,9.87294,-32.8439
0.022712,9.80722,-32.8766
0.022713,9.74143,-32.9086
0.022714,9.67558,-32.9398
0.022715,9.60967,-32.9703
0.022716,9.5437,-33.0001
0.022717,9.47767,-33.0292
0.022718,9.41159,-33.0575
0.022719,9.34544,-33.0852
0.02272,9.27925,-33.1121
0.022721,9.21299,-33.1383
0.022722,9.14669,-33.1638
0.022723,9.08034,-33.1886
0.022724,9.01394,-33.2127
0.022725,8.94749,-33.236
0.022726,8.88099,-33.2587
0.022727,8.81445,-33.2806
0.022728,8.74787,-33.3018
0.022729,8.68125,-33.3224
0.02273,8.61458,-33.3422
0.022731,8.54788,-33.3613
0.022732,8.48114,-33.3797
0.022733,8.41436,-33.3974
0.022734,8.34755,-33.4144
0.022735,8.2807,-33.4307
0.022736,8.21383,-33.4463
0.022737,8.14692,-33.4612
0.022738,8.07998,-33.4754
0.022739,8.01302,-33.4889
0.02274,7.94603,-33.5017
0.022741,7.87901,-33.5138
0.022742,7.81197,-33.5252
0.022743,7.74491,-33.5359
0.022744,7.67783,-33.546
0.022745,7.61073,-33.5553
0.022746,7.54361,-33.564
0.022747,7.47647,-33.5719
0.022748,7.40932,-33.5792
0.022749,7.34216,-33.5858
0.02275,7.27498,-33.5917
0.022751,7.20779,-33.5969
0.022752,7.14059,-33.6015
0.022753,7.07338,-33.6053
0.022754,7.00617,-33.6085
0.022755,6.93895,-33.611
0.022756,6.87173,-33.6129
0.022757,6.8045,-33.614
0.022758,6.73727,-33.6145
0.022759,6.67004,-33.6143
0.02276,6.60281,-33.6134
0.022761,6.69881,-33.5463
0.022762,6.79481,-33.4793
0.022763,6.89081,-33.4124
0.022764,6.98681,-33.3457
0.022765,7.08281,-33.279
0.022766,7.17881,-33.2125
0.022767,7.27481,-33.1462
0.022768,7.37081,-33.08
0.022769,7.46681,-33.0139
0.02277,7.56281,-32.9479
0.022771,7.65881,-32.8821
0.022772,7.75481,-32.8164
0.022773,7.85081,-32.7508
0.022774,7.94681,-32.6854
0.022775,8.04281,-32.6201
0.022776,8.13881,-32.5549
0.022777,8.23481,-32.4898
0.022778,8.33081,-32.4249
0.022779,8.42681,-32.3601
0.02278,8.52281,-32.2955
0.022781,8.61881,-32.231
0.022782,8.71481,-32.1666
0.022783,8.81081,-32.1023
0.022784,8.90681,-32.0382
0.022785,9.00281,-31.9741
0.022786,9.09881,-31.9103
0.022787,9.19481,-31.8465
0.022788,9.29081,-31.7829
0.022789,9.38681,-31.7194
0.02279,9.48281,-31.656
0.022791,9.57881,-31.5927
0.022792,9.67481,-31.5296
0.022793,9.77081,-31.4666
0.022794,9.86681,-31.4038
0.022795,9.96281,-31.341
0.022796,10.0588,-31.2784
0.022797,10.1548,-31.2159
0.022798,10.2508,-31.1535
0.022799,10.3468,-31.0913
0.0228,10.4428,-31.0292
0.022801,10.5388,-30.9672
0.022802,10.6348,-30.9053
0.022803,10.7308,-30.8435
0.022804,10.8268,-30.7819
0.022805,10.9228,-30.7204
0.022806,11.0188,-30.659
0.022807,11.1148,-30.5978
0.022808,11.2108,-30.5366
0.022809,11.3068,-30.4756
0.02281,11.4028,-30.4147
0.022811,11.4988,-30.354
0.022812,11.5948,-30.2933
0.022813,11.6908,-30.2328
0.022814,11.7868,-30.1724
0.022815,11.8828,-30.1121
0.022816,11.9788,-30.0519
0.022817,12.0748,-29.9919
0.022818,12.1708,-29.932
0.022819,12.2668,-29.8722
0.02282,12.3628,-29.8125
0.022821,12.4588,-29.7529
0.022822,12.5548,-29.6935
0.022823,12.6508,-29.6342
0.022824,12.7468,-29.5749
0.022825,12.8428,-29.5159
0.022826,12.9388,-29.4569
0.022827,13.0348,-29.398
0.022828,13.1308,-29.3393
0.022829,13.2268,-29.2807
0.02283,13.3228,-29.2222
0.022831,13.4188,-29.1638
0.022832,13.5148,-29.1055
0.022833,13.6108,-29.0474
0.022834,13.7068,-28.9893
0.022835,13.8028,-28.9314
0.022836,13.8988,-28.8736
0.022837,13.9948,-28.8159
0.022838,14.0908,-28.7583
0.022839,14.1868,-28.7009
0.02284,14.2828,-28.6435
0.022841,14.2254,-28.7285
0.022842,14.1678,-28.8127
0.022843,14.1101,-28.8964
0.022844,14.0522,-28.9794
0.022845,13.9942,-29.0616
0.022846,13.936,-29.143
0.022847,13.8776,-29.2237
0.022848,13.8191,-29.3037
0.022849,13.7604,-29.3829
0.02285,13.7015,-29.4613
0.022851,13.6425,-29.5391
0.022852,13.5834,-29.616
0.022853,13.5241,-29.6923
0.022854,13.4646,-29.7677
0.022855,13.405,-29.8425
0.022856,13.3452,-29.9165
0.022857,13.2853,-29.9897
0.022858,13.2253,-30.0622
0.022859,13.1651,-30.134
0.02286,13.1047,-30.205
0.022861,13.0443,-30.2752
0.022862,12.9836,-30.3448
0.022863,12.9229,-30.4135
0.022864,12.862,-30.4816
0.022865,12.801,-30.5489
0.022866,12.7398,-30.6154
0.022867,12.6785,-30.6812
0.022868,12.6171,-30.7462
0.022869,12.5555,-30.8105
0.02287,12.4938,-30.8741
0.022871,12.432,-30.9369
0.022872,12.3701,-30.999
0.022873,12.308,-31.0603
0.022874,12.2458,-31.1209
0.022875,12.1835,-31.1808
0.022876,12.1211,-31.2399
0.022877,12.0586,-31.2982
0.022878,11.9959,-31.3558
0.022879,11.9332,-31.4127
0.02288,11.8703,-31.4689
0.022881,11.8073,-31.5243
0.022882,11.7442,-31.5789
0.022883,11.681,-31.6328
0.022884,11.6177,-31.686
0.022885,11.5542,-31.7384
0.022886,11.4907,-31.7901
0.022887,11.4271,-31.8411
0.022888,11.3633,-31.8913
0.022889,11.2995,-31.9408
0.02289,11.2356,-31.9895
0.022891,11.1715,-32.0375
0.022892,11.1074,-32.0848
0.022893,11.0432,-32.1313
0.022894,10.9789,-32.1771
0.022895,10.9145,-32.2222
0.022896,10.85,-32.2666
0.022897,10.7854,-32.3102
0.022898,10.7208,-32.353
0.022899,10.656,-32.3952
0.0229,10.5912,-32.4366
0.022901,10.5263,-32.4772
0.022902,10.4613,-32.5172
0.022903,10.3962,-32.5564
0.022904,10.3311,-32.5949
0.022905,10.2658,-32.6326
0.022906,10.2005,-32.6697
0.022907,10.1351,-32.706
0.022908,10.0697,-32.7415
0.022909,10.0042,-32.7764
0.02291,9.93859,-32.8105
0.022911,9.87294,-32.8439
0.022912,9.80722,-32.8766
0.022913,9.74143,-32.9086
0.022914,9.67558,-32.9398
0.022915,9.60967,-32.9703
0.022916,9.5437,-33.0001
0.022917,9.47767,-33.0292
0.022918,9.41159,-33.0575
0.022919,9.34544,-33.0852
0.02292,9.27925,-33.1121
0.022921,9.21299,-33.1383
0.022922,9.14669,-33.1638
0.022923,9.08034,-33.1886
0.022924,9.01394,-33.2127
0.022925,8.94749,-33.236
0.022926,8.88099,-33.2587
0.022927,8.81445,-33.2806
0.022928,8.74787,-33.3018
0.022929,8.68125,-33.3224
0.02293,8.61458,-33.3422
0.022931,8.54788,-33.3613
0.022932,8.48114,-33.3797
0.022933,8.41436,-33.3974
0.022934,8.34755,-33.4144
0.022935,8.2807,-33.4307
0.022936,8.21383,-33.4463
0.022937,8.14692,-33.4612
0.022938,8.07998,-33.4754
0.022939,8.01302,-33.4889
0.02294,7.94603,-33.5017
0.022941,7.87901,-33.5138
0.022942,7.81197,-33.5252
0.022943,7.74491,-33.5359
0.022944,7.67783,-33.546
0.022945,7.61073,-33.5553
0.022946,7.54361,-33.564
0.022947,7.47647,-33.5719
0.022948,7.40932,-33.5792
0.022949,7.34216,-33.5858
0.02295,7.27498,-33.5917
0.022951,7.20779,-33.5969
0.022952,7.14059,-33.6015
0.022953,7.07338,-33.6053
0.022954,7.00617,-33.6085
0.022955,6.93895,-33.611
0.022956,6.87173,-33.6129
0.022957,6.8045,-33.614
0.022958,6.73727,-33.6145
0.022959,6.67004,-33.6143
0.02296,6.60281,-33.6134
0.022961,6.69881,-33.5463
0.022962,6.79481,-33.4793
0.022963,6.89081,-33.4124
0.022964,6.98681,-33.3457
0.022965,7.08281,-33.279
0.022966,7.17881,-33.2125
0.022967,7.27481,-33.1462
0.022968,7.37081,-33.08
0.022969,7.46681,-33.0139
0.02297,7.56281,-32.9479
0.022971,7.65881,-32.8821
0.022972,7.75481,-32.8164
0.022973,7.85081,-32.7508
0.022974,7.94681,-32.6854
0.022975,8.04281,-32.6201
0.022976,8.13881,-32.5549
0.022977,8.23481,-32.4898
0.022978,8.33081,-32.4249
0.022979,8.42681,-32.3601
0.02298,8.52281,-32.2955
0.022981,8.61881,-32.231
0.022982,8.71481,-32.1666
0.022983,8.81081,-32.1023
0.022984,8.90681,-32.0382
0.022985,9.00281,-31.9741
0.022986,9.09881,-31.9103
0.022987,9.19481,-31.8465
0.022988,9.29081,-31.7829
0.022989,9.38681,-31.7194
0.02299,9.48281,-31.656
0.022991,9.57881,-31.5927
0.022992,9.67481,-31.5296
0.022993,9.77081,-31.4666
0.022994,9.86681,-31.4038
0.022995,9.96281,-31.341
0.022996,10.0588,-31.2784
0.022997,10.1548,-31.2159
0.022998,10.2508,-31.1535
0.022999,10.3468,-31.0913
0.023,10.4428,-31.0292
0.023001,10.5388,-30.9672
0.023002,10.6348,-30.9053
0.023003,10.7308,-30.8435
0.023004,10.8268,-30.7819
0.023005,10.9228,-30.7204
0.023006,11.0188,-30.659
0.023007,11.1148,-30.5978
0.023008,11.2108,-30.5366
0.023009,11.3068,-30.4756
0.02301,11.4028,-30.4147
0.023011,11.4988,-30.354
0.023012,11.5948,-30.2933
0.023013,11.6908,-30.2328
0.023014,11.7868,-30.1724
0.023015,11.8828,-30.1121
0.023016,11.9788,-30.0519
0.023017,12.0748,-29.9919
0.023018,12.1708,-29.932
0.023019,12.2668,-29.8722
0.02302,12.3628,-29.8125
0.023021,12.4588,-29.7529
0.023022,12.5548,-29.6935
0.023023,12.6508,-29.6342
0.023024,12.7468,-29.5749
0.023025,12.8428,-29.5159
0.023026,12.9388,-29.4569
0.023027,13.0348,-29.398
0.023028,13.1308,-29.3393
0.023029,13.2268,-29.2807
0.02303,13.3228,-29.2222
0.023031,13.4188,-29.1638
0.023032,13.5148,-29.1055
0.023033,13.6108,-29.0474
0.023034,13.7068,-28.9893
0.023035,13.8028,-28.9314
0.023036,13.8988,-28.8736
0.023037,13.9948,-28.8159
0.023038,14.0908,-28.7583
0.023039,14.1868,-28.7009
0.02304,14.2828,-28.6435
0.023041,14.2254,-28.7285
0.023042,14.1678,-28.8127
0.023043,14.1101,-28.8964
0.023044,14.0522,-28.9794
0.023045,13.9942,-29.0616
0.023046,13.936,-29.143
0.023047,13.8776,-29.2237
0.023048,13.8191,-29.3037
0.023049,13.7604,-29.3829
0.02305,13.7015,-29.4613
0.023051,13.6425,-29.5391
0.023052,13.5834,-29.616
0.023053,13.5241,-29.6923
0.023054,13.4646,-29.7677
0.023055,13.405,-29.8425
0.023056,13.3452,-29.9165
0.023057,13.2853,-29.9897
0.023058,13.2253,-30.0622
0.023059,13.1651,-30.134
0.02306,13.1047,-30.205
0.023061,13.0443,-30.2752
0.023062,12.9836,-30.3448
0.023063,12.9229,-30.4135
0.023064,12.862,-30.4816
0.023065,12.801,-30.5489
0.023066,12.7398,-30.6154
0.023067,12.6785,-30.6812
0.023068,12.6171,-30.7462
0.023069,12.5555,-30.8105
0.02307,12.4938,-30.8741
0.023071,12.432,-30.9369
0.023072,12.3701,-30.999
0.023073,12.308,-31.0603
0.023074,12.2458,-31.1209
0.023075,12.1835,-31.1808
0.023076,12.1211,-31.2399
0.023077,12.0586,-31.2982
0.023078,11.9959,-31.3558
0.023079,11.9332,-31.4127
0.02308,11.8703,-31.4689
0.023081,11.8073,-31.5243
0.023082,11.7442,-31.5789
0.023083,11.681,-31.6328
0.023084,11.6177,-31.686
0.023085,11.5542,-31.7384
0.023086,11.4907,-31.7901
0.023087,11.4271,-31.8411
0.023088,11.3633,-31.8913
0.023089,11.2995,-31.9408
0.02309,11.2356,-31.9895
0.023091,11.1715,-32.0375
0.023092,11.1074,-32.0848
0.023093,11.0432,-32.1313
0.023094,10.9789,-32.1771
0.023095,10.9145,-32.2222
0.023096,10.85,-32.2666
0.023097,10.7854,-32.3102
0.023098,10.7208,-32.353
0.023099,10.656,-32.3952
0.0231,10.5912,-32.4366
0.023101,10.5263,-32.4772
0.023102,10.4613,-32.5172
0.023103,10.3962,-32.5564
0.023104,10.3311,-32.5949
0.023105,10.2658,-32.6326
0.023106,10.2005,-32.6697
0.023107,10.1351,-32.706
0.023108,10.0697,-32.7415
0.023109,10.0042,-32.7764
0.02311,9.93859,-32.8105
0.023111,9.87294,-32.8439
0.023112,9.80722,-32.8766
0.023113,9.74143,-32.9086
0.023114,9.67558,-32.9398
0.023115,9.60967,-32.9703
0.023116,9.5437,-33.0001
0.023117,9.47767,-33.0292
0.023118,9.41159,-33.0575
0.023119,9.34544,-33.0852
0.02312,9.27925,-33.1121
0.023121,9.21299,-33.1383
0.023122,9.14669,-33.1638
0.023123,9.08034,-33.1886
0.023124,9.01394,-33.2127
0.023125,8.94749,-33.236
0.023126,8.88099,-33.2587
0.023127,8.81445,-33.2806
0.023128,8.74787,-33.3018
0.023129,8.68125,-33.3224
0.02313,8.61458,-33.3422
0.023131,8.54788,-33.3613
0.023132,8.48114,-33.3797
0.023133,8.41436,-33.3974
0.023134,8.34755,-33.4144
0.023135,8.2807,-33.4307
0.023136,8.21383,-33.4463
0.023137,8.14692,-33.4612
0.023138,8.07998,-33.4754
0.023139,8.01302,-33.4889
0.02314,7.94603,-33.5017
0.023141,7.87901,-33.5138
0.023142,7.81197,-33.5252
0.023143,7.74491,-33.5359
0.023144,7.67783,-33.546
0.023145,7.61073,-33.5553
0.023146,7.54361,-33.564
0.023147,7.47647,-33.5719
0.023148,7.40932,-33.5792
0.023149,7.34216,-33.5858
0.02315,7.27498,-33.5917
0.023151,7.20779,-33.5969
0.023152,7.14059,-33.6015
0.023153,7.07338,-33.6053
0.023154,7.00617,-33.6085
0.023155,6.93895,-33.611
0.023156,6.87173,-33.6129
0.023157,6.8045,-33.614
0.023158,6.73727,-33.6145
0.023159,6.67004,-33.6143
0.02316,6.60281,-33.6134
0.023161,6.69881,-33.5463
0.023162,6.79481,-33.4793
0.023163,6.89081,-33.4124
0.023164,6.98681,-33.3457
0.023165,7.08281,-33.279
0.023166,7.17881,-33.2125
0.023167,7.27481,-33.1462
0.023168,7.37081,-33.08
0.023169,7.46681,-33.0139
0.02317,7.56281,-32.9479
0.023171,7.65881,-32.8821
0.023172,7.75481,-32.8164
0.023173,7.85081,-32.7508
0.023174,7.94681,-32.6854
0.023175,8.04281,-32.6201
0.023176,8.13881,-32.5549
0.023177,8.23481,-32.4898
0.023178,8.33081,-32.4249
0.023179,8.42681,-32.3601
0.02318,8.52281,-32.2955
0.023181,8.61881,-32.231
0.023182,8.71481,-32.1666
0.023183,8.81081,-32.1023
0.023184,8.90681,-32.0382
0.023185,9.00281,-31.9741
0.023186,9.09881,-31.9103
0.023187,9.19481,-31.8465
0.023188,9.29081,-31.7829
0.023189,9.38681,-31.7194
0.02319,9.48281,-31.656
0.023191,9.57881,-31.5927
0.023192,9.67481,-31.5296
0.023193,9.77081,-31.4666
0.023194,9.86681,-31.4038
0.023195,9.96281,-31.341
0.023196,10.0588,-31.2784
0.023197,10.1548,-31.2159
0.023198,10.2508,-31.1535
0.023199,10.3468,-31.0913
0.0232,10.4428,-31.0292
0.023201,10.5388,-30.9672
0.023202,10.6348,-30.9053
0.023203,10.7308,-30.8435
0.023204,10.8268,-30.7819
0.023205,10.9228,-30.7204
0.023206,11.0188,-30.659
0.023207,11.1148,-30.5978
0.023208,11.2108,-30.5366
0.023209,11.3068,-30.4756
0.02321,11.4028,-30.4147
0.023211,11.4988,-30.354
0.023212,11.5948,-30.2933
0.023213,11.6908,-30.2328
0.023214,11.7868,-30.1724
0.023215,11.8828,-30.1121
0.023216,11.9788,-30.0519
0.023217,12.0748,-29.9919
0.023218,12.1708,-29.932
0.023219,12.2668,-29.8722
0.02322,12.3628,-29.8125
0.023221,12.4588,-29.7529
0.023222,12.5548,-29.6935
0.023223,12.6508,-29.6342
0.023224,12.7468,-29.5749
0.023225,12.8428,-29.5159
0.023226,12.9388,-29.4569
0.023227,13.0348,-29.398
0.023228,13.1308,-29.3393
0.023229,13.2268,-29.2807
0.02323,13.3228,-29.2222
0.023231,13.4188,-29.1638
0.023232,13.5148,-29.1055
0.023233,13.6108,-29.0474
0.023234,13.7068,-28.9893
0.023235,13.8028,-28.9314
0.023236,13.8988,-28.8736
0.023237,13.9948,-28.8159
0.023238,14.0908,-28.7583
0.023239,14.1868,-28.7009
0.02324,14.2828,-28.6435
0.023241,14.2254,-28.7285
0.023242,14.1678,-28.8127
0.023243,14.1101,-28.8964
0.023244,14.0522,-28.9794
0.023245,13.9942,-29.0616
0.023246,13.936,-29.143
0.023247,13.8776,-29.2237
0.023248,13.8191,-29.3037
0.023249,13.7604,-29.3829
0.02325,13.7015,-29.4613
0.023251,13.6425,-29.5391
0.023252,13.5834,-29.616
0.023253,13.5241,-29.6923
0.023254,13.4646,-29.7677
0.023255,13.405,-29.8425
0.023256,13.3452,-29.9165
0.023257,13.2853,-29.9897
0.023258,13.2253,-30.0622
0.023259,13.1651,-30.134
0.02326,13.1047,-30.205
0.023261,13.0443,-30.2752
0.023262,12.9836,-30.3448
0.023263,12.9229,-30.4135
0.023264,12.862,-30.4816
0.023265,12.801,-30.5489
0.023266,12.7398,-30.6154
0.023267,12.6785,-30.6812
0.023268,12.6171,-30.7462
0.023269,12.5555,-30.8105
0.02327,12.4938,-30.8741
0.023271,12.432,-30.9369
0.023272,12.3701,-30.999
0.023273,12.308,-31.0603
0.023274,12.2458,-31.1209
0.023275,12.1835,-31.1808
0.023276,12.1211,-31.2399
0.023277,12.0586,-31.2982
0.023278,11.9959,-31.3558
0.023279,11.9332,-31.4127
0.02328,11.8703,-31.4689
0.023281,11.8073,-31.5243
0.023282,11.7442,-31.5789
0.023283,11.681,-31.6328
0.023284,11.6177,-31.686
0.023285,11.5542,-31.7384
0.023286,11.4907,-31.7901
0.023287,11.4271,-31.8411
0.023288,11.3633,-31.8913
0.023289,11.2995,-31.9408
0.02329,11.2356,-31.9895
0.023291,11.1715,-32.0375
0.023292,11.1074,-32.0848
0.023293,11.0432,-32.1313
0.023294,10.9789,-32.1771
0.023295,10.9145,-32.2222
0.023296,10.85,-32.2666
0.023297,10.7854,-32.3102
0.023298,10.7208,-32.353
0.023299,10.656,-32.3952
0.0233,10.5912,-32.4366
0.023301,10.5263,-32.4772
0.023302,10.4613,-32.5172
0.023303,10.3962,-32.5564
0.023304,10.3311,-32.5949
0.023305,10.2658,-32.6326
0.023306,10.2005,-32.6697
0.023307,10.1351,-32.706
0.023308,10.0697,-32.7415
0.023309,10.0042,-32.7764
0.02331,9.93859,-32.8105
0.023311,9.87294,-32.8439
0.023312,9.80722,-32.8766
0.023313,9.74143,-32.9086
0.023314,9.67558,-32.9398
0.023315,9.60967,-32.9703
