Time,iL,v,V1,V2
0.042465,3.66376,9.03227,1,0
0.042466,3.65387,9.05077,1,0
0.042467,3.64417,9.06914,1,0
0.042468,3.63467,9.08738,1,0
0.042469,3.62536,9.10549,1,0
0.04247,3.61623,9.12347,1,0
0.042471,3.60728,9.14132,1,0
0.042472,3.59851,9.15905,1,0
0.042473,3.58991,9.17665,1,0
0.042474,3.58149,9.19414,1,0
0.042475,3.57322,9.21151,1,0
0.042476,3.56512,9.22876,1,0
0.042477,3.55718,9.2459,1,0
0.042478,3.54939,9.26292,1,0
0.042479,3.54176,9.27983,1,0
0.04248,3.53427,9.29664,1,0
0.042481,3.52692,9.31333,1,0
0.042482,3.51972,9.32992,1,0
0.042483,3.51266,9.34641,1,0
0.042484,3.50573,9.36279,1,0
0.042485,3.49893,9.37907,1,0
0.042486,3.49226,9.39525,1,0
0.042487,3.48572,9.41134,1,0
0.042488,3.4793,9.42732,1,0
0.042489,3.473,9.44322,1,0
0.04249,3.46682,9.45901,1,0
0.042491,3.46075,9.47472,1,0
0.042492,3.4548,9.49033,1,0
0.042493,3.44896,9.50585,1,0
0.042494,3.44323,9.52129,1,0
0.042495,3.4376,9.53663,1,0
0.042496,3.43208,9.55189,1,0
0.042497,3.42665,9.56707,1,0
0.042498,3.42133,9.58216,1,0
0.042499,3.4161,9.59716,1,0
0.0425,3.41096,9.61209,1,0
0.042501,3.40592,9.62694,1,0
0.042502,3.40097,9.6417,1,0
0.042503,3.39611,9.65639,1,0
0.042504,3.39133,9.671,1,0
0.042505,3.38664,9.68553,1,0
0.042506,3.38203,9.69999,1,0
0.042507,3.3775,9.71437,1,0
0.042508,3.37305,9.72868,1,0
0.042509,3.36868,9.74292,1,0
0.04251,3.36438,9.75709,1,0
0.042511,3.36016,9.77118,1,0
0.042512,3.35601,9.7852,1,0
0.042513,3.35193,9.79916,1,0
0.042514,3.34792,9.81305,1,0
0.042515,3.34398,9.82687,1,0
0.042516,3.3401,9.84062,1,0
0.042517,3.33629,9.85431,1,0
0.042518,3.33254,9.86793,1,0
0.042519,3.32885,9.88149,1,0
0.04252,3.32523,9.89498,1,0
0.042521,3.32166,9.90841,1,0
0.042522,3.31815,9.92178,1,0
0.042523,3.3147,9.93509,1,0
0.042524,3.31131,9.94833,1,0
0.042525,3.30797,9.96152,1,0
0.042526,3.30468,9.97465,1,0
0.042527,3.30144,9.98772,1,0
0.042528,3.29826,10.0007,1,0
0.042529,3.29512,10.0137,1,0
0.04253,3.29204,10.0266,1,0
0.042531,3.289,10.0394,1,0
0.042532,3.28601,10.0522,1,0
0.042533,3.28306,10.0649,1,0
0.042534,3.28016,10.0776,1,0
0.042535,3.2773,10.0902,1,0
0.042536,3.27449,10.1028,1,0
0.042537,3.27171,10.1153,1,0
0.042538,3.26898,10.1278,1,0
0.042539,3.26629,10.1402,1,0
0.04254,3.26364,10.1525,1,0
0.042541,3.26103,10.1648,1,0
0.042542,3.25845,10.1771,1,0
0.042543,3.25591,10.1893,1,0
0.042544,3.25341,10.2014,1,0
0.042545,3.25094,10.2136,1,0
0.042546,3.24851,10.2256,1,0
0.042547,3.24611,10.2376,1,0
0.042548,3.24374,10.2496,1,0
0.042549,3.24141,10.2615,1,0
0.04255,3.23911,10.2734,1,0
0.042551,3.23684,10.2852,1,0
0.042552,3.2346,10.297,1,0
0.042553,3.23239,10.3087,1,0
0.042554,3.23021,10.3204,1,0
0.042555,3.22806,10.332,1,0
0.042556,3.24626,10.3114,0,1
0.042557,3.26403,10.2908,0,1
0.042558,3.28148,10.2702,0,1
0.042559,3.29852,10.2497,0,1
0.04256,3.31516,10.2292,0,1
0.042561,3.3314,10.2088,0,1
0.042562,3.34725,10.1884,0,1
0.042563,3.36273,10.168,0,1
0.042564,3.37785,10.1477,0,1
0.042565,3.3926,10.1274,0,1
0.042566,3.40701,10.1072,0,1
0.042567,3.42107,10.087,0,1
0.042568,3.4348,10.0669,0,1
0.042569,3.4482,10.0467,0,1
0.04257,3.46129,10.0267,0,1
0.042571,3.47406,10.0066,0,1
0.042572,3.48654,9.98665,0,1
0.042573,3.49871,9.9667,0,1
0.042574,3.5106,9.94678,0,1
0.042575,3.52221,9.92691,0,1
0.042576,3.53354,9.90707,0,1
0.042577,3.5446,9.88728,0,1
0.042578,3.5554,9.86753,0,1
0.042579,3.56594,9.84781,0,1
0.04258,3.57624,9.82813,0,1
0.042581,3.58629,9.8085,0,1
0.042582,3.5961,9.7889,0,1
0.042583,3.60568,9.76934,0,1
0.042584,3.61503,9.74982,0,1
0.042585,3.62416,9.73034,0,1
0.042586,3.63307,9.7109,0,1
0.042587,3.64177,9.6915,0,1
0.042588,3.65027,9.67213,0,1
0.042589,3.65856,9.65281,0,1
0.04259,3.66666,9.63352,0,1
0.042591,3.67457,9.61428,0,1
0.042592,3.68228,9.59507,0,1
0.042593,3.68982,9.5759,0,1
0.042594,3.69717,9.55676,0,1
0.042595,3.70436,9.53767,0,1
0.042596,3.71137,9.51861,0,1
0.042597,3.71821,9.49959,0,1
0.042598,3.72489,9.48061,0,1
0.042599,3.73142,9.46167,0,1
0.0426,3.73779,9.44277,0,1
0.042601,3.74401,9.4239,0,1
0.042602,3.75008,9.40507,0,1
0.042603,3.756,9.38628,0,1
0.042604,3.76179,9.36753,0,1
0.042605,3.76744,9.34881,0,1
0.042606,3.77296,9.33013,0,1
0.042607,3.77834,9.31149,0,1
0.042608,3.7836,9.29288,0,1
0.042609,3.78873,9.27432,0,1
0.04261,3.79374,9.25579,0,1
0.042611,3.79863,9.23729,0,1
0.042612,3.80341,9.21884,0,1
0.042613,3.80807,9.20042,0,1
0.042614,3.81262,9.18204,0,1
0.042615,3.81706,9.16369,0,1
0.042616,3.8214,9.14538,0,1
0.042617,3.82564,9.12711,0,1
0.042618,3.82977,9.10887,0,1
0.042619,3.83381,9.09067,0,1
0.04262,3.83775,9.07251,0,1
0.042621,3.8416,9.05438,0,1
0.042622,3.84535,9.03629,0,1
0.042623,3.84902,9.01824,0,1
0.042624,3.8526,9.00022,0,1
0.042625,3.8561,8.98224,0,1
0.042626,3.85951,8.96429,0,1
0.042627,3.86284,8.94638,0,1
0.042628,3.86609,8.92851,0,1
0.042629,3.86927,8.91067,0,1
0.04263,3.87237,8.89286,0,1
0.042631,3.8754,8.87509,0,1
0.042632,3.87835,8.85736,0,1
0.042633,3.88124,8.83967,0,1
0.042634,3.88405,8.822,0,1
0.042635,3.8868,8.80438,0,1
0.042636,3.88949,8.78679,0,1
0.042637,3.89211,8.76923,0,1
0.042638,3.89467,8.75171,0,1
0.042639,3.89716,8.73422,0,1
0.04264,3.8996,8.71677,0,1
0.042641,3.90198,8.69936,0,1
0.042642,3.90431,8.68197,0,1
0.042643,3.90658,8.66463,0,1
0.042644,3.90879,8.64732,0,1
0.042645,3.91096,8.63004,0,1
0.042646,3.89607,8.65174,1,0
0.042647,3.88149,8.67326,1,0
0.042648,3.86714,8.69463,1,0
0.042649,3.85309,8.71583,1,0
0.04265,3.83932,8.73683,1,0
0.042651,3.82585,8.75767,1,0
0.042652,3.81265,8.77832,1,0
0.042653,3.79972,8.79881,1,0
0.042654,3.78706,8.81912,1,0
0.042655,3.77466,8.83927,1,0
0.042656,3.76252,8.85926,1,0
0.042657,3.75062,8.87909,1,0
0.042658,3.73897,8.89876,1,0
0.042659,3.72756,8.91827,1,0
0.04266,3.71637,8.93764,1,0
0.042661,3.70542,8.95685,1,0
0.042662,3.69468,8.97592,1,0
0.042663,3.68417,8.99484,1,0
0.042664,3.67386,9.01363,1,0
0.042665,3.66376,9.03227,1,0
0.042666,3.65387,9.05077,1,0
0.042667,3.64417,9.06914,1,0
0.042668,3.63467,9.08738,1,0
0.042669,3.62536,9.10549,1,0
0.04267,3.61623,9.12347,1,0
0.042671,3.60728,9.14132,1,0
0.042672,3.59851,9.15905,1,0
0.042673,3.58991,9.17665,1,0
0.042674,3.58149,9.19414,1,0
0.042675,3.57322,9.21151,1,0
0.042676,3.56512,9.22876,1,0
0.042677,3.55718,9.2459,1,0
0.042678,3.54939,9.26292,1,0
0.042679,3.54176,9.27983,1,0
0.04268,3.53427,9.29664,1,0
0.042681,3.52692,9.31333,1,0
0.042682,3.51972,9.32992,1,0
0.042683,3.51266,9.34641,1,0
0.042684,3.50573,9.36279,1,0
0.042685,3.49893,9.37907,1,0
0.042686,3.49226,9.39525,1,0
0.042687,3.48572,9.41134,1,0
0.042688,3.4793,9.42732,1,0
0.042689,3.473,9.44322,1,0
0.04269,3.46682,9.45901,1,0
0.042691,3.46075,9.47472,1,0
0.042692,3.4548,9.49033,1,0
0.042693,3.44896,9.50585,1,0
0.042694,3.44323,9.52129,1,0
0.042695,3.4376,9.53663,1,0
0.042696,3.43208,9.55189,1,0
0.042697,3.42665,9.56707,1,0
0.042698,3.42133,9.58216,1,0
0.042699,3.4161,9.59716,1,0
0.0427,3.41096,9.61209,1,0
0.042701,3.40592,9.62694,1,0
0.042702,3.40097,9.6417,1,0
0.042703,3.39611,9.65639,1,0
0.042704,3.39133,9.671,1,0
0.042705,3.38664,9.68553,1,0
0.042706,3.38203,9.69999,1,0
0.042707,3.3775,9.71437,1,0
0.042708,3.37305,9.72868,1,0
0.042709,3.36868,9.74292,1,0
0.04271,3.36438,9.75709,1,0
0.042711,3.36016,9.77118,1,0
0.042712,3.35601,9.7852,1,0
0.042713,3.35193,9.79916,1,0
0.042714,3.34792,9.81305,1,0
0.042715,3.34398,9.82687,1,0
0.042716,3.3401,9.84062,1,0
0.042717,3.33629,9.85431,1,0
0.042718,3.33254,9.86793,1,0
0.042719,3.32885,9.88149,1,0
0.04272,3.32523,9.89498,1,0
0.042721,3.32166,9.90841,1,0
0.042722,3.31815,9.92178,1,0
0.042723,3.3147,9.93509,1,0
0.042724,3.31131,9.94833,1,0
0.042725,3.30797,9.96152,1,0
0.042726,3.30468,9.97465,1,0
0.042727,3.30144,9.98772,1,0
0.042728,3.29826,10.0007,1,0
0.042729,3.29512,10.0137,1,0
0.04273,3.29204,10.0266,1,0
0.042731,3.289,10.0394,1,0
0.042732,3.28601,10.0522,1,0
0.042733,3.28306,10.0649,1,0
0.042734,3.28016,10.0776,1,0
0.042735,3.2773,10.0902,1,0
0.042736,3.27449,10.1028,1,0
0.042737,3.27171,10.1153,1,0
0.042738,3.26898,10.1278,1,0
0.042739,3.26629,10.1402,1,0
0.04274,3.26364,10.1525,1,0
0.042741,3.26103,10.1648,1,0
0.042742,3.25845,10.1771,1,0
0.042743,3.25591,10.1893,1,0
0.042744,3.25341,10.2014,1,0
0.042745,3.25094,10.2136,1,0
0.042746,3.24851,10.2256,1,0
0.042747,3.24611,10.2376,1,0
0.042748,3.24374,10.2496,1,0
0.042749,3.24141,10.2615,1,0
0.04275,3.23911,10.2734,1,0
0.042751,3.23684,10.2852,1,0
0.042752,3.2346,10.297,1,0
0.042753,3.23239,10.3087,1,0
0.042754,3.23021,10.3204,1,0
0.042755,3.22806,10.332,1,0
0.042756,3.24626,10.3114,0,1
0.042757,3.26403,10.2908,0,1
0.042758,3.28148,10.2702,0,1
0.042759,3.29852,10.2497,0,1
0.04276,3.31516,10.2292,0,1
0.042761,3.3314,10.2088,0,1
0.042762,3.34725,10.1884,0,1
0.042763,3.36273,10.168,0,1
0.042764,3.37785,10.1477,0,1
0.042765,3.3926,10.1274,0,1
0.042766,3.40701,10.1072,0,1
0.042767,3.42107,10.087,0,1
0.042768,3.4348,10.0669,0,1
0.042769,3.4482,10.0467,0,1
0.04277,3.46129,10.0267,0,1
0.042771,3.47406,10.0066,0,1
0.042772,3.48654,9.98665,0,1
0.042773,3.49871,9.9667,0,1
0.042774,3.5106,9.94678,0,1
0.042775,3.52221,9.92691,0,1
0.042776,3.53354,9.90707,0,1
0.042777,3.5446,9.88728,0,1
0.042778,3.5554,9.86753,0,1
0.042779,3.56594,9.84781,0,1
0.04278,3.57624,9.82813,0,1
0.042781,3.58629,9.8085,0,1
0.042782,3.5961,9.7889,0,1
0.042783,3.60568,9.76934,0,1
0.042784,3.61503,9.74982,0,1
0.042785,3.62416,9.73034,0,1
0.042786,3.63307,9.7109,0,1
0.042787,3.64177,9.6915,0,1
0.042788,3.65027,9.67213,0,1
0.042789,3.65856,9.65281,0,1
0.04279,3.66666,9.63352,0,1
0.042791,3.67457,9.61428,0,1
0.042792,3.68228,9.59507,0,1
0.042793,3.68982,9.5759,0,1
0.042794,3.69717,9.55676,0,1
0.042795,3.70436,9.53767,0,1
0.042796,3.71137,9.51861,0,1
0.042797,3.71821,9.49959,0,1
0.042798,3.72489,9.48061,0,1
0.042799,3.73142,9.46167,0,1
0.0428,3.73779,9.44277,0,1
0.042801,3.74401,9.4239,0,1
0.042802,3.75008,9.40507,0,1
0.042803,3.756,9.38628,0,1
0.042804,3.76179,9.36753,0,1
0.042805,3.76744,9.34881,0,1
0.042806,3.77296,9.33013,0,1
0.042807,3.77834,9.31149,0,1
0.042808,3.7836,9.29288,0,1
0.042809,3.78873,9.27432,0,1
0.04281,3.79374,9.25579,0,1
0.042811,3.79863,9.23729,0,1
0.042812,3.80341,9.21884,0,1
0.042813,3.80807,9.20042,0,1
0.042814,3.81262,9.18204,0,1
0.042815,3.81706,9.16369,0,1
0.042816,3.8214,9.14538,0,1
0.042817,3.82564,9.12711,0,1
0.042818,3.82977,9.10887,0,1
0.042819,3.83381,9.09067,0,1
0.04282,3.83775,9.07251,0,1
0.042821,3.8416,9.05438,0,1
0.042822,3.84535,9.03629,0,1
0.042823,3.84902,9.01824,0,1
0.042824,3.8526,9.00022,0,1
0.042825,3.8561,8.98224,0,1
0.042826,3.85951,8.96429,0,1
0.042827,3.86284,8.94638,0,1
0.042828,3.86609,8.92851,0,1
0.042829,3.86927,8.91067,0,1
0.04283,3.87237,8.89286,0,1
0.042831,3.8754,8.87509,0,1
0.042832,3.87835,8.85736,0,1
0.042833,3.88124,8.83967,0,1
0.042834,3.88405,8.822,0,1
0.042835,3.8868,8.80438,0,1
0.042836,3.88949,8.78679,0,1
0.042837,3.89211,8.76923,0,1
0.042838,3.89467,8.75171,0,1
0.042839,3.89716,8.73422,0,1
0.04284,3.8996,8.71677,0,1
0.042841,3.90198,8.69936,0,1
0.042842,3.90431,8.68197,0,1
0.042843,3.90658,8.66463,0,1
0.042844,3.90879,8.64732,0,1
0.042845,3.91096,8.63004,0,1
0.042846,3.89607,8.65174,1,0
0.042847,3.88149,8.67326,1,0
0.042848,3.86714,8.69463,1,0
0.042849,3.85309,8.71583,1,0
0.04285,3.83932,8.73683,1,0
0.042851,3.82585,8.75767,1,0
0.042852,3.81265,8.77832,1,0
0.042853,3.79972,8.79881,1,0
0.042854,3.78706,8.81912,1,0
0.042855,3.77466,8.83927,1,0
0.042856,3.76252,8.85926,1,0
0.042857,3.75062,8.87909,1,0
0.042858,3.73897,8.89876,1,0
0.042859,3.72756,8.91827,1,0
0.04286,3.71637,8.93764,1,0
0.042861,3.70542,8.95685,1,0
0.042862,3.69468,8.97592,1,0
0.042863,3.68417,8.99484,1,0
0.042864,3.67386,9.01363,1,0
0.042865,3.66376,9.03227,1,0
0.042866,3.65387,9.05077,1,0
0.042867,3.64417,9.06914,1,0
0.042868,3.63467,9.08738,1,0
0.042869,3.62536,9.10549,1,0
0.04287,3.61623,9.12347,1,0
0.042871,3.60728,9.14132,1,0
0.042872,3.59851,9.15905,1,0
0.042873,3.58991,9.17665,1,0
0.042874,3.58149,9.19414,1,0
0.042875,3.57322,9.21151,1,0
0.042876,3.56512,9.22876,1,0
0.042877,3.55718,9.2459,1,0
0.042878,3.54939,9.26292,1,0
0.042879,3.54176,9.27983,1,0
0.04288,3.53427,9.29664,1,0
0.042881,3.52692,9.31333,1,0
0.042882,3.51972,9.32992,1,0
0.042883,3.51266,9.34641,1,0
0.042884,3.50573,9.36279,1,0
0.042885,3.49893,9.37907,1,0
0.042886,3.49226,9.39525,1,0
0.042887,3.48572,9.41134,1,0
0.042888,3.4793,9.42732,1,0
0.042889,3.473,9.44322,1,0
0.04289,3.46682,9.45901,1,0
0.042891,3.46075,9.47472,1,0
0.042892,3.4548,9.49033,1,0
0.042893,3.44896,9.50585,1,0
0.042894,3.44323,9.52129,1,0
0.042895,3.4376,9.53663,1,0
0.042896,3.43208,9.55189,1,0
0.042897,3.42665,9.56707,1,0
0.042898,3.42133,9.58216,1,0
0.042899,3.4161,9.59716,1,0
0.0429,3.41096,9.61209,1,0
0.042901,3.40592,9.62694,1,0
0.042902,3.40097,9.6417,1,0
0.042903,3.39611,9.65639,1,0
0.042904,3.39133,9.671,1,0
0.042905,3.38664,9.68553,1,0
0.042906,3.38203,9.69999,1,0
0.042907,3.3775,9.71437,1,0
0.042908,3.37305,9.72868,1,0
0.042909,3.36868,9.74292,1,0
0.04291,3.36438,9.75709,1,0
0.042911,3.36016,9.77118,1,0
0.042912,3.35601,9.7852,1,0
0.042913,3.35193,9.79916,1,0
0.042914,3.34792,9.81305,1,0
0.042915,3.34398,9.82687,1,0
0.042916,3.3401,9.84062,1,0
0.042917,3.33629,9.85431,1,0
0.042918,3.33254,9.86793,1,0
0.042919,3.32885,9.88149,1,0
0.04292,3.32523,9.89498,1,0
0.042921,3.32166,9.90841,1,0
0.042922,3.31815,9.92178,1,0
0.042923,3.3147,9.93509,1,0
0.042924,3.31131,9.94833,1,0
0.042925,3.30797,9.96152,1,0
0.042926,3.30468,9.97465,1,0
0.042927,3.30144,9.98772,1,0
0.042928,3.29826,10.0007,1,0
0.042929,3.29512,10.0137,1,0
0.04293,3.29204,10.0266,1,0
0.042931,3.289,10.0394,1,0
0.042932,3.28601,10.0522,1,0
0.042933,3.28306,10.0649,1,0
0.042934,3.28016,10.0776,1,0
0.042935,3.2773,10.0902,1,0
0.042936,3.27449,10.1028,1,0
0.042937,3.27171,10.1153,1,0
0.042938,3.26898,10.1278,1,0
0.042939,3.26629,10.1402,1,0
0.04294,3.26364,10.1525,1,0
0.042941,3.26103,10.1648,1,0
0.042942,3.25845,10.1771,1,0
0.042943,3.25591,10.1893,1,0
0.042944,3.25341,10.2014,1,0
0.042945,3.25094,10.2136,1,0
0.042946,3.24851,10.2256,1,0
0.042947,3.24611,10.2376,1,0
0.042948,3.24374,10.2496,1,0
0.042949,3.24141,10.2615,1,0
0.04295,3.23911,10.2734,1,0
0.042951,3.23684,10.2852,1,0
0.042952,3.2346,10.297,1,0
0.042953,3.23239,10.3087,1,0
0.042954,3.23021,10.3204,1,0
0.042955,3.22806,10.332,1,0
0.042956,3.24626,10.3114,0,1
0.042957,3.26403,10.2908,0,1
0.042958,3.28148,10.2702,0,1
0.042959,3.29852,10.2497,0,1
0.04296,3.31516,10.2292,0,1
0.042961,3.3314,10.2088,0,1
0.042962,3.34725,10.1884,0,1
0.042963,3.36273,10.168,0,1
0.042964,3.37785,10.1477,0,1
0.042965,3.3926,10.1274,0,1
0.042966,3.40701,10.1072,0,1
0.042967,3.42107,10.087,0,1
0.042968,3.4348,10.0669,0,1
0.042969,3.4482,10.0467,0,1
0.04297,3.46129,10.0267,0,1
0.042971,3.47406,10.0066,0,1
0.042972,3.48654,9.98665,0,1
0.042973,3.49871,9.9667,0,1
0.042974,3.5106,9.94678,0,1
0.042975,3.52221,9.92691,0,1
0.042976,3.53354,9.90707,0,1
0.042977,3.5446,9.88728,0,1
0.042978,3.5554,9.86753,0,1
0.042979,3.56594,9.84781,0,1
0.04298,3.57624,9.82813,0,1
0.042981,3.58629,9.8085,0,1
0.042982,3.5961,9.7889,0,1
0.042983,3.60568,9.76934,0,1
0.042984,3.61503,9.74982,0,1
0.042985,3.62416,9.73034,0,1
0.042986,3.63307,9.7109,0,1
0.042987,3.64177,9.6915,0,1
0.042988,3.65027,9.67213,0,1
0.042989,3.65856,9.65281,0,1
0.04299,3.66666,9.63352,0,1
0.042991,3.67457,9.61428,0,1
0.042992,3.68228,9.59507,0,1
0.042993,3.68982,9.5759,0,1
0.042994,3.69717,9.55676,0,1
0.042995,3.70436,9.53767,0,1
0.042996,3.71137,9.51861,0,1
0.042997,3.71821,9.49959,0,1
0.042998,3.72489,9.48061,0,1
0.042999,3.73142,9.46167,0,1
0.043,3.73779,9.44277,0,1
0.043001,3.74401,9.4239,0,1
0.043002,3.75008,9.40507,0,1
0.043003,3.756,9.38628,0,1
0.043004,3.76179,9.36753,0,1
0.043005,3.76744,9.34881,0,1
0.043006,3.77296,9.33013,0,1
0.043007,3.77834,9.31149,0,1
0.043008,3.7836,9.29288,0,1
0.043009,3.78873,9.27432,0,1
0.04301,3.79374,9.25579,0,1
0.043011,3.79863,9.23729,0,1
0.043012,3.80341,9.21884,0,1
0.043013,3.80807,9.20042,0,1
0.043014,3.81262,9.18204,0,1
0.043015,3.81706,9.16369,0,1
0.043016,3.8214,9.14538,0,1
0.043017,3.82564,9.12711,0,1
0.043018,3.82977,9.10887,0,1
0.043019,3.83381,9.09067,0,1
0.04302,3.83775,9.07251,0,1
0.043021,3.8416,9.05438,0,1
0.043022,3.84535,9.03629,0,1
0.043023,3.84902,9.01824,0,1
0.043024,3.8526,9.00022,0,1
0.043025,3.8561,8.98224,0,1
0.043026,3.85951,8.96429,0,1
0.043027,3.86284,8.94638,0,1
0.043028,3.86609,8.92851,0,1
0.043029,3.86927,8.91067,0,1
0.04303,3.87237,8.89286,0,1
0.043031,3.8754,8.87509,0,1
0.043032,3.87835,8.85736,0,1
0.043033,3.88124,8.83967,0,1
0.043034,3.88405,8.822,0,1
0.043035,3.8868,8.80438,0,1
0.043036,3.88949,8.78679,0,1
0.043037,3.89211,8.76923,0,1
0.043038,3.89467,8.75171,0,1
0.043039,3.89716,8.73422,0,1
0.04304,3.8996,8.71677,0,1
0.043041,3.90198,8.69936,0,1
0.043042,3.90431,8.68197,0,1
0.043043,3.90658,8.66463,0,1
0.043044,3.90879,8.64732,0,1
0.043045,3.91096,8.63004,0,1
0.043046,3.89607,8.65174,1,0
0.043047,3.88149,8.67326,1,0
0.043048,3.86714,8.69463,1,0
0.043049,3.85309,8.71583,1,0
0.04305,3.83932,8.73683,1,0
0.043051,3.82585,8.75767,1,0
0.043052,3.81265,8.77832,1,0
0.043053,3.79972,8.79881,1,0
0.043054,3.78706,8.81912,1,0
0.043055,3.77466,8.83927,1,0
0.043056,3.76252,8.85926,1,0
0.043057,3.75062,8.87909,1,0
0.043058,3.73897,8.89876,1,0
0.043059,3.72756,8.91827,1,0
0.04306,3.71637,8.93764,1,0
0.043061,3.70542,8.95685,1,0
0.043062,3.69468,8.97592,1,0
0.043063,3.68417,8.99484,1,0
0.043064,3.67386,9.01363,1,0
0.043065,3.66376,9.03227,1,0
0.043066,3.65387,9.05077,1,0
0.043067,3.64417,9.06914,1,0
0.043068,3.63467,9.08738,1,0
0.043069,3.62536,9.10549,1,0
0.04307,3.61623,9.12347,1,0
0.043071,3.60728,9.14132,1,0
0.043072,3.59851,9.15905,1,0
0.043073,3.58991,9.17665,1,0
0.043074,3.58149,9.19414,1,0
0.043075,3.57322,9.21151,1,0
0.043076,3.56512,9.22876,1,0
0.043077,3.55718,9.2459,1,0
0.043078,3.54939,9.26292,1,0
0.043079,3.54176,9.27983,1,0
0.04308,3.53427,9.29664,1,0
0.043081,3.52692,9.31333,1,0
0.043082,3.51972,9.32992,1,0
0.043083,3.51266,9.34641,1,0
0.043084,3.50573,9.36279,1,0
0.043085,3.49893,9.37907,1,0
0.043086,3.49226,9.39525,1,0
0.043087,3.48572,9.41134,1,0
0.043088,3.4793,9.42732,1,0
0.043089,3.473,9.44322,1,0
0.04309,3.46682,9.45901,1,0
0.043091,3.46075,9.47472,1,0
0.043092,3.4548,9.49033,1,0
0.043093,3.44896,9.50585,1,0
0.043094,3.44323,9.52129,1,0
0.043095,3.4376,9.53663,1,0
0.043096,3.43208,9.55189,1,0
0.043097,3.42665,9.56707,1,0
0.043098,3.42133,9.58216,1,0
0.043099,3.4161,9.59716,1,0
0.0431,3.41096,9.61209,1,0
0.043101,3.40592,9.62694,1,0
0.043102,3.40097,9.6417,1,0
0.043103,3.39611,9.65639,1,0
0.043104,3.39133,9.671,1,0
0.043105,3.38664,9.68553,1,0
0.043106,3.38203,9.69999,1,0
0.043107,3.3775,9.71437,1,0
0.043108,3.37305,9.72868,1,0
0.043109,3.36868,9.74292,1,0
0.04311,3.36438,9.75709,1,0
0.043111,3.36016,9.77118,1,0
0.043112,3.35601,9.7852,1,0
0.043113,3.35193,9.79916,1,0
0.043114,3.34792,9.81305,1,0
0.043115,3.34398,9.82687,1,0
0.043116,3.3401,9.84062,1,0
0.043117,3.33629,9.85431,1,0
0.043118,3.33254,9.86793,1,0
0.043119,3.32885,9.88149,1,0
0.04312,3.32523,9.89498,1,0
0.043121,3.32166,9.90841,1,0
0.043122,3.31815,9.92178,1,0
0.043123,3.3147,9.93509,1,0
0.043124,3.31131,9.94833,1,0
0.043125,3.30797,9.96152,1,0
0.043126,3.30468,9.97465,1,0
0.043127,3.30144,9.98772,1,0
0.043128,3.29826,10.0007,1,0
0.043129,3.29512,10.0137,1,0
0.04313,3.29204,10.0266,1,0
0.043131,3.289,10.0394,1,0
0.043132,3.28601,10.0522,1,0
0.043133,3.28306,10.0649,1,0
0.043134,3.28016,10.0776,1,0
0.043135,3.2773,10.0902,1,0
0.043136,3.27449,10.1028,1,0
0.043137,3.27171,10.1153,1,0
0.043138,3.26898,10.1278,1,0
0.043139,3.26629,10.1402,1,0
0.04314,3.26364,10.1525,1,0
0.043141,3.26103,10.1648,1,0
0.043142,3.25845,10.1771,1,0
0.043143,3.25591,10.1893,1,0
0.043144,3.25341,10.2014,1,0
0.043145,3.25094,10.2136,1,0
0.043146,3.24851,10.2256,1,0
0.043147,3.24611,10.2376,1,0
0.043148,3.24374,10.2496,1,0
0.043149,3.24141,10.2615,1,0
0.04315,3.23911,10.2734,1,0
0.043151,3.23684,10.2852,1,0
0.043152,3.2346,10.297,1,0
0.043153,3.23239,10.3087,1,0
0.043154,3.23021,10.3204,1,0
0.043155,3.22806,10.332,1,0
0.043156,3.24626,10.3114,0,1
0.043157,3.26403,10.2908,0,1
0.043158,3.28148,10.2702,0,1
0.043159,3.29852,10.2497,0,1
0.04316,3.31516,10.2292,0,1
0.043161,3.3314,10.2088,0,1
0.043162,3.34725,10.1884,0,1
0.043163,3.36273,10.168,0,1
0.043164,3.37785,10.1477,0,1
0.043165,3.3926,10.1274,0,1
0.043166,3.40701,10.1072,0,1
0.043167,3.42107,10.087,0,1
0.043168,3.4348,10.0669,0,1
0.043169,3.4482,10.0467,0,1
0.04317,3.46129,10.0267,0,1
0.043171,3.47406,10.0066,0,1
0.043172,3.48654,9.98665,0,1
0.043173,3.49871,9.9667,0,1
0.043174,3.5106,9.94678,0,1
0.043175,3.52221,9.92691,0,1
0.043176,3.53354,9.90707,0,1
0.043177,3.5446,9.88728,0,1
0.043178,3.5554,9.86753,0,1
0.043179,3.56594,9.84781,0,1
0.04318,3.57624,9.82813,0,1
0.043181,3.58629,9.8085,0,1
0.043182,3.5961,9.7889,0,1
0.043183,3.60568,9.76934,0,1
0.043184,3.61503,9.74982,0,1
0.043185,3.62416,9.73034,0,1
0.043186,3.63307,9.7109,0,1
0.043187,3.64177,9.6915,0,1
0.043188,3.65027,9.67213,0,1
0.043189,3.65856,9.65281,0,1
0.04319,3.66666,9.63352,0,1
0.043191,3.67457,9.61428,0,1
0.043192,3.68228,9.59507,0,1
0.043193,3.68982,9.5759,0,1
0.043194,3.69717,9.55676,0,1
0.043195,3.70436,9.53767,0,1
0.043196,3.71137,9.51861,0,1
0.043197,3.71821,9.49959,0,1
0.043198,3.72489,9.48061,0,1
0.043199,3.73142,9.46167,0,1
0.0432,3.73779,9.44277,0,1
0.043201,3.74401,9.4239,0,1
