Time,I(Le),I(L),Vc
0.000693,-8.81642,14.5947,132.52
0.000694,-8.86458,14.5724,132.343
0.000695,-8.91241,14.5501,132.165
0.000696,-8.95991,14.5278,131.987
0.000697,-9.00708,14.5056,131.807
0.000698,-9.05392,14.4833,131.626
0.000699,-9.10043,14.4611,131.445
0.0007,-9.1466,14.4388,131.262
0.000701,-9.19244,14.4166,131.079
0.000702,-9.23794,14.3944,130.895
0.000703,-9.28311,14.3722,130.709
0.000704,-9.32793,14.3501,130.523
0.000705,-9.37241,14.3279,130.336
0.000706,-9.41655,14.3057,130.148
0.000707,-9.46035,14.2836,129.96
0.000708,-9.50381,14.2614,129.77
0.000709,-9.54691,14.2393,129.58
0.00071,-9.58967,14.2172,129.388
0.000711,-9.63209,14.1951,129.196
0.000712,-9.67415,14.173,129.003
0.000713,-9.71586,14.1509,128.809
0.000714,-9.75722,14.1289,128.614
0.000715,-9.79823,14.1068,128.419
0.000716,-9.83889,14.0848,128.222
0.000717,-9.87919,14.0627,128.025
0.000718,-9.91913,14.0407,127.827
0.000719,-9.95872,14.0187,127.628
0.00072,-9.99795,13.9967,127.429
0.000721,-10.0368,13.9747,127.228
0.000722,-10.0753,13.9527,127.027
0.000723,-10.1135,13.9307,126.825
0.000724,-10.1513,13.9088,126.623
0.000725,-10.1887,13.8868,126.419
0.000726,-10.2257,13.8649,126.215
0.000727,-10.2624,13.843,126.01
0.000728,-10.2988,13.821,125.805
0.000729,-10.3347,13.7991,125.598
0.00073,-10.3703,13.7772,125.391
0.000731,-10.4009,13.8155,124.93
0.000732,-10.4307,13.8536,124.467
0.000733,-10.4598,13.8915,124.003
0.000734,-10.4882,13.9291,123.537
0.000735,-10.5158,13.9664,123.07
0.000736,-10.5425,14.0035,122.602
0.000737,-10.5685,14.0403,122.133
0.000738,-10.5936,14.0769,121.662
0.000739,-10.6179,14.1132,121.19
0.00074,-10.6414,14.1492,120.716
0.000741,-10.664,14.185,120.241
0.000742,-10.6859,14.2205,119.765
0.000743,-10.7069,14.2558,119.288
0.000744,-10.7271,14.2908,118.81
0.000745,-10.7465,14.3255,118.33
0.000746,-10.765,14.36,117.849
0.000747,-10.7828,14.3942,117.367
0.000748,-10.7997,14.4281,116.884
0.000749,-10.8157,14.4618,116.4
0.00075,-10.831,14.4952,115.915
0.000751,-10.8454,14.5284,115.429
0.000752,-10.8589,14.5613,114.941
0.000753,-10.8717,14.5939,114.453
0.000754,-10.8836,14.6262,113.964
0.000755,-10.8946,14.6583,113.474
0.000756,-10.9049,14.6901,112.983
0.000757,-10.9142,14.7217,112.491
0.000758,-10.9228,14.753,111.998
0.000759,-10.9305,14.784,111.504
0.00076,-10.9374,14.8148,111.009
0.000761,-10.9434,14.8452,110.514
0.000762,-10.9486,14.8755,110.017
0.000763,-10.9529,14.9054,109.52
0.000764,-10.9564,14.9351,109.022
0.000765,-10.9591,14.9645,108.524
0.000766,-10.9609,14.9937,108.024
0.000767,-10.9619,15.0226,107.524
0.000768,-10.962,15.0512,107.023
0.000769,-10.9613,15.0795,106.522
0.00077,-10.9597,15.1076,106.02
0.000771,-10.9573,15.1354,105.517
0.000772,-10.954,15.163,105.014
0.000773,-10.9499,15.1902,104.511
0.000774,-10.945,15.2172,104.006
0.000775,-10.9392,15.244,103.501
0.000776,-10.9325,15.2704,102.996
0.000777,-10.925,15.2966,102.49
0.000778,-10.9167,15.3226,101.984
0.000779,-10.9075,15.3482,101.477
0.00078,-10.8974,15.3736,100.97
0.000781,-10.8865,15.3988,100.463
0.000782,-10.8748,15.4236,99.9549
0.000783,-10.8622,15.4482,99.4467
0.000784,-10.8488,15.4725,98.9382
0.000785,-10.8345,15.4966,98.4294
0.000786,-10.8193,15.5204,97.9203
0.000787,-10.8033,15.5439,97.411
0.000788,-10.7865,15.5671,96.9014
0.000789,-10.7688,15.5901,96.3917
0.00079,-10.7503,15.6129,95.8817
0.000791,-10.7309,15.6353,95.3716
0.000792,-10.7107,15.6575,94.8613
0.000793,-10.6897,15.6794,94.3509
0.000794,-10.6678,15.7011,93.8404
0.000795,-10.645,15.7224,93.3299
0.000796,-10.6214,15.7436,92.8193
0.000797,-10.597,15.7644,92.3086
0.000798,-10.5717,15.785,91.798
0.000799,-10.5456,15.8053,91.2873
0.0008,-10.5186,15.8254,90.7767
0.000801,-10.4908,15.8452,90.2662
0.000802,-10.4621,15.8647,89.7557
0.000803,-10.4326,15.8839,89.2454
0.000804,-10.4023,15.9029,88.7351
0.000805,-10.3712,15.9217,88.225
0.000806,-10.3392,15.9401,87.7151
0.000807,-10.3063,15.9584,87.2054
0.000808,-10.2726,15.9763,86.6958
0.000809,-10.2381,15.994,86.1866
0.00081,-10.2028,16.0114,85.6775
0.000811,-10.1666,16.0286,85.1688
0.000812,-10.1296,16.0455,84.6603
0.000813,-10.0918,16.0621,84.1522
0.000814,-10.0531,16.0785,83.6444
0.000815,-10.0137,16.0946,83.137
0.000816,-9.97336,16.1104,82.6299
0.000817,-9.93222,16.126,82.1233
0.000818,-9.89027,16.1414,81.6171
0.000819,-9.84749,16.1564,81.1114
0.00082,-9.80389,16.1713,80.6061
0.000821,-9.75947,16.1858,80.1013
0.000822,-9.71424,16.2001,79.5971
0.000823,-9.66819,16.2142,79.0933
0.000824,-9.62132,16.228,78.5902
0.000825,-9.57364,16.2415,78.0876
0.000826,-9.52516,16.2548,77.5856
0.000827,-9.47586,16.2678,77.0843
0.000828,-9.42575,16.2806,76.5836
0.000829,-9.37484,16.2931,76.0835
0.00083,-9.32312,16.3054,75.5842
0.000831,-9.27061,16.3174,75.0855
0.000832,-9.21729,16.3292,74.5876
0.000833,-9.16317,16.3407,74.0905
0.000834,-9.10826,16.352,73.5941
0.000835,-9.05255,16.363,73.0985
0.000836,-8.99604,16.3738,72.6038
0.000837,-8.93875,16.3843,72.1098
0.000838,-8.88067,16.3945,71.6167
0.000839,-8.8218,16.4046,71.1245
0.00084,-8.76214,16.4143,70.6332
0.000841,-8.70171,16.4239,70.1429
0.000842,-8.64049,16.4332,69.6534
0.000843,-8.57849,16.4422,69.1649
0.000844,-8.51572,16.451,68.6774
0.000845,-8.45218,16.4596,68.1909
0.000846,-8.38786,16.4679,67.7055
0.000847,-8.32277,16.476,67.221
0.000848,-8.25692,16.4838,66.7377
0.000849,-8.1903,16.4914,66.2554
0.00085,-8.12292,16.4987,65.7742
0.000851,-8.05478,16.5058,65.2942
0.000852,-7.98588,16.5127,64.8152
0.000853,-7.91623,16.5194,64.3375
0.000854,-7.84582,16.5258,63.8609
0.000855,-7.77467,16.5319,63.3856
0.000856,-7.70277,16.5379,62.9115
0.000857,-7.63012,16.5436,62.4386
0.000858,-7.55674,16.5491,61.9669
0.000859,-7.48261,16.5543,61.4966
0.00086,-7.40775,16.5593,61.0276
0.000861,-7.33215,16.5641,60.5598
0.000862,-7.25583,16.5686,60.0935
0.000863,-7.17877,16.5729,59.6285
0.000864,-7.10099,16.577,59.1648
0.000865,-7.02249,16.5809,58.7026
0.000866,-6.94327,16.5845,58.2418
0.000867,-6.86333,16.588,57.7824
0.000868,-6.78268,16.5912,57.3245
0.000869,-6.70132,16.5941,56.868
0.00087,-6.61925,16.5969,56.4131
0.000871,-6.54207,16.5736,56.2819
0.000872,-6.46472,16.5503,56.1522
0.000873,-6.38725,16.527,56.0237
0.000874,-6.30962,16.5038,55.8967
0.000875,-6.23183,16.4805,55.7713
0.000876,-6.15388,16.4573,55.6474
0.000877,-6.07578,16.4341,55.5251
0.000878,-5.99753,16.4109,55.4044
0.000879,-5.91914,16.3877,55.2852
0.00088,-5.84059,16.3645,55.1676
0.000881,-5.76191,16.3413,55.0516
0.000882,-5.68308,16.3181,54.9372
0.000883,-5.60412,16.295,54.8243
0.000884,-5.52503,16.2718,54.713
0.000885,-5.4458,16.2487,54.6033
0.000886,-5.36645,16.2256,54.4952
0.000887,-5.28696,16.2025,54.3886
0.000888,-5.20736,16.1794,54.2837
0.000889,-5.12763,16.1563,54.1803
0.00089,-5.04779,16.1332,54.0786
0.000891,-4.96783,16.1102,53.9784
0.000892,-4.88776,16.0871,53.8799
0.000893,-4.80758,16.0641,53.7829
0.000894,-4.7273,16.0411,53.6876
0.000895,-4.64691,16.018,53.5938
0.000896,-4.56642,15.995,53.5017
0.000897,-4.48583,15.972,53.4112
0.000898,-4.40514,15.9491,53.3223
0.000899,-4.32436,15.9261,53.235
0.0009,-4.24349,15.9031,53.1493
0.000901,-4.16254,15.8802,53.0652
0.000902,-4.08149,15.8573,52.9828
0.000903,-4.00037,15.8343,52.902
0.000904,-3.91917,15.8114,52.8228
0.000905,-3.83789,15.7885,52.7452
0.000906,-3.75654,15.7656,52.6693
0.000907,-3.67511,15.7428,52.5949
0.000908,-3.59362,15.7199,52.5223
0.000909,-3.51206,15.697,52.4512
0.00091,-3.43044,15.6742,52.3818
0.000911,-3.34876,15.6514,52.314
0.000912,-3.26703,15.6285,52.2478
0.000913,-3.18524,15.6057,52.1833
0.000914,-3.10339,15.5829,52.1204
0.000915,-3.0215,15.5601,52.0592
0.000916,-2.93956,15.5374,51.9996
0.000917,-2.85758,15.5146,51.9416
0.000918,-2.77556,15.4919,51.8853
0.000919,-2.6935,15.4691,51.8306
0.00092,-2.6114,15.4464,51.7775
0.000921,-2.52928,15.4237,51.7261
0.000922,-2.44712,15.401,51.6763
0.000923,-2.36494,15.3783,51.6282
0.000924,-2.28273,15.3556,51.5817
0.000925,-2.2005,15.3329,51.5369
0.000926,-2.11825,15.3103,51.4937
0.000927,-2.03599,15.2876,51.4522
0.000928,-1.95371,15.265,51.4123
0.000929,-1.87143,15.2423,51.374
0.00093,-1.78913,15.2197,51.3374
0.000931,-1.70155,15.221,51.0077
0.000932,-1.61347,15.2221,50.6797
0.000933,-1.52503,15.2232,50.3529
0.000934,-1.4361,15.224,50.0278
0.000935,-1.34669,15.2247,49.7044
0.000936,-1.2568,15.2253,49.3828
0.000937,-1.16644,15.2257,49.0629
0.000938,-1.0756,15.2259,48.7447
0.000939,-0.984295,15.226,48.4283
0.00094,-0.892523,15.226,48.1137
0.000941,-0.800289,15.2258,47.8009
0.000942,-0.707596,15.2254,47.4898
0.000943,-0.614447,15.2249,47.1806
0.000944,-0.520846,15.2243,46.8732
0.000945,-0.426795,15.2235,46.5676
0.000946,-0.3323,15.2226,46.2639
0.000947,-0.237362,15.2215,45.962
0.000948,-0.141985,15.2203,45.662
0.000949,-0.0461736,15.219,45.3639
0.00095,0.0500697,15.2175,45.0677
0.000951,0.146741,15.2159,44.7734
0.000952,0.243837,15.2141,44.481
0.000953,0.341355,15.2122,44.1905
0.000954,0.439289,15.2102,43.902
0.000955,0.537638,15.208,43.6154
0.000956,0.636397,15.2058,43.3308
0.000957,0.735563,15.2033,43.0482
0.000958,0.835132,15.2008,42.7676
0.000959,0.935101,15.1981,42.4889
0.00096,1.03547,15.1953,42.2123
0.000961,1.13622,15.1924,41.9377
0.000962,1.23737,15.1893,41.6651
0.000963,1.3389,15.1861,41.3945
0.000964,1.44081,15.1828,41.126
0.000965,1.5431,15.1794,40.8596
0.000966,1.64576,15.1758,40.5953
0.000967,1.74879,15.1722,40.333
0.000968,1.85219,15.1684,40.0728
0.000969,1.95595,15.1645,39.8147
0.00097,2.06007,15.1605,39.5587
0.000971,2.16454,15.1563,39.3049
0.000972,2.26937,15.1521,39.0531
0.000973,2.37454,15.1477,38.8036
0.000974,2.48005,15.1433,38.5561
0.000975,2.58591,15.1387,38.3109
0.000976,2.6921,15.134,38.0678
0.000977,2.79862,15.1292,37.8268
0.000978,2.90547,15.1243,37.5881
0.000979,3.01264,15.1193,37.3516
0.00098,3.12013,15.1142,37.1172
0.000981,3.22794,15.109,36.8851
0.000982,3.33606,15.1036,36.6552
0.000983,3.44449,15.0982,36.4275
0.000984,3.55323,15.0927,36.2021
0.000985,3.66226,15.0871,35.9789
0.000986,3.77159,15.0814,35.758
0.000987,3.88121,15.0756,35.5394
0.000988,3.99112,15.0697,35.323
0.000989,4.10131,15.0637,35.1089
0.00099,4.21178,15.0576,34.8971
0.000991,4.32253,15.0514,34.6876
0.000992,4.43355,15.0451,34.4804
0.000993,4.54484,15.0388,34.2755
0.000994,4.65639,15.0323,34.0729
0.000995,4.76821,15.0258,33.8726
0.000996,4.88027,15.0192,33.6747
0.000997,4.99259,15.0125,33.4791
0.000998,5.10516,15.0057,33.2859
0.000999,5.21797,14.9989,33.095
0.001,5.33102,14.9919,32.9065
0.001001,5.4443,14.9849,32.7204
0.001002,5.55782,14.9778,32.5366
0.001003,5.67156,14.9706,32.3552
0.001004,5.78552,14.9634,32.1762
0.001005,5.89971,14.9561,31.9996
0.001006,6.0141,14.9487,31.8255
0.001007,6.12871,14.9412,31.6537
0.001008,6.24352,14.9337,31.4843
0.001009,6.35854,14.9261,31.3173
0.00101,6.47375,14.9184,31.1528
0.001011,6.58915,14.9107,30.9907
0.001012,6.70475,14.9029,30.831
0.001013,6.82053,14.895,30.6738
0.001014,6.93649,14.8871,30.519
0.001015,7.05262,14.8791,30.3667
0.001016,7.16893,14.8711,30.2168
0.001017,7.28541,14.863,30.0694
0.001018,7.40204,14.8548,29.9245
0.001019,7.51884,14.8466,29.782
0.00102,7.6358,14.8384,29.6421
0.001021,7.7529,14.83,29.5045
0.001022,7.87015,14.8217,29.3695
0.001023,7.98755,14.8132,29.237
0.001024,8.10508,14.8048,29.107
0.001025,8.22274,14.7963,28.9794
0.001026,8.34054,14.7877,28.8544
0.001027,8.45846,14.7791,28.7319
0.001028,8.5765,14.7704,28.6118
0.001029,8.69466,14.7617,28.4943
0.00103,8.81293,14.753,28.3793
0.001031,8.93131,14.7442,28.2669
0.001032,9.04979,14.7354,28.1569
0.001033,9.16837,14.7266,28.0495
0.001034,9.28705,14.7177,27.9446
0.001035,9.40582,14.7088,27.8423
0.001036,9.52467,14.6998,27.7425
0.001037,9.64361,14.6908,27.6452
0.001038,9.76262,14.6818,27.5505
0.001039,9.88171,14.6728,27.4583
0.00104,10.0009,14.6637,27.3686
0.001041,10.1201,14.6546,27.2816
0.001042,10.2394,14.6454,27.197
0.001043,10.3587,14.6363,27.115
0.001044,10.4781,14.6271,27.0356
0.001045,10.5975,14.6179,26.9587
0.001046,10.717,14.6087,26.8844
0.001047,10.8366,14.5995,26.8127
0.001048,10.9561,14.5902,26.7435
0.001049,11.0757,14.5809,26.6769
0.00105,11.1953,14.5717,26.6128
0.001051,11.315,14.5624,26.5513
0.001052,11.4346,14.553,26.4924
0.001053,11.5543,14.5437,26.436
0.001054,11.6739,14.5344,26.3823
0.001055,11.7936,14.525,26.331
0.001056,11.9133,14.5157,26.2824
0.001057,12.033,14.5063,26.2363
0.001058,12.1527,14.497,26.1928
0.001059,12.2723,14.4876,26.1519
0.00106,12.392,14.4782,26.1136
0.001061,12.5116,14.4689,26.0778
0.001062,12.6312,14.4595,26.0446
0.001063,12.7507,14.4501,26.0139
0.001064,12.8703,14.4408,25.9859
0.001065,12.9898,14.4314,25.9604
0.001066,13.1092,14.4221,25.9375
0.001067,13.2286,14.4127,25.9171
0.001068,13.348,14.4034,25.8994
0.001069,13.4673,14.3941,25.8842
0.00107,13.5865,14.3847,25.8715
0.001071,13.7006,14.3625,26.145
0.001072,13.8142,14.3404,26.4207
0.001073,13.9273,14.3182,26.6981
0.001074,14.0399,14.2961,26.9778
0.001075,14.152,14.2739,27.2597
0.001076,14.2635,14.2518,27.5438
0.001077,14.3745,14.2297,27.8302
0.001078,14.4849,14.2076,28.1188
0.001079,14.5948,14.1855,28.4096
0.00108,14.7041,14.1634,28.7026
0.001081,14.8128,14.1413,28.9978
0.001082,14.921,14.1192,29.2951
0.001083,15.0286,14.0972,29.5946
0.001084,15.1357,14.0751,29.8963
0.001085,15.2421,14.0531,30.2
0.001086,15.348,14.0311,30.5059
0.001087,15.4533,14.0091,30.8139
0.001088,15.558,13.9871,31.1241
0.001089,15.6621,13.9651,31.4363
0.00109,15.7657,13.9431,31.7505
0.001091,15.8686,13.9211,32.0669
0.001092,15.971,13.8992,32.3853
0.001093,16.0727,13.8772,32.7057
0.001094,16.1738,13.8553,33.0282
0.001095,16.2744,13.8334,33.3527
0.001096,16.3743,13.8115,33.6791
0.001097,16.4736,13.7896,34.0076
0.001098,16.5723,13.7677,34.3381
0.001099,16.6704,13.7458,34.6705
0.0011,16.7678,13.7239,35.0049
0.001101,16.8647,13.7021,35.3412
0.001102,16.9609,13.6802,35.6795
0.001103,17.0565,13.6584,36.0196
0.001104,17.1514,13.6366,36.3617
0.001105,17.2457,13.6148,36.7057
0.001106,17.3394,13.593,37.0515
0.001107,17.4324,13.5712,37.3993
0.001108,17.5248,13.5494,37.7488
0.001109,17.6166,13.5276,38.1003
0.00111,17.7077,13.5059,38.4535
0.001111,17.7981,13.4841,38.8086
0.001112,17.8879,13.4624,39.1654
0.001113,17.977,13.4406,39.5241
0.001114,18.0655,13.4189,39.8845
0.001115,18.1533,13.3972,40.2467
0.001116,18.2405,13.3755,40.6106
0.001117,18.327,13.3539,40.9763
0.001118,18.4128,13.3322,41.3437
0.001119,18.4979,13.3105,41.7128
0.00112,18.5824,13.2889,42.0836
0.001121,18.6662,13.2672,42.4561
0.001122,18.7493,13.2456,42.8302
0.001123,18.8318,13.224,43.206
0.001124,18.9135,13.2024,43.5835
0.001125,18.9946,13.1808,43.9626
0.001126,19.075,13.1592,44.3433
0.001127,19.1547,13.1376,44.7256
0.001128,19.2337,13.1161,45.1095
0.001129,19.312,13.0945,45.4949
0.00113,19.3897,13.073,45.8819
0.001131,19.4709,13.0751,46.0177
0.001132,19.5519,13.0773,46.155
0.001133,19.6327,13.0796,46.2935
0.001134,19.7132,13.0819,46.4337
0.001135,19.7934,13.0843,46.5754
0.001136,19.8734,13.0868,46.7187
0.001137,19.953,13.0894,46.8635
0.001138,20.0323,13.0921,47.0099
0.001139,20.1114,13.0948,47.1579
0.00114,20.1901,13.0976,47.3074
0.001141,20.2685,13.1005,47.4585
0.001142,20.3467,13.1035,47.6111
0.001143,20.4245,13.1066,47.7652
0.001144,20.502,13.1097,47.9209
0.001145,20.5792,13.1129,48.078
0.001146,20.6561,13.1162,48.2367
0.001147,20.7327,13.1196,48.3969
0.001148,20.8089,13.1231,48.5585
0.001149,20.8848,13.1267,48.7216
0.00115,20.9604,13.1304,48.8862
0.001151,21.0357,13.1341,49.0523
0.001152,21.1107,13.1379,49.2198
0.001153,21.1853,13.1419,49.3888
0.001154,21.2596,13.1459,49.5592
0.001155,21.3336,13.15,49.731
0.001156,21.4072,13.1542,49.9043
0.001157,21.4805,13.1585,50.079
0.001158,21.5534,13.1629,50.255
0.001159,21.626,13.1674,50.4325
0.00116,21.6983,13.1719,50.6114
0.001161,21.7702,13.1766,50.7917
0.001162,21.8418,13.1813,50.9733
0.001163,21.913,13.1862,51.1563
0.001164,21.9839,13.1912,51.3406
0.001165,22.0544,13.1962,51.5263
0.001166,22.1245,13.2013,51.7134
0.001167,22.1943,13.2066,51.9017
0.001168,22.2638,13.2119,52.0914
0.001169,22.3328,13.2174,52.2824
0.00117,22.4015,13.2229,52.4747
0.001171,22.4699,13.2286,52.6683
0.001172,22.5379,13.2343,52.8631
0.001173,22.6055,13.2401,53.0593
0.001174,22.6727,13.2461,53.2567
0.001175,22.7396,13.2521,53.4554
0.001176,22.806,13.2583,53.6553
0.001177,22.8721,13.2645,53.8564
0.001178,22.9379,13.2709,54.0588
0.001179,23.0032,13.2774,54.2624
0.00118,23.0682,13.2839,54.4672
0.001181,23.1328,13.2906,54.6732
0.001182,23.197,13.2974,54.8804
0.001183,23.2608,13.3042,55.0888
0.001184,23.3242,13.3112,55.2984
0.001185,23.3872,13.3183,55.5091
0.001186,23.4499,13.3255,55.7209
0.001187,23.5121,13.3329,55.934
0.001188,23.574,13.3403,56.1481
0.001189,23.6354,13.3478,56.3633
0.00119,23.6965,13.3555,56.5797
0.001191,23.7571,13.3632,56.7972
0.001192,23.8174,13.3711,57.0158
0.001193,23.8772,13.379,57.2354
0.001194,23.9367,13.3871,57.4561
0.001195,23.9957,13.3953,57.6779
0.001196,24.0543,13.4036,57.9007
0.001197,24.1125,13.4121,58.1246
0.001198,24.1703,13.4206,58.3495
0.001199,24.2277,13.4292,58.5754
0.0012,24.2847,13.438,58.8024
0.001201,24.3413,13.4469,59.0303
0.001202,24.3975,13.4559,59.2592
0.001203,24.4532,13.465,59.4891
0.001204,24.5085,13.4742,59.72
0.001205,24.5634,13.4835,59.9518
0.001206,24.6179,13.493,60.1846
0.001207,24.6719,13.5026,60.4183
0.001208,24.7256,13.5122,60.653
0.001209,24.7788,13.522,60.8885
0.00121,24.8316,13.532,61.125
0.001211,24.8839,13.542,61.3623
0.001212,24.9358,13.5522,61.6006
0.001213,24.9873,13.5624,61.8397
0.001214,25.0384,13.5728,62.0797
0.001215,25.089,13.5834,62.3205
0.001216,25.1392,13.594,62.5621
0.001217,25.189,13.6047,62.8046
0.001218,25.2383,13.6156,63.0479
0.001219,25.2872,13.6266,63.2921
0.00122,25.3357,13.6377,63.537
0.001221,25.3837,13.649,63.7827
0.001222,25.4313,13.6603,64.0291
0.001223,25.4784,13.6718,64.2764
0.001224,25.5251,13.6834,64.5244
0.001225,25.5714,13.6951,64.7731
0.001226,25.6172,13.707,65.0226
0.001227,25.6625,13.7189,65.2727
0.001228,25.7075,13.731,65.5236
0.001229,25.7519,13.7432,65.7752
0.00123,25.796,13.7556,66.0275
0.001231,25.8396,13.768,66.2804
0.001232,25.8827,13.7806,66.534
0.001233,25.9254,13.7933,66.7883
0.001234,25.9676,13.8062,67.0431
0.001235,26.0094,13.8191,67.2987
0.001236,26.0508,13.8322,67.5548
0.001237,26.0917,13.8454,67.8115
0.001238,26.1321,13.8587,68.0689
0.001239,26.1721,13.8722,68.3268
0.00124,26.2116,13.8858,68.5853
0.001241,26.2507,13.8995,68.8443
0.001242,26.2893,13.9133,69.1039
0.001243,26.3275,13.9273,69.3641
0.001244,26.3652,13.9414,69.6247
0.001245,26.4025,13.9556,69.8859
0.001246,26.4393,13.9699,70.1476
0.001247,26.4756,13.9844,70.4097
0.001248,26.5115,13.999,70.6724
0.001249,26.547,14.0137,70.9355
0.00125,26.5819,14.0285,71.199
0.001251,26.6165,14.0435,71.4631
0.001252,26.6505,14.0586,71.7275
0.001253,26.6841,14.0738,71.9924
0.001254,26.7172,14.0891,72.2576
0.001255,26.7499,14.1046,72.5233
0.001256,26.7821,14.1202,72.7894
0.001257,26.8139,14.1359,73.0558
0.001258,26.8452,14.1518,73.3226
0.001259,26.876,14.1678,73.5897
0.00126,26.9064,14.1839,73.8572
0.001261,26.9363,14.2001,74.125
0.001262,26.9658,14.2165,74.3931
0.001263,26.9947,14.233,74.6616
0.001264,27.0233,14.2496,74.9303
0.001265,27.0513,14.2664,75.1993
0.001266,27.0789,14.2832,75.4686
0.001267,27.1061,14.3002,75.7381
0.001268,27.1327,14.3174,76.0078
0.001269,27.159,14.3346,76.2779
0.00127,27.1847,14.352,76.5481
0.001271,27.205,14.3299,77.0921
0.001272,27.2243,14.3077,77.6365
0.001273,27.243,14.2855,78.1811
0.001274,27.2607,14.2634,78.7262
0.001275,27.2776,14.2413,79.2716
0.001276,27.2935,14.2192,79.8173
0.001277,27.3084,14.1971,80.3633
0.001278,27.3225,14.175,80.9096
0.001279,27.3357,14.1529,81.4562
0.00128,27.3479,14.1308,82.003
0.001281,27.3592,14.1088,82.5501
0.001282,27.3696,14.0867,83.0974
0.001283,27.379,14.0647,83.6449
0.001284,27.3876,14.0426,84.1925
0.001285,27.3952,14.0206,84.7404
0.001286,27.4019,13.9986,85.2883
0.001287,27.4077,13.9766,85.8364
0.001288,27.4126,13.9546,86.3846
0.001289,27.4165,13.9327,86.9329
0.00129,27.4196,13.9107,87.4813
0.001291,27.4217,13.8888,88.0297
0.001292,27.4229,13.8668,88.5781
0.001293,27.4232,13.8449,89.1266
0.001294,27.4226,13.823,89.6751
0.001295,27.4211,13.8011,90.2235
0.001296,27.4186,13.7792,90.7719
0.001297,27.4153,13.7573,91.3202
0.001298,27.411,13.7354,91.8685
0.001299,27.4058,13.7136,92.4167
0.0013,27.3997,13.6917,92.9647
0.001301,27.3928,13.6699,93.5126
0.001302,27.3848,13.648,94.0604
0.001303,27.376,13.6262,94.608
0.001304,27.3663,13.6044,95.1554
0.001305,27.3557,13.5826,95.7027
0.001306,27.3442,13.5608,96.2497
0.001307,27.3317,13.5391,96.7964
0.001308,27.3184,13.5173,97.3429
0.001309,27.3042,13.4955,97.8891
0.00131,27.289,13.4738,98.4351
0.001311,27.273,13.4521,98.9807
0.001312,27.2561,13.4303,99.526
0.001313,27.2382,13.4086,100.071
0.001314,27.2195,13.3869,100.616
0.001315,27.1999,13.3652,101.16
0.001316,27.1794,13.3436,101.703
0.001317,27.158,13.3219,102.247
0.001318,27.1357,13.3002,102.79
0.001319,27.1125,13.2786,103.332
0.00132,27.0884,13.257,103.874
0.001321,27.0635,13.2353,104.416
0.001322,27.0376,13.2137,104.957
0.001323,27.0109,13.1921,105.497
0.001324,26.9833,13.1705,106.037
0.001325,26.9548,13.149,106.577
0.001326,26.9254,13.1274,107.115
0.001327,26.8952,13.1058,107.654
0.001328,26.8641,13.0843,108.191
0.001329,26.8321,13.0627,108.728
0.00133,26.7992,13.0412,109.265
0.001331,26.7696,13.0759,109.558
0.001332,26.7395,13.1107,109.851
0.001333,26.709,13.1456,110.142
0.001334,26.6782,13.1806,110.433
0.001335,26.6468,13.2157,110.722
0.001336,26.615,13.251,111.01
0.001337,26.5828,13.2864,111.296
0.001338,26.5501,13.3219,111.581
0.001339,26.517,13.3575,111.865
0.00134,26.4835,13.3932,112.148
0.001341,26.4495,13.429,112.429
0.001342,26.4151,13.465,112.709
0.001343,26.3802,13.5011,112.987
0.001344,26.3449,13.5373,113.264
0.001345,26.3092,13.5736,113.54
0.001346,26.2731,13.61,113.814
0.001347,26.2365,13.6465,114.087
0.001348,26.1996,13.6831,114.359
0.001349,26.1622,13.7199,114.629
0.00135,26.1244,13.7568,114.898
0.001351,26.0862,13.7937,115.165
0.001352,26.0476,13.8308,115.43
0.001353,26.0085,13.868,115.695
0.001354,25.9691,13.9052,115.958
