Time,I(L1),Vout
0.039631,-3.536,29.4936
0.039632,-3.57296,29.5434
0.039633,-3.60982,29.5946
0.039634,-3.64658,29.6473
0.039635,-3.60364,29.6017
0.039636,-3.50764,29.4899
0.039637,-3.41164,29.3784
0.039638,-3.31564,29.2674
0.039639,-3.21964,29.1567
0.03964,-3.12364,29.0465
0.039641,-3.1615,29.0796
0.039642,-3.19928,29.1144
0.039643,-3.23702,29.1503
0.039644,-3.27468,29.1878
0.039645,-3.31227,29.2269
0.039646,-3.34977,29.2675
0.039647,-3.3872,29.3097
0.039648,-3.42453,29.3534
0.039649,-3.46178,29.3986
0.03965,-3.49894,29.4454
0.039651,-3.536,29.4936
0.039652,-3.57296,29.5434
0.039653,-3.60982,29.5946
0.039654,-3.64658,29.6473
0.039655,-3.60364,29.6017
0.039656,-3.50764,29.4899
0.039657,-3.41164,29.3784
0.039658,-3.31564,29.2674
0.039659,-3.21964,29.1567
0.03966,-3.12364,29.0465
0.039661,-3.1615,29.0796
0.039662,-3.19928,29.1144
0.039663,-3.23702,29.1503
0.039664,-3.27468,29.1878
0.039665,-3.31227,29.2269
0.039666,-3.34977,29.2675
0.039667,-3.3872,29.3097
0.039668,-3.42453,29.3534
0.039669,-3.46178,29.3986
0.03967,-3.49894,29.4454
0.039671,-3.536,29.4936
0.039672,-3.57296,29.5434
0.039673,-3.60982,29.5946
0.039674,-3.64658,29.6473
0.039675,-3.60364,29.6017
0.039676,-3.50764,29.4899
0.039677,-3.41164,29.3784
0.039678,-3.31564,29.2674
0.039679,-3.21964,29.1567
0.03968,-3.12364,29.0465
0.039681,-3.1615,29.0796
0.039682,-3.19928,29.1144
0.039683,-3.23702,29.1503
0.039684,-3.27468,29.1878
0.039685,-3.31227,29.2269
0.039686,-3.34977,29.2675
0.039687,-3.3872,29.3097
0.039688,-3.42453,29.3534
0.039689,-3.46178,29.3986
0.03969,-3.49894,29.4454
0.039691,-3.536,29.4936
0.039692,-3.57296,29.5434
0.039693,-3.60982,29.5946
0.039694,-3.64658,29.6473
0.039695,-3.60364,29.6017
0.039696,-3.50764,29.4899
0.039697,-3.41164,29.3784
0.039698,-3.31564,29.2674
0.039699,-3.21964,29.1567
0.0397,-3.12364,29.0465
0.039701,-3.1615,29.0796
0.039702,-3.19928,29.1144
0.039703,-3.23702,29.1503
0.039704,-3.27468,29.1878
0.039705,-3.31227,29.2269
0.039706,-3.34977,29.2675
0.039707,-3.3872,29.3097
0.039708,-3.42453,29.3534
0.039709,-3.46178,29.3986
0.03971,-3.49894,29.4454
0.039711,-3.536,29.4936
0.039712,-3.57296,29.5434
0.039713,-3.60982,29.5946
0.039714,-3.64658,29.6473
0.039715,-3.60364,29.6017
0.039716,-3.50764,29.4899
0.039717,-3.41164,29.3784
0.039718,-3.31564,29.2674
0.039719,-3.21964,29.1567
0.03972,-3.12364,29.0465
0.039721,-3.1615,29.0796
0.039722,-3.19928,29.1144
0.039723,-3.23702,29.1503
0.039724,-3.27468,29.1878
0.039725,-3.31227,29.2269
0.039726,-3.34977,29.2675
0.039727,-3.3872,29.3097
0.039728,-3.42453,29.3534
0.039729,-3.46178,29.3986
0.03973,-3.49894,29.4454
0.039731,-3.536,29.4936
0.039732,-3.57296,29.5434
0.039733,-3.60982,29.5946
0.039734,-3.64658,29.6473
0.039735,-3.60364,29.6017
0.039736,-3.50764,29.4899
0.039737,-3.41164,29.3784
0.039738,-3.31564,29.2674
0.039739,-3.21964,29.1567
0.03974,-3.12364,29.0465
0.039741,-3.1615,29.0796
0.039742,-3.19928,29.1144
0.039743,-3.23702,29.1503
0.039744,-3.27468,29.1878
0.039745,-3.31227,29.2269
0.039746,-3.34977,29.2675
0.039747,-3.3872,29.3097
0.039748,-3.42453,29.3534
0.039749,-3.46178,29.3986
0.03975,-3.49894,29.4454
0.039751,-3.536,29.4936
0.039752,-3.57296,29.5434
0.039753,-3.60982,29.5946
0.039754,-3.64658,29.6473
0.039755,-3.60364,29.6017
0.039756,-3.50764,29.4899
0.039757,-3.41164,29.3784
0.039758,-3.31564,29.2674
0.039759,-3.21964,29.1567
0.03976,-3.12364,29.0465
0.039761,-3.1615,29.0796
0.039762,-3.19928,29.1144
0.039763,-3.23702,29.1503
0.039764,-3.27468,29.1878
0.039765,-3.31227,29.2269
0.039766,-3.34977,29.2675
0.039767,-3.3872,29.3097
0.039768,-3.42453,29.3534
0.039769,-3.46178,29.3986
0.03977,-3.49894,29.4454
0.039771,-3.536,29.4936
0.039772,-3.57296,29.5434
0.039773,-3.60982,29.5946
0.039774,-3.64658,29.6473
0.039775,-3.60364,29.6017
0.039776,-3.50764,29.4899
0.039777,-3.41164,29.3784
0.039778,-3.31564,29.2674
0.039779,-3.21964,29.1567
0.03978,-3.12364,29.0465
0.039781,-3.1615,29.0796
0.039782,-3.19928,29.1144
0.039783,-3.23702,29.1503
0.039784,-3.27468,29.1878
0.039785,-3.31227,29.2269
0.039786,-3.34977,29.2675
0.039787,-3.3872,29.3097
0.039788,-3.42453,29.3534
0.039789,-3.46178,29.3986
0.03979,-3.49894,29.4454
0.039791,-3.536,29.4936
0.039792,-3.57296,29.5434
0.039793,-3.60982,29.5946
0.039794,-3.64658,29.6473
0.039795,-3.60364,29.6017
0.039796,-3.50764,29.4899
0.039797,-3.41164,29.3784
0.039798,-3.31564,29.2674
0.039799,-3.21964,29.1567
0.0398,-3.12364,29.0465
0.039801,-3.1615,29.0796
0.039802,-3.19928,29.1144
0.039803,-3.23702,29.1503
0.039804,-3.27468,29.1878
0.039805,-3.31227,29.2269
0.039806,-3.34977,29.2675
0.039807,-3.3872,29.3097
0.039808,-3.42453,29.3534
0.039809,-3.46178,29.3986
0.03981,-3.49894,29.4454
0.039811,-3.536,29.4936
0.039812,-3.57296,29.5434
0.039813,-3.60982,29.5946
0.039814,-3.64658,29.6473
0.039815,-3.60364,29.6017
0.039816,-3.50764,29.4899
0.039817,-3.41164,29.3784
0.039818,-3.31564,29.2674
0.039819,-3.21964,29.1567
0.03982,-3.12364,29.0465
0.039821,-3.1615,29.0796
0.039822,-3.19928,29.1144
0.039823,-3.23702,29.1503
0.039824,-3.27468,29.1878
0.039825,-3.31227,29.2269
0.039826,-3.34977,29.2675
0.039827,-3.3872,29.3097
0.039828,-3.42453,29.3534
0.039829,-3.46178,29.3986
0.03983,-3.49894,29.4454
0.039831,-3.536,29.4936
0.039832,-3.57296,29.5434
0.039833,-3.60982,29.5946
0.039834,-3.64658,29.6473
0.039835,-3.60364,29.6017
0.039836,-3.50764,29.4899
0.039837,-3.41164,29.3784
0.039838,-3.31564,29.2674
0.039839,-3.21964,29.1567
0.03984,-3.12364,29.0465
0.039841,-3.1615,29.0796
0.039842,-3.19928,29.1144
0.039843,-3.23702,29.1503
0.039844,-3.27468,29.1878
0.039845,-3.31227,29.2269
0.039846,-3.34977,29.2675
0.039847,-3.3872,29.3097
0.039848,-3.42453,29.3534
0.039849,-3.46178,29.3986
0.03985,-3.49894,29.4454
0.039851,-3.536,29.4936
0.039852,-3.57296,29.5434
0.039853,-3.60982,29.5946
0.039854,-3.64658,29.6473
0.039855,-3.60364,29.6017
0.039856,-3.50764,29.4899
0.039857,-3.41164,29.3784
0.039858,-3.31564,29.2674
0.039859,-3.21964,29.1567
0.03986,-3.12364,29.0465
0.039861,-3.1615,29.0796
0.039862,-3.19928,29.1144
0.039863,-3.23702,29.1503
0.039864,-3.27468,29.1878
0.039865,-3.31227,29.2269
0.039866,-3.34977,29.2675
0.039867,-3.3872,29.3097
0.039868,-3.42453,29.3534
0.039869,-3.46178,29.3986
0.03987,-3.49894,29.4454
0.039871,-3.536,29.4936
0.039872,-3.57296,29.5434
0.039873,-3.60982,29.5946
0.039874,-3.64658,29.6473
0.039875,-3.60364,29.6017
0.039876,-3.50764,29.4899
0.039877,-3.41164,29.3784
0.039878,-3.31564,29.2674
0.039879,-3.21964,29.1567
0.03988,-3.12364,29.0465
0.039881,-3.1615,29.0796
0.039882,-3.19928,29.1144
0.039883,-3.23702,29.1503
0.039884,-3.27468,29.1878
0.039885,-3.31227,29.2269
0.039886,-3.34977,29.2675
0.039887,-3.3872,29.3097
0.039888,-3.42453,29.3534
0.039889,-3.46178,29.3986
0.03989,-3.49894,29.4454
0.039891,-3.536,29.4936
0.039892,-3.57296,29.5434
0.039893,-3.60982,29.5946
0.039894,-3.64658,29.6473
0.039895,-3.60364,29.6017
0.039896,-3.50764,29.4899
0.039897,-3.41164,29.3784
0.039898,-3.31564,29.2674
0.039899,-3.21964,29.1567
0.0399,-3.12364,29.0465
0.039901,-3.1615,29.0796
0.039902,-3.19928,29.1144
0.039903,-3.23702,29.1503
0.039904,-3.27468,29.1878
0.039905,-3.31227,29.2269
0.039906,-3.34977,29.2675
0.039907,-3.3872,29.3097
0.039908,-3.42453,29.3534
0.039909,-3.46178,29.3986
0.03991,-3.49894,29.4454
0.039911,-3.536,29.4936
0.039912,-3.57296,29.5434
0.039913,-3.60982,29.5946
0.039914,-3.64658,29.6473
0.039915,-3.60364,29.6017
0.039916,-3.50764,29.4899
0.039917,-3.41164,29.3784
0.039918,-3.31564,29.2674
0.039919,-3.21964,29.1567
0.03992,-3.12364,29.0465
0.039921,-3.1615,29.0796
0.039922,-3.19928,29.1144
0.039923,-3.23702,29.1503
0.039924,-3.27468,29.1878
0.039925,-3.31227,29.2269
0.039926,-3.34977,29.2675
0.039927,-3.3872,29.3097
0.039928,-3.42453,29.3534
0.039929,-3.46178,29.3986
0.03993,-3.49894,29.4454
0.039931,-3.536,29.4936
0.039932,-3.57296,29.5434
0.039933,-3.60982,29.5946
0.039934,-3.64658,29.6473
0.039935,-3.60364,29.6017
0.039936,-3.50764,29.4899
0.039937,-3.41164,29.3784
0.039938,-3.31564,29.2674
0.039939,-3.21964,29.1567
0.03994,-3.12364,29.0465
0.039941,-3.1615,29.0796
0.039942,-3.19928,29.1144
0.039943,-3.23702,29.1503
0.039944,-3.27468,29.1878
0.039945,-3.31227,29.2269
0.039946,-3.34977,29.2675
0.039947,-3.3872,29.3097
0.039948,-3.42453,29.3534
0.039949,-3.46178,29.3986
0.03995,-3.49894,29.4454
0.039951,-3.536,29.4936
0.039952,-3.57296,29.5434
0.039953,-3.60982,29.5946
0.039954,-3.64658,29.6473
0.039955,-3.60364,29.6017
0.039956,-3.50764,29.4899
0.039957,-3.41164,29.3784
0.039958,-3.31564,29.2674
0.039959,-3.21964,29.1567
0.03996,-3.12364,29.0465
0.039961,-3.1615,29.0796
0.039962,-3.19928,29.1144
0.039963,-3.23702,29.1503
0.039964,-3.27468,29.1878
0.039965,-3.31227,29.2269
0.039966,-3.34977,29.2675
0.039967,-3.3872,29.3097
0.039968,-3.42453,29.3534
0.039969,-3.46178,29.3986
0.03997,-3.49894,29.4454
0.039971,-3.536,29.4936
0.039972,-3.57296,29.5434
0.039973,-3.60982,29.5946
0.039974,-3.64658,29.6473
0.039975,-3.60364,29.6017
0.039976,-3.50764,29.4899
0.039977,-3.41164,29.3784
0.039978,-3.31564,29.2674
0.039979,-3.21964,29.1567
0.03998,-3.12364,29.0465
0.039981,-3.1615,29.0796
0.039982,-3.19928,29.1144
0.039983,-3.23702,29.1503
0.039984,-3.27468,29.1878
0.039985,-3.31227,29.2269
0.039986,-3.34977,29.2675
0.039987,-3.3872,29.3097
0.039988,-3.42453,29.3534
0.039989,-3.46178,29.3986
0.03999,-3.49894,29.4454
0.039991,-3.536,29.4936
0.039992,-3.57296,29.5434
0.039993,-3.60982,29.5946
0.039994,-3.64658,29.6473
0.039995,-3.60364,29.6017
0.039996,-3.50764,29.4899
0.039997,-3.41164,29.3784
0.039998,-3.31564,29.2674
0.039999,-3.21964,29.1567
0.04,-3.12364,29.0465
0.040001,-3.1615,29.0796
0.040002,-3.19928,29.1144
0.040003,-3.23702,29.1503
0.040004,-3.27468,29.1878
0.040005,-3.31227,29.2269
0.040006,-3.34977,29.2675
0.040007,-3.3872,29.3097
0.040008,-3.42453,29.3534
0.040009,-3.46178,29.3986
0.04001,-3.49894,29.4454
0.040011,-3.536,29.4936
0.040012,-3.57296,29.5434
0.040013,-3.60982,29.5946
0.040014,-3.64658,29.6473
0.040015,-3.60364,29.6017
0.040016,-3.50764,29.4899
0.040017,-3.41164,29.3784
0.040018,-3.31564,29.2674
0.040019,-3.21964,29.1567
0.04002,-3.12364,29.0465
0.040021,-3.1615,29.0796
0.040022,-3.19928,29.1144
0.040023,-3.23702,29.1503
0.040024,-3.27468,29.1878
0.040025,-3.31227,29.2269
0.040026,-3.34977,29.2675
0.040027,-3.3872,29.3097
0.040028,-3.42453,29.3534
0.040029,-3.46178,29.3986
0.04003,-3.49894,29.4454
0.040031,-3.536,29.4936
0.040032,-3.57296,29.5434
0.040033,-3.60982,29.5946
0.040034,-3.64658,29.6473
0.040035,-3.60364,29.6017
0.040036,-3.50764,29.4899
0.040037,-3.41164,29.3784
0.040038,-3.31564,29.2674
0.040039,-3.21964,29.1567
0.04004,-3.12364,29.0465
0.040041,-3.1615,29.0796
0.040042,-3.19928,29.1144
0.040043,-3.23702,29.1503
0.040044,-3.27468,29.1878
0.040045,-3.31227,29.2269
0.040046,-3.34977,29.2675
0.040047,-3.3872,29.3097
0.040048,-3.42453,29.3534
0.040049,-3.46178,29.3986
0.04005,-3.49894,29.4454
0.040051,-3.536,29.4936
0.040052,-3.57296,29.5434
0.040053,-3.60982,29.5946
0.040054,-3.64658,29.6473
0.040055,-3.60364,29.6017
0.040056,-3.50764,29.4899
0.040057,-3.41164,29.3784
0.040058,-3.31564,29.2674
0.040059,-3.21964,29.1567
0.04006,-3.12364,29.0465
0.040061,-3.1615,29.0796
0.040062,-3.19928,29.1144
0.040063,-3.23702,29.1503
0.040064,-3.27468,29.1878
0.040065,-3.31227,29.2269
0.040066,-3.34977,29.2675
0.040067,-3.3872,29.3097
0.040068,-3.42453,29.3534
0.040069,-3.46178,29.3986
0.04007,-3.49894,29.4454
0.040071,-3.536,29.4936
0.040072,-3.57296,29.5434
0.040073,-3.60982,29.5946
0.040074,-3.64658,29.6473
0.040075,-3.60364,29.6017
0.040076,-3.50764,29.4899
0.040077,-3.41164,29.3784
0.040078,-3.31564,29.2674
0.040079,-3.21964,29.1567
0.04008,-3.12364,29.0465
0.040081,-3.1615,29.0796
0.040082,-3.19928,29.1144
0.040083,-3.23702,29.1503
0.040084,-3.27468,29.1878
0.040085,-3.31227,29.2269
0.040086,-3.34977,29.2675
0.040087,-3.3872,29.3097
0.040088,-3.42453,29.3534
0.040089,-3.46178,29.3986
0.04009,-3.49894,29.4454
0.040091,-3.536,29.4936
0.040092,-3.57296,29.5434
0.040093,-3.60982,29.5946
0.040094,-3.64658,29.6473
0.040095,-3.60364,29.6017
0.040096,-3.50764,29.4899
0.040097,-3.41164,29.3784
0.040098,-3.31564,29.2674
0.040099,-3.21964,29.1567
0.0401,-3.12364,29.0465
0.040101,-3.1615,29.0796
0.040102,-3.19928,29.1144
0.040103,-3.23702,29.1503
0.040104,-3.27468,29.1878
0.040105,-3.31227,29.2269
0.040106,-3.34977,29.2675
0.040107,-3.3872,29.3097
0.040108,-3.42453,29.3534
0.040109,-3.46178,29.3986
0.04011,-3.49894,29.4454
0.040111,-3.536,29.4936
0.040112,-3.57296,29.5434
0.040113,-3.60982,29.5946
0.040114,-3.64658,29.6473
0.040115,-3.60364,29.6017
0.040116,-3.50764,29.4899
0.040117,-3.41164,29.3784
0.040118,-3.31564,29.2674
0.040119,-3.21964,29.1567
0.04012,-3.12364,29.0465
0.040121,-3.1615,29.0796
0.040122,-3.19928,29.1144
0.040123,-3.23702,29.1503
0.040124,-3.27468,29.1878
0.040125,-3.31227,29.2269
0.040126,-3.34977,29.2675
0.040127,-3.3872,29.3097
0.040128,-3.42453,29.3534
0.040129,-3.46178,29.3986
0.04013,-3.49894,29.4454
0.040131,-3.536,29.4936
0.040132,-3.57296,29.5434
0.040133,-3.60982,29.5946
0.040134,-3.64658,29.6473
0.040135,-3.60364,29.6017
0.040136,-3.50764,29.4899
0.040137,-3.41164,29.3784
0.040138,-3.31564,29.2674
0.040139,-3.21964,29.1567
0.04014,-3.12364,29.0465
0.040141,-3.1615,29.0796
0.040142,-3.19928,29.1144
0.040143,-3.23702,29.1503
0.040144,-3.27468,29.1878
0.040145,-3.31227,29.2269
0.040146,-3.34977,29.2675
0.040147,-3.3872,29.3097
0.040148,-3.42453,29.3534
0.040149,-3.46178,29.3986
0.04015,-3.49894,29.4454
0.040151,-3.536,29.4936
0.040152,-3.57296,29.5434
0.040153,-3.60982,29.5946
0.040154,-3.64658,29.6473
0.040155,-3.60364,29.6017
0.040156,-3.50764,29.4899
0.040157,-3.41164,29.3784
0.040158,-3.31564,29.2674
0.040159,-3.21964,29.1567
0.04016,-3.12364,29.0465
0.040161,-3.1615,29.0796
0.040162,-3.19928,29.1144
0.040163,-3.23702,29.1503
0.040164,-3.27468,29.1878
0.040165,-3.31227,29.2269
0.040166,-3.34977,29.2675
0.040167,-3.3872,29.3097
0.040168,-3.42453,29.3534
0.040169,-3.46178,29.3986
0.04017,-3.49894,29.4454
0.040171,-3.536,29.4936
0.040172,-3.57296,29.5434
0.040173,-3.60982,29.5946
0.040174,-3.64658,29.6473
0.040175,-3.60364,29.6017
0.040176,-3.50764,29.4899
0.040177,-3.41164,29.3784
0.040178,-3.31564,29.2674
0.040179,-3.21964,29.1567
0.04018,-3.12364,29.0465
0.040181,-3.1615,29.0796
0.040182,-3.19928,29.1144
0.040183,-3.23702,29.1503
0.040184,-3.27468,29.1878
0.040185,-3.31227,29.2269
0.040186,-3.34977,29.2675
0.040187,-3.3872,29.3097
0.040188,-3.42453,29.3534
0.040189,-3.46178,29.3986
0.04019,-3.49894,29.4454
0.040191,-3.536,29.4936
0.040192,-3.57296,29.5434
0.040193,-3.60982,29.5946
0.040194,-3.64658,29.6473
0.040195,-3.60364,29.6017
0.040196,-3.50764,29.4899
0.040197,-3.41164,29.3784
0.040198,-3.31564,29.2674
0.040199,-3.21964,29.1567
0.0402,-3.12364,29.0465
0.040201,-3.1615,29.0796
0.040202,-3.19928,29.1144
0.040203,-3.23702,29.1503
0.040204,-3.27468,29.1878
0.040205,-3.31227,29.2269
0.040206,-3.34977,29.2675
0.040207,-3.3872,29.3097
0.040208,-3.42453,29.3534
0.040209,-3.46178,29.3986
0.04021,-3.49894,29.4454
0.040211,-3.536,29.4936
0.040212,-3.57296,29.5434
0.040213,-3.60982,29.5946
0.040214,-3.64658,29.6473
0.040215,-3.60364,29.6017
0.040216,-3.50764,29.4899
0.040217,-3.41164,29.3784
0.040218,-3.31564,29.2674
0.040219,-3.21964,29.1567
0.04022,-3.12364,29.0465
0.040221,-3.1615,29.0796
0.040222,-3.19928,29.1144
0.040223,-3.23702,29.1503
0.040224,-3.27468,29.1878
0.040225,-3.31227,29.2269
0.040226,-3.34977,29.2675
0.040227,-3.3872,29.3097
0.040228,-3.42453,29.3534
0.040229,-3.46178,29.3986
0.04023,-3.49894,29.4454
0.040231,-3.536,29.4936
0.040232,-3.57296,29.5434
0.040233,-3.60982,29.5946
0.040234,-3.64658,29.6473
0.040235,-3.60364,29.6017
0.040236,-3.50764,29.4899
0.040237,-3.41164,29.3784
0.040238,-3.31564,29.2674
0.040239,-3.21964,29.1567
0.04024,-3.12364,29.0465
0.040241,-3.1615,29.0796
0.040242,-3.19928,29.1144
0.040243,-3.23702,29.1503
0.040244,-3.27468,29.1878
0.040245,-3.31227,29.2269
0.040246,-3.34977,29.2675
0.040247,-3.3872,29.3097
0.040248,-3.42453,29.3534
0.040249,-3.46178,29.3986
0.04025,-3.49894,29.4454
0.040251,-3.536,29.4936
0.040252,-3.57296,29.5434
0.040253,-3.60982,29.5946
0.040254,-3.64658,29.6473
0.040255,-3.60364,29.6017
0.040256,-3.50764,29.4899
0.040257,-3.41164,29.3784
0.040258,-3.31564,29.2674
0.040259,-3.21964,29.1567
0.04026,-3.12364,29.0465
0.040261,-3.1615,29.0796
0.040262,-3.19928,29.1144
0.040263,-3.23702,29.1503
0.040264,-3.27468,29.1878
0.040265,-3.31227,29.2269
0.040266,-3.34977,29.2675
0.040267,-3.3872,29.3097
0.040268,-3.42453,29.3534
0.040269,-3.46178,29.3986
0.04027,-3.49894,29.4454
0.040271,-3.536,29.4936
0.040272,-3.57296,29.5434
0.040273,-3.60982,29.5946
0.040274,-3.64658,29.6473
0.040275,-3.60364,29.6017
0.040276,-3.50764,29.4899
0.040277,-3.41164,29.3784
0.040278,-3.31564,29.2674
0.040279,-3.21964,29.1567
0.04028,-3.12364,29.0465
0.040281,-3.1615,29.0796
0.040282,-3.19928,29.1144
0.040283,-3.23702,29.1503
0.040284,-3.27468,29.1878
0.040285,-3.31227,29.2269
0.040286,-3.34977,29.2675
0.040287,-3.3872,29.3097
0.040288,-3.42453,29.3534
0.040289,-3.46178,29.3986
0.04029,-3.49894,29.4454
0.040291,-3.536,29.4936
0.040292,-3.57296,29.5434
0.040293,-3.60982,29.5946
0.040294,-3.64658,29.6473
0.040295,-3.60364,29.6017
0.040296,-3.50764,29.4899
0.040297,-3.41164,29.3784
0.040298,-3.31564,29.2674
0.040299,-3.21964,29.1567
0.0403,-3.12364,29.0465
0.040301,-3.1615,29.0796
0.040302,-3.19928,29.1144
0.040303,-3.23702,29.1503
0.040304,-3.27468,29.1878
0.040305,-3.31227,29.2269
0.040306,-3.34977,29.2675
0.040307,-3.3872,29.3097
0.040308,-3.42453,29.3534
0.040309,-3.46178,29.3986
0.04031,-3.49894,29.4454
0.040311,-3.536,29.4936
0.040312,-3.57296,29.5434
0.040313,-3.60982,29.5946
0.040314,-3.64658,29.6473
0.040315,-3.60364,29.6017
0.040316,-3.50764,29.4899
0.040317,-3.41164,29.3784
0.040318,-3.31564,29.2674
0.040319,-3.21964,29.1567
0.04032,-3.12364,29.0465
0.040321,-3.1615,29.0796
0.040322,-3.19928,29.1144
0.040323,-3.23702,29.1503
0.040324,-3.27468,29.1878
0.040325,-3.31227,29.2269
0.040326,-3.34977,29.2675
0.040327,-3.3872,29.3097
0.040328,-3.42453,29.3534
0.040329,-3.46178,29.3986
0.04033,-3.49894,29.4454
0.040331,-3.536,29.4936
0.040332,-3.57296,29.5434
0.040333,-3.60982,29.5946
0.040334,-3.64658,29.6473
0.040335,-3.60364,29.6017
0.040336,-3.50764,29.4899
0.040337,-3.41164,29.3784
0.040338,-3.31564,29.2674
0.040339,-3.21964,29.1567
0.04034,-3.12364,29.0465
0.040341,-3.1615,29.0796
0.040342,-3.19928,29.1144
0.040343,-3.23702,29.1503
0.040344,-3.27468,29.1878
0.040345,-3.31227,29.2269
0.040346,-3.34977,29.2675
0.040347,-3.3872,29.3097
0.040348,-3.42453,29.3534
0.040349,-3.46178,29.3986
0.04035,-3.49894,29.4454
0.040351,-3.536,29.4936
0.040352,-3.57296,29.5434
0.040353,-3.60982,29.5946
0.040354,-3.64658,29.6473
0.040355,-3.60364,29.6017
0.040356,-3.50764,29.4899
0.040357,-3.41164,29.3784
0.040358,-3.31564,29.2674
0.040359,-3.21964,29.1567
0.04036,-3.12364,29.0465
0.040361,-3.1615,29.0796
0.040362,-3.19928,29.1144
0.040363,-3.23702,29.1503
0.040364,-3.27468,29.1878
0.040365,-3.31227,29.2269
0.040366,-3.34977,29.2675
0.040367,-3.3872,29.3097
0.040368,-3.42453,29.3534
0.040369,-3.46178,29.3986
0.04037,-3.49894,29.4454
0.040371,-3.536,29.4936
0.040372,-3.57296,29.5434
0.040373,-3.60982,29.5946
0.040374,-3.64658,29.6473
0.040375,-3.60364,29.6017
0.040376,-3.50764,29.4899
0.040377,-3.41164,29.3784
0.040378,-3.31564,29.2674
0.040379,-3.21964,29.1567
0.04038,-3.12364,29.0465
0.040381,-3.1615,29.0796
0.040382,-3.19928,29.1144
0.040383,-3.23702,29.1503
0.040384,-3.27468,29.1878
0.040385,-3.31227,29.2269
0.040386,-3.34977,29.2675
0.040387,-3.3872,29.3097
0.040388,-3.42453,29.3534
0.040389,-3.46178,29.3986
0.04039,-3.49894,29.4454
0.040391,-3.536,29.4936
0.040392,-3.57296,29.5434
0.040393,-3.60982,29.5946
0.040394,-3.64658,29.6473
0.040395,-3.60364,29.6017
0.040396,-3.50764,29.4899
0.040397,-3.41164,29.3784
0.040398,-3.31564,29.2674
0.040399,-3.21964,29.1567
0.0404,-3.12364,29.0465
0.040401,-3.1615,29.0796
0.040402,-3.19928,29.1144
0.040403,-3.23702,29.1503
0.040404,-3.27468,29.1878
0.040405,-3.31227,29.2269
0.040406,-3.34977,29.2675
0.040407,-3.3872,29.3097
0.040408,-3.42453,29.3534
0.040409,-3.46178,29.3986
0.04041,-3.49894,29.4454
0.040411,-3.536,29.4936
0.040412,-3.57296,29.5434
0.040413,-3.60982,29.5946
0.040414,-3.64658,29.6473
0.040415,-3.60364,29.6017
0.040416,-3.50764,29.4899
0.040417,-3.41164,29.3784
0.040418,-3.31564,29.2674
0.040419,-3.21964,29.1567
0.04042,-3.12364,29.0465
0.040421,-3.1615,29.0796
0.040422,-3.19928,29.1144
0.040423,-3.23702,29.1503
0.040424,-3.27468,29.1878
0.040425,-3.31227,29.2269
0.040426,-3.34977,29.2675
0.040427,-3.3872,29.3097
0.040428,-3.42453,29.3534
0.040429,-3.46178,29.3986
0.04043,-3.49894,29.4454
0.040431,-3.536,29.4936
0.040432,-3.57296,29.5434
0.040433,-3.60982,29.5946
0.040434,-3.64658,29.6473
0.040435,-3.60364,29.6017
0.040436,-3.50764,29.4899
0.040437,-3.41164,29.3784
0.040438,-3.31564,29.2674
0.040439,-3.21964,29.1567
0.04044,-3.12364,29.0465
0.040441,-3.1615,29.0796
0.040442,-3.19928,29.1144
0.040443,-3.23702,29.1503
0.040444,-3.27468,29.1878
0.040445,-3.31227,29.2269
0.040446,-3.34977,29.2675
0.040447,-3.3872,29.3097
0.040448,-3.42453,29.3534
0.040449,-3.46178,29.3986
0.04045,-3.49894,29.4454
0.040451,-3.536,29.4936
0.040452,-3.57296,29.5434
0.040453,-3.60982,29.5946
0.040454,-3.64658,29.6473
0.040455,-3.60364,29.6017
0.040456,-3.50764,29.4899
0.040457,-3.41164,29.3784
0.040458,-3.31564,29.2674
0.040459,-3.21964,29.1567
0.04046,-3.12364,29.0465
0.040461,-3.1615,29.0796
0.040462,-3.19928,29.1144
0.040463,-3.23702,29.1503
0.040464,-3.27468,29.1878
0.040465,-3.31227,29.2269
0.040466,-3.34977,29.2675
0.040467,-3.3872,29.3097
0.040468,-3.42453,29.3534
0.040469,-3.46178,29.3986
0.04047,-3.49894,29.4454
0.040471,-3.536,29.4936
0.040472,-3.57296,29.5434
0.040473,-3.60982,29.5946
0.040474,-3.64658,29.6473
0.040475,-3.60364,29.6017
0.040476,-3.50764,29.4899
0.040477,-3.41164,29.3784
0.040478,-3.31564,29.2674
0.040479,-3.21964,29.1567
0.04048,-3.12364,29.0465
0.040481,-3.1615,29.0796
0.040482,-3.19928,29.1144
0.040483,-3.23702,29.1503
0.040484,-3.27468,29.1878
0.040485,-3.31227,29.2269
0.040486,-3.34977,29.2675
0.040487,-3.3872,29.3097
0.040488,-3.42453,29.3534
0.040489,-3.46178,29.3986
0.04049,-3.49894,29.4454
0.040491,-3.536,29.4936
0.040492,-3.57296,29.5434
0.040493,-3.60982,29.5946
0.040494,-3.64658,29.6473
0.040495,-3.60364,29.6017
0.040496,-3.50764,29.4899
0.040497,-3.41164,29.3784
0.040498,-3.31564,29.2674
0.040499,-3.21964,29.1567
0.0405,-3.12364,29.0465
0.040501,-3.1615,29.0796
0.040502,-3.19928,29.1144
0.040503,-3.23702,29.1503
0.040504,-3.27468,29.1878
0.040505,-3.31227,29.2269
