Time,I,V
0.043099,1.398,18.8832
0.0431,1.38288,18.9014
0.043101,1.41788,18.8455
0.043102,1.45288,18.7898
0.043103,1.48788,18.7342
0.043104,1.52288,18.6787
0.043105,1.55788,18.6235
0.043106,1.59288,18.5684
0.043107,1.57801,18.5977
0.043108,1.56312,18.6261
0.043109,1.5482,18.6538
0.04311,1.53327,18.6806
0.043111,1.51831,18.7066
0.043112,1.50334,18.7317
0.043113,1.48834,18.756
0.043114,1.47333,18.7793
0.043115,1.4583,18.8018
0.043116,1.44325,18.8235
0.043117,1.42818,18.8442
0.043118,1.4131,18.8641
0.043119,1.398,18.8832
0.04312,1.38288,18.9014
0.043121,1.41788,18.8455
0.043122,1.45288,18.7898
0.043123,1.48788,18.7342
0.043124,1.52288,18.6787
0.043125,1.55788,18.6235
0.043126,1.59288,18.5684
0.043127,1.57801,18.5977
0.043128,1.56312,18.6261
0.043129,1.5482,18.6538
0.04313,1.53327,18.6806
0.043131,1.51831,18.7066
0.043132,1.50334,18.7317
0.043133,1.48834,18.756
0.043134,1.47333,18.7793
0.043135,1.4583,18.8018
0.043136,1.44325,18.8235
0.043137,1.42818,18.8442
0.043138,1.4131,18.8641
0.043139,1.398,18.8832
0.04314,1.38288,18.9014
0.043141,1.41788,18.8455
0.043142,1.45288,18.7898
0.043143,1.48788,18.7342
0.043144,1.52288,18.6787
0.043145,1.55788,18.6235
0.043146,1.59288,18.5684
0.043147,1.57801,18.5977
0.043148,1.56312,18.6261
0.043149,1.5482,18.6538
0.04315,1.53327,18.6806
0.043151,1.51831,18.7066
0.043152,1.50334,18.7317
0.043153,1.48834,18.756
0.043154,1.47333,18.7793
0.043155,1.4583,18.8018
0.043156,1.44325,18.8235
0.043157,1.42818,18.8442
0.043158,1.4131,18.8641
0.043159,1.398,18.8832
0.04316,1.38288,18.9014
0.043161,1.41788,18.8455
0.043162,1.45288,18.7898
0.043163,1.48788,18.7342
0.043164,1.52288,18.6787
0.043165,1.55788,18.6235
0.043166,1.59288,18.5684
0.043167,1.57801,18.5977
0.043168,1.56312,18.6261
0.043169,1.5482,18.6538
0.04317,1.53327,18.6806
0.043171,1.51831,18.7066
0.043172,1.50334,18.7317
0.043173,1.48834,18.756
0.043174,1.47333,18.7793
0.043175,1.4583,18.8018
0.043176,1.44325,18.8235
0.043177,1.42818,18.8442
0.043178,1.4131,18.8641
0.043179,1.398,18.8832
0.04318,1.38288,18.9014
0.043181,1.41788,18.8455
0.043182,1.45288,18.7898
0.043183,1.48788,18.7342
0.043184,1.52288,18.6787
0.043185,1.55788,18.6235
0.043186,1.59288,18.5684
0.043187,1.57801,18.5977
0.043188,1.56312,18.6261
0.043189,1.5482,18.6538
0.04319,1.53327,18.6806
0.043191,1.51831,18.7066
0.043192,1.50334,18.7317
0.043193,1.48834,18.756
0.043194,1.47333,18.7793
0.043195,1.4583,18.8018
0.043196,1.44325,18.8235
0.043197,1.42818,18.8442
0.043198,1.4131,18.8641
0.043199,1.398,18.8832
0.0432,1.38288,18.9014
0.043201,1.41788,18.8455
0.043202,1.45288,18.7898
0.043203,1.48788,18.7342
0.043204,1.52288,18.6787
0.043205,1.55788,18.6235
0.043206,1.59288,18.5684
0.043207,1.57801,18.5977
0.043208,1.56312,18.6261
0.043209,1.5482,18.6538
0.04321,1.53327,18.6806
0.043211,1.51831,18.7066
0.043212,1.50334,18.7317
0.043213,1.48834,18.756
0.043214,1.47333,18.7793
0.043215,1.4583,18.8018
0.043216,1.44325,18.8235
0.043217,1.42818,18.8442
0.043218,1.4131,18.8641
0.043219,1.398,18.8832
0.04322,1.38288,18.9014
0.043221,1.41788,18.8455
0.043222,1.45288,18.7898
0.043223,1.48788,18.7342
0.043224,1.52288,18.6787
0.043225,1.55788,18.6235
0.043226,1.59288,18.5684
0.043227,1.57801,18.5977
0.043228,1.56312,18.6261
0.043229,1.5482,18.6538
0.04323,1.53327,18.6806
0.043231,1.51831,18.7066
0.043232,1.50334,18.7317
0.043233,1.48834,18.756
0.043234,1.47333,18.7793
0.043235,1.4583,18.8018
0.043236,1.44325,18.8235
0.043237,1.42818,18.8442
0.043238,1.4131,18.8641
0.043239,1.398,18.8832
0.04324,1.38288,18.9014
0.043241,1.41788,18.8455
0.043242,1.45288,18.7898
0.043243,1.48788,18.7342
0.043244,1.52288,18.6787
0.043245,1.55788,18.6235
0.043246,1.59288,18.5684
0.043247,1.57801,18.5977
0.043248,1.56312,18.6261
0.043249,1.5482,18.6538
0.04325,1.53327,18.6806
0.043251,1.51831,18.7066
0.043252,1.50334,18.7317
0.043253,1.48834,18.756
0.043254,1.47333,18.7793
0.043255,1.4583,18.8018
0.043256,1.44325,18.8235
0.043257,1.42818,18.8442
0.043258,1.4131,18.8641
0.043259,1.398,18.8832
0.04326,1.38288,18.9014
0.043261,1.41788,18.8455
0.043262,1.45288,18.7898
0.043263,1.48788,18.7342
0.043264,1.52288,18.6787
0.043265,1.55788,18.6235
0.043266,1.59288,18.5684
0.043267,1.57801,18.5977
0.043268,1.56312,18.6261
0.043269,1.5482,18.6538
0.04327,1.53327,18.6806
0.043271,1.51831,18.7066
0.043272,1.50334,18.7317
0.043273,1.48834,18.756
0.043274,1.47333,18.7793
0.043275,1.4583,18.8018
0.043276,1.44325,18.8235
0.043277,1.42818,18.8442
0.043278,1.4131,18.8641
0.043279,1.398,18.8832
0.04328,1.38288,18.9014
0.043281,1.41788,18.8455
0.043282,1.45288,18.7898
0.043283,1.48788,18.7342
0.043284,1.52288,18.6787
0.043285,1.55788,18.6235
0.043286,1.59288,18.5684
0.043287,1.57801,18.5977
0.043288,1.56312,18.6261
0.043289,1.5482,18.6538
0.04329,1.53327,18.6806
0.043291,1.51831,18.7066
0.043292,1.50334,18.7317
0.043293,1.48834,18.756
0.043294,1.47333,18.7793
0.043295,1.4583,18.8018
0.043296,1.44325,18.8235
0.043297,1.42818,18.8442
0.043298,1.4131,18.8641
0.043299,1.398,18.8832
0.0433,1.38288,18.9014
0.043301,1.41788,18.8455
0.043302,1.45288,18.7898
0.043303,1.48788,18.7342
0.043304,1.52288,18.6787
0.043305,1.55788,18.6235
0.043306,1.59288,18.5684
0.043307,1.57801,18.5977
0.043308,1.56312,18.6261
0.043309,1.5482,18.6538
0.04331,1.53327,18.6806
0.043311,1.51831,18.7066
0.043312,1.50334,18.7317
0.043313,1.48834,18.756
0.043314,1.47333,18.7793
0.043315,1.4583,18.8018
0.043316,1.44325,18.8235
0.043317,1.42818,18.8442
0.043318,1.4131,18.8641
0.043319,1.398,18.8832
0.04332,1.38288,18.9014
0.043321,1.41788,18.8455
0.043322,1.45288,18.7898
0.043323,1.48788,18.7342
0.043324,1.52288,18.6787
0.043325,1.55788,18.6235
0.043326,1.59288,18.5684
0.043327,1.57801,18.5977
0.043328,1.56312,18.6261
0.043329,1.5482,18.6538
0.04333,1.53327,18.6806
0.043331,1.51831,18.7066
0.043332,1.50334,18.7317
0.043333,1.48834,18.756
0.043334,1.47333,18.7793
0.043335,1.4583,18.8018
0.043336,1.44325,18.8235
0.043337,1.42818,18.8442
0.043338,1.4131,18.8641
0.043339,1.398,18.8832
0.04334,1.38288,18.9014
0.043341,1.41788,18.8455
0.043342,1.45288,18.7898
0.043343,1.48788,18.7342
0.043344,1.52288,18.6787
0.043345,1.55788,18.6235
0.043346,1.59288,18.5684
0.043347,1.57801,18.5977
0.043348,1.56312,18.6261
0.043349,1.5482,18.6538
0.04335,1.53327,18.6806
0.043351,1.51831,18.7066
0.043352,1.50334,18.7317
0.043353,1.48834,18.756
0.043354,1.47333,18.7793
0.043355,1.4583,18.8018
0.043356,1.44325,18.8235
0.043357,1.42818,18.8442
0.043358,1.4131,18.8641
0.043359,1.398,18.8832
0.04336,1.38288,18.9014
0.043361,1.41788,18.8455
0.043362,1.45288,18.7898
0.043363,1.48788,18.7342
0.043364,1.52288,18.6787
0.043365,1.55788,18.6235
0.043366,1.59288,18.5684
0.043367,1.57801,18.5977
0.043368,1.56312,18.6261
0.043369,1.5482,18.6538
0.04337,1.53327,18.6806
0.043371,1.51831,18.7066
0.043372,1.50334,18.7317
0.043373,1.48834,18.756
0.043374,1.47333,18.7793
0.043375,1.4583,18.8018
0.043376,1.44325,18.8235
0.043377,1.42818,18.8442
0.043378,1.4131,18.8641
0.043379,1.398,18.8832
0.04338,1.38288,18.9014
0.043381,1.41788,18.8455
0.043382,1.45288,18.7898
0.043383,1.48788,18.7342
0.043384,1.52288,18.6787
0.043385,1.55788,18.6235
0.043386,1.59288,18.5684
0.043387,1.57801,18.5977
0.043388,1.56312,18.6261
0.043389,1.5482,18.6538
0.04339,1.53327,18.6806
0.043391,1.51831,18.7066
0.043392,1.50334,18.7317
0.043393,1.48834,18.756
0.043394,1.47333,18.7793
0.043395,1.4583,18.8018
0.043396,1.44325,18.8235
0.043397,1.42818,18.8442
0.043398,1.4131,18.8641
0.043399,1.398,18.8832
0.0434,1.38288,18.9014
0.043401,1.41788,18.8455
0.043402,1.45288,18.7898
0.043403,1.48788,18.7342
0.043404,1.52288,18.6787
0.043405,1.55788,18.6235
0.043406,1.59288,18.5684
0.043407,1.57801,18.5977
0.043408,1.56312,18.6261
0.043409,1.5482,18.6538
0.04341,1.53327,18.6806
0.043411,1.51831,18.7066
0.043412,1.50334,18.7317
0.043413,1.48834,18.756
0.043414,1.47333,18.7793
0.043415,1.4583,18.8018
0.043416,1.44325,18.8235
0.043417,1.42818,18.8442
0.043418,1.4131,18.8641
0.043419,1.398,18.8832
0.04342,1.38288,18.9014
0.043421,1.41788,18.8455
0.043422,1.45288,18.7898
0.043423,1.48788,18.7342
0.043424,1.52288,18.6787
0.043425,1.55788,18.6235
0.043426,1.59288,18.5684
0.043427,1.57801,18.5977
0.043428,1.56312,18.6261
0.043429,1.5482,18.6538
0.04343,1.53327,18.6806
0.043431,1.51831,18.7066
0.043432,1.50334,18.7317
0.043433,1.48834,18.756
0.043434,1.47333,18.7793
0.043435,1.4583,18.8018
0.043436,1.44325,18.8235
0.043437,1.42818,18.8442
0.043438,1.4131,18.8641
0.043439,1.398,18.8832
0.04344,1.38288,18.9014
0.043441,1.41788,18.8455
0.043442,1.45288,18.7898
0.043443,1.48788,18.7342
0.043444,1.52288,18.6787
0.043445,1.55788,18.6235
0.043446,1.59288,18.5684
0.043447,1.57801,18.5977
0.043448,1.56312,18.6261
0.043449,1.5482,18.6538
0.04345,1.53327,18.6806
0.043451,1.51831,18.7066
0.043452,1.50334,18.7317
0.043453,1.48834,18.756
0.043454,1.47333,18.7793
0.043455,1.4583,18.8018
0.043456,1.44325,18.8235
0.043457,1.42818,18.8442
0.043458,1.4131,18.8641
0.043459,1.398,18.8832
0.04346,1.38288,18.9014
0.043461,1.41788,18.8455
0.043462,1.45288,18.7898
0.043463,1.48788,18.7342
0.043464,1.52288,18.6787
0.043465,1.55788,18.6235
0.043466,1.59288,18.5684
0.043467,1.57801,18.5977
0.043468,1.56312,18.6261
0.043469,1.5482,18.6538
0.04347,1.53327,18.6806
0.043471,1.51831,18.7066
0.043472,1.50334,18.7317
0.043473,1.48834,18.756
0.043474,1.47333,18.7793
0.043475,1.4583,18.8018
0.043476,1.44325,18.8235
0.043477,1.42818,18.8442
0.043478,1.4131,18.8641
0.043479,1.398,18.8832
0.04348,1.38288,18.9014
0.043481,1.41788,18.8455
0.043482,1.45288,18.7898
0.043483,1.48788,18.7342
0.043484,1.52288,18.6787
0.043485,1.55788,18.6235
0.043486,1.59288,18.5684
0.043487,1.57801,18.5977
0.043488,1.56312,18.6261
0.043489,1.5482,18.6538
0.04349,1.53327,18.6806
0.043491,1.51831,18.7066
0.043492,1.50334,18.7317
0.043493,1.48834,18.756
0.043494,1.47333,18.7793
0.043495,1.4583,18.8018
0.043496,1.44325,18.8235
0.043497,1.42818,18.8442
0.043498,1.4131,18.8641
0.043499,1.398,18.8832
0.0435,1.38288,18.9014
0.043501,1.41788,18.8455
0.043502,1.45288,18.7898
0.043503,1.48788,18.7342
0.043504,1.52288,18.6787
0.043505,1.55788,18.6235
0.043506,1.59288,18.5684
0.043507,1.57801,18.5977
0.043508,1.56312,18.6261
0.043509,1.5482,18.6538
0.04351,1.53327,18.6806
0.043511,1.51831,18.7066
0.043512,1.50334,18.7317
0.043513,1.48834,18.756
0.043514,1.47333,18.7793
0.043515,1.4583,18.8018
0.043516,1.44325,18.8235
0.043517,1.42818,18.8442
0.043518,1.4131,18.8641
0.043519,1.398,18.8832
0.04352,1.38288,18.9014
0.043521,1.41788,18.8455
0.043522,1.45288,18.7898
0.043523,1.48788,18.7342
0.043524,1.52288,18.6787
0.043525,1.55788,18.6235
0.043526,1.59288,18.5684
0.043527,1.57801,18.5977
0.043528,1.56312,18.6261
0.043529,1.5482,18.6538
0.04353,1.53327,18.6806
0.043531,1.51831,18.7066
0.043532,1.50334,18.7317
0.043533,1.48834,18.756
0.043534,1.47333,18.7793
0.043535,1.4583,18.8018
0.043536,1.44325,18.8235
0.043537,1.42818,18.8442
0.043538,1.4131,18.8641
0.043539,1.398,18.8832
0.04354,1.38288,18.9014
0.043541,1.41788,18.8455
0.043542,1.45288,18.7898
0.043543,1.48788,18.7342
0.043544,1.52288,18.6787
0.043545,1.55788,18.6235
0.043546,1.59288,18.5684
0.043547,1.57801,18.5977
0.043548,1.56312,18.6261
0.043549,1.5482,18.6538
0.04355,1.53327,18.6806
0.043551,1.51831,18.7066
0.043552,1.50334,18.7317
0.043553,1.48834,18.756
0.043554,1.47333,18.7793
0.043555,1.4583,18.8018
0.043556,1.44325,18.8235
0.043557,1.42818,18.8442
0.043558,1.4131,18.8641
0.043559,1.398,18.8832
0.04356,1.38288,18.9014
0.043561,1.41788,18.8455
0.043562,1.45288,18.7898
0.043563,1.48788,18.7342
0.043564,1.52288,18.6787
0.043565,1.55788,18.6235
0.043566,1.59288,18.5684
0.043567,1.57801,18.5977
0.043568,1.56312,18.6261
0.043569,1.5482,18.6538
0.04357,1.53327,18.6806
0.043571,1.51831,18.7066
0.043572,1.50334,18.7317
0.043573,1.48834,18.756
0.043574,1.47333,18.7793
0.043575,1.4583,18.8018
0.043576,1.44325,18.8235
0.043577,1.42818,18.8442
0.043578,1.4131,18.8641
0.043579,1.398,18.8832
0.04358,1.38288,18.9014
0.043581,1.41788,18.8455
0.043582,1.45288,18.7898
0.043583,1.48788,18.7342
0.043584,1.52288,18.6787
0.043585,1.55788,18.6235
0.043586,1.59288,18.5684
0.043587,1.57801,18.5977
0.043588,1.56312,18.6261
0.043589,1.5482,18.6538
0.04359,1.53327,18.6806
0.043591,1.51831,18.7066
0.043592,1.50334,18.7317
0.043593,1.48834,18.756
0.043594,1.47333,18.7793
0.043595,1.4583,18.8018
0.043596,1.44325,18.8235
0.043597,1.42818,18.8442
0.043598,1.4131,18.8641
0.043599,1.398,18.8832
0.0436,1.38288,18.9014
0.043601,1.41788,18.8455
0.043602,1.45288,18.7898
0.043603,1.48788,18.7342
0.043604,1.52288,18.6787
0.043605,1.55788,18.6235
0.043606,1.59288,18.5684
0.043607,1.57801,18.5977
0.043608,1.56312,18.6261
0.043609,1.5482,18.6538
0.04361,1.53327,18.6806
0.043611,1.51831,18.7066
0.043612,1.50334,18.7317
0.043613,1.48834,18.756
0.043614,1.47333,18.7793
0.043615,1.4583,18.8018
0.043616,1.44325,18.8235
0.043617,1.42818,18.8442
0.043618,1.4131,18.8641
0.043619,1.398,18.8832
0.04362,1.38288,18.9014
0.043621,1.41788,18.8455
0.043622,1.45288,18.7898
0.043623,1.48788,18.7342
0.043624,1.52288,18.6787
0.043625,1.55788,18.6235
0.043626,1.59288,18.5684
0.043627,1.57801,18.5977
0.043628,1.56312,18.6261
0.043629,1.5482,18.6538
0.04363,1.53327,18.6806
0.043631,1.51831,18.7066
0.043632,1.50334,18.7317
0.043633,1.48834,18.756
0.043634,1.47333,18.7793
0.043635,1.4583,18.8018
0.043636,1.44325,18.8235
0.043637,1.42818,18.8442
0.043638,1.4131,18.8641
0.043639,1.398,18.8832
0.04364,1.38288,18.9014
0.043641,1.41788,18.8455
0.043642,1.45288,18.7898
0.043643,1.48788,18.7342
0.043644,1.52288,18.6787
0.043645,1.55788,18.6235
0.043646,1.59288,18.5684
0.043647,1.57801,18.5977
0.043648,1.56312,18.6261
0.043649,1.5482,18.6538
0.04365,1.53327,18.6806
0.043651,1.51831,18.7066
0.043652,1.50334,18.7317
0.043653,1.48834,18.756
0.043654,1.47333,18.7793
0.043655,1.4583,18.8018
0.043656,1.44325,18.8235
0.043657,1.42818,18.8442
0.043658,1.4131,18.8641
0.043659,1.398,18.8832
0.04366,1.38288,18.9014
0.043661,1.41788,18.8455
0.043662,1.45288,18.7898
0.043663,1.48788,18.7342
0.043664,1.52288,18.6787
0.043665,1.55788,18.6235
0.043666,1.59288,18.5684
0.043667,1.57801,18.5977
0.043668,1.56312,18.6261
0.043669,1.5482,18.6538
0.04367,1.53327,18.6806
0.043671,1.51831,18.7066
0.043672,1.50334,18.7317
0.043673,1.48834,18.756
0.043674,1.47333,18.7793
0.043675,1.4583,18.8018
0.043676,1.44325,18.8235
0.043677,1.42818,18.8442
0.043678,1.4131,18.8641
0.043679,1.398,18.8832
0.04368,1.38288,18.9014
0.043681,1.41788,18.8455
0.043682,1.45288,18.7898
0.043683,1.48788,18.7342
0.043684,1.52288,18.6787
0.043685,1.55788,18.6235
0.043686,1.59288,18.5684
0.043687,1.57801,18.5977
0.043688,1.56312,18.6261
0.043689,1.5482,18.6538
0.04369,1.53327,18.6806
0.043691,1.51831,18.7066
0.043692,1.50334,18.7317
0.043693,1.48834,18.756
0.043694,1.47333,18.7793
0.043695,1.4583,18.8018
0.043696,1.44325,18.8235
0.043697,1.42818,18.8442
0.043698,1.4131,18.8641
0.043699,1.398,18.8832
0.0437,1.38288,18.9014
0.043701,1.41788,18.8455
0.043702,1.45288,18.7898
0.043703,1.48788,18.7342
0.043704,1.52288,18.6787
0.043705,1.55788,18.6235
0.043706,1.59288,18.5684
0.043707,1.57801,18.5977
0.043708,1.56312,18.6261
0.043709,1.5482,18.6538
0.04371,1.53327,18.6806
0.043711,1.51831,18.7066
0.043712,1.50334,18.7317
0.043713,1.48834,18.756
0.043714,1.47333,18.7793
0.043715,1.4583,18.8018
0.043716,1.44325,18.8235
0.043717,1.42818,18.8442
0.043718,1.4131,18.8641
0.043719,1.398,18.8832
0.04372,1.38288,18.9014
0.043721,1.41788,18.8455
0.043722,1.45288,18.7898
0.043723,1.48788,18.7342
0.043724,1.52288,18.6787
0.043725,1.55788,18.6235
0.043726,1.59288,18.5684
0.043727,1.57801,18.5977
0.043728,1.56312,18.6261
0.043729,1.5482,18.6538
0.04373,1.53327,18.6806
0.043731,1.51831,18.7066
0.043732,1.50334,18.7317
0.043733,1.48834,18.756
0.043734,1.47333,18.7793
0.043735,1.4583,18.8018
0.043736,1.44325,18.8235
0.043737,1.42818,18.8442
0.043738,1.4131,18.8641
0.043739,1.398,18.8832
0.04374,1.38288,18.9014
0.043741,1.41788,18.8455
0.043742,1.45288,18.7898
0.043743,1.48788,18.7342
0.043744,1.52288,18.6787
0.043745,1.55788,18.6235
0.043746,1.59288,18.5684
0.043747,1.57801,18.5977
0.043748,1.56312,18.6261
0.043749,1.5482,18.6538
0.04375,1.53327,18.6806
0.043751,1.51831,18.7066
0.043752,1.50334,18.7317
0.043753,1.48834,18.756
0.043754,1.47333,18.7793
0.043755,1.4583,18.8018
0.043756,1.44325,18.8235
0.043757,1.42818,18.8442
0.043758,1.4131,18.8641
0.043759,1.398,18.8832
0.04376,1.38288,18.9014
0.043761,1.41788,18.8455
0.043762,1.45288,18.7898
0.043763,1.48788,18.7342
0.043764,1.52288,18.6787
0.043765,1.55788,18.6235
0.043766,1.59288,18.5684
0.043767,1.57801,18.5977
0.043768,1.56312,18.6261
0.043769,1.5482,18.6538
0.04377,1.53327,18.6806
0.043771,1.51831,18.7066
0.043772,1.50334,18.7317
0.043773,1.48834,18.756
0.043774,1.47333,18.7793
0.043775,1.4583,18.8018
0.043776,1.44325,18.8235
0.043777,1.42818,18.8442
0.043778,1.4131,18.8641
0.043779,1.398,18.8832
0.04378,1.38288,18.9014
0.043781,1.41788,18.8455
0.043782,1.45288,18.7898
0.043783,1.48788,18.7342
0.043784,1.52288,18.6787
0.043785,1.55788,18.6235
0.043786,1.59288,18.5684
0.043787,1.57801,18.5977
0.043788,1.56312,18.6261
0.043789,1.5482,18.6538
0.04379,1.53327,18.6806
0.043791,1.51831,18.7066
0.043792,1.50334,18.7317
0.043793,1.48834,18.756
0.043794,1.47333,18.7793
0.043795,1.4583,18.8018
0.043796,1.44325,18.8235
0.043797,1.42818,18.8442
0.043798,1.4131,18.8641
0.043799,1.398,18.8832
0.0438,1.38288,18.9014
0.043801,1.41788,18.8455
0.043802,1.45288,18.7898
0.043803,1.48788,18.7342
0.043804,1.52288,18.6787
0.043805,1.55788,18.6235
0.043806,1.59288,18.5684
0.043807,1.57801,18.5977
0.043808,1.56312,18.6261
0.043809,1.5482,18.6538
0.04381,1.53327,18.6806
0.043811,1.51831,18.7066
0.043812,1.50334,18.7317
0.043813,1.48834,18.756
0.043814,1.47333,18.7793
0.043815,1.4583,18.8018
0.043816,1.44325,18.8235
0.043817,1.42818,18.8442
0.043818,1.4131,18.8641
0.043819,1.398,18.8832
0.04382,1.38288,18.9014
0.043821,1.41788,18.8455
0.043822,1.45288,18.7898
0.043823,1.48788,18.7342
0.043824,1.52288,18.6787
0.043825,1.55788,18.6235
0.043826,1.59288,18.5684
0.043827,1.57801,18.5977
0.043828,1.56312,18.6261
0.043829,1.5482,18.6538
0.04383,1.53327,18.6806
0.043831,1.51831,18.7066
0.043832,1.50334,18.7317
0.043833,1.48834,18.756
0.043834,1.47333,18.7793
0.043835,1.4583,18.8018
0.043836,1.44325,18.8235
0.043837,1.42818,18.8442
0.043838,1.4131,18.8641
0.043839,1.398,18.8832
0.04384,1.38288,18.9014
0.043841,1.41788,18.8455
0.043842,1.45288,18.7898
0.043843,1.48788,18.7342
0.043844,1.52288,18.6787
0.043845,1.55788,18.6235
0.043846,1.59288,18.5684
0.043847,1.57801,18.5977
0.043848,1.56312,18.6261
0.043849,1.5482,18.6538
0.04385,1.53327,18.6806
0.043851,1.51831,18.7066
0.043852,1.50334,18.7317
0.043853,1.48834,18.756
0.043854,1.47333,18.7793
0.043855,1.4583,18.8018
0.043856,1.44325,18.8235
0.043857,1.42818,18.8442
0.043858,1.4131,18.8641
0.043859,1.398,18.8832
0.04386,1.38288,18.9014
0.043861,1.41788,18.8455
0.043862,1.45288,18.7898
0.043863,1.48788,18.7342
0.043864,1.52288,18.6787
0.043865,1.55788,18.6235
0.043866,1.59288,18.5684
0.043867,1.57801,18.5977
0.043868,1.56312,18.6261
0.043869,1.5482,18.6538
0.04387,1.53327,18.6806
0.043871,1.51831,18.7066
0.043872,1.50334,18.7317
0.043873,1.48834,18.756
0.043874,1.47333,18.7793
0.043875,1.4583,18.8018
0.043876,1.44325,18.8235
0.043877,1.42818,18.8442
0.043878,1.4131,18.8641
0.043879,1.398,18.8832
0.04388,1.38288,18.9014
0.043881,1.41788,18.8455
0.043882,1.45288,18.7898
0.043883,1.48788,18.7342
0.043884,1.52288,18.6787
0.043885,1.55788,18.6235
0.043886,1.59288,18.5684
0.043887,1.57801,18.5977
0.043888,1.56312,18.6261
0.043889,1.5482,18.6538
0.04389,1.53327,18.6806
0.043891,1.51831,18.7066
0.043892,1.50334,18.7317
0.043893,1.48834,18.756
0.043894,1.47333,18.7793
0.043895,1.4583,18.8018
0.043896,1.44325,18.8235
0.043897,1.42818,18.8442
0.043898,1.4131,18.8641
0.043899,1.398,18.8832
0.0439,1.38288,18.9014
0.043901,1.41788,18.8455
0.043902,1.45288,18.7898
0.043903,1.48788,18.7342
0.043904,1.52288,18.6787
0.043905,1.55788,18.6235
0.043906,1.59288,18.5684
0.043907,1.57801,18.5977
0.043908,1.56312,18.6261
0.043909,1.5482,18.6538
0.04391,1.53327,18.6806
0.043911,1.51831,18.7066
0.043912,1.50334,18.7317
0.043913,1.48834,18.756
0.043914,1.47333,18.7793
0.043915,1.4583,18.8018
0.043916,1.44325,18.8235
0.043917,1.42818,18.8442
0.043918,1.4131,18.8641
0.043919,1.398,18.8832
0.04392,1.38288,18.9014
0.043921,1.41788,18.8455
0.043922,1.45288,18.7898
0.043923,1.48788,18.7342
0.043924,1.52288,18.6787
0.043925,1.55788,18.6235
0.043926,1.59288,18.5684
0.043927,1.57801,18.5977
0.043928,1.56312,18.6261
0.043929,1.5482,18.6538
0.04393,1.53327,18.6806
0.043931,1.51831,18.7066
0.043932,1.50334,18.7317
0.043933,1.48834,18.756
0.043934,1.47333,18.7793
0.043935,1.4583,18.8018
0.043936,1.44325,18.8235
0.043937,1.42818,18.8442
0.043938,1.4131,18.8641
0.043939,1.398,18.8832
0.04394,1.38288,18.9014
0.043941,1.41788,18.8455
0.043942,1.45288,18.7898
0.043943,1.48788,18.7342
0.043944,1.52288,18.6787
0.043945,1.55788,18.6235
0.043946,1.59288,18.5684
0.043947,1.57801,18.5977
0.043948,1.56312,18.6261
0.043949,1.5482,18.6538
0.04395,1.53327,18.6806
0.043951,1.51831,18.7066
0.043952,1.50334,18.7317
0.043953,1.48834,18.756
0.043954,1.47333,18.7793
0.043955,1.4583,18.8018
0.043956,1.44325,18.8235
0.043957,1.42818,18.8442
0.043958,1.4131,18.8641
0.043959,1.398,18.8832
0.04396,1.38288,18.9014
0.043961,1.41788,18.8455
0.043962,1.45288,18.7898
0.043963,1.48788,18.7342
0.043964,1.52288,18.6787
0.043965,1.55788,18.6235
0.043966,1.59288,18.5684
0.043967,1.57801,18.5977
0.043968,1.56312,18.6261
0.043969,1.5482,18.6538
0.04397,1.53327,18.6806
0.043971,1.51831,18.7066
0.043972,1.50334,18.7317
0.043973,1.48834,18.756
0.043974,1.47333,18.7793
0.043975,1.4583,18.8018
0.043976,1.44325,18.8235
0.043977,1.42818,18.8442
0.043978,1.4131,18.8641
0.043979,1.398,18.8832
0.04398,1.38288,18.9014
0.043981,1.41788,18.8455
0.043982,1.45288,18.7898
0.043983,1.48788,18.7342
0.043984,1.52288,18.6787
0.043985,1.55788,18.6235
0.043986,1.59288,18.5684
0.043987,1.57801,18.5977
0.043988,1.56312,18.6261
0.043989,1.5482,18.6538
