Time,iL,Vout,V2,V3
0.000584,51.9696,-30.3595,0.4,0.16
0.000585,52.1258,-29.7789,0.4,0.15
0.000586,52.2807,-29.1978,0.4,0.14
0.000587,52.4345,-28.6165,0.4,0.13
0.000588,52.5872,-28.0347,0.4,0.12
0.000589,52.7387,-27.4526,0.4,0.11
0.00059,52.889,-26.8701,0.4,0.1
0.000591,53.0382,-26.2873,0.4,0.09
0.000592,53.1861,-25.7042,0.4,0.08
0.000593,53.333,-25.1208,0.4,0.07
0.000594,53.4786,-24.5371,0.4,0.06
0.000595,53.6231,-23.9531,0.4,0.05
0.000596,53.7664,-23.3688,0.4,0.04
0.000597,53.9086,-22.7843,0.4,0.03
0.000598,54.0496,-22.1995,0.4,0.02
0.000599,54.1894,-21.6145,0.4,0.01
0.0006,54.328,-21.0293,0.4,-8.0231e-014
0.000601,54.4655,-20.4438,0.4,0.01
0.000602,54.6018,-19.8582,0.4,0.02
0.000603,54.7369,-19.2724,0.4,0.03
0.000604,54.8709,-18.6864,0.4,0.04
0.000605,55.0037,-18.1002,0.4,0.05
0.000606,55.1353,-17.5139,0.4,0.06
0.000607,55.2657,-16.9274,0.4,0.07
0.000608,55.395,-16.3409,0.4,0.08
0.000609,55.5231,-15.7542,0.4,0.09
0.00061,55.65,-15.1674,0.4,0.1
0.000611,55.7757,-14.5805,0.4,0.11
0.000612,55.9003,-13.9936,0.4,0.12
0.000613,56.0237,-13.4066,0.4,0.13
0.000614,56.1459,-12.8195,0.4,0.14
0.000615,56.267,-12.2324,0.4,0.15
0.000616,56.3868,-11.6452,0.4,0.16
0.000617,56.5055,-11.0581,0.4,0.17
0.000618,56.6231,-10.4709,0.4,0.18
0.000619,56.7394,-9.88371,0.4,0.19
0.00062,56.8546,-9.29656,0.4,0.2
0.000621,56.9686,-8.70944,0.4,0.21
0.000622,57.0814,-8.12236,0.4,0.22
0.000623,57.1931,-7.53533,0.4,0.23
0.000624,57.3036,-6.94836,0.4,0.24
0.000625,57.4129,-6.36147,0.4,0.25
0.000626,57.521,-5.77466,0.4,0.26
0.000627,57.628,-5.18796,0.4,0.27
0.000628,57.7338,-4.60136,0.4,0.28
0.000629,57.8384,-4.01488,0.4,0.29
0.00063,57.9418,-3.42854,0.4,0.3
0.000631,58.0441,-2.84234,0.4,0.31
0.000632,58.1452,-2.25629,0.4,0.32
0.000633,58.2451,-1.67041,0.4,0.33
0.000634,58.3439,-1.08471,0.4,0.34
0.000635,58.4414,-0.499204,0.4,0.35
0.000636,58.5378,0.0861059,0.4,0.36
0.000637,58.6331,0.671203,0.4,0.37
0.000638,58.7272,1.25608,0.4,0.38
0.000639,58.8201,1.84072,0.4,0.39
0.00064,58.9118,2.42511,0.4,0.4
0.000641,59.0117,1.83128,0.4,0.41
0.000642,59.1105,1.23765,0.4,0.42
0.000643,59.2084,0.644175,0.4,0.43
0.000644,59.3051,0.0509121,0.4,0.44
0.000645,59.4006,-0.542125,0.4,0.45
0.000646,59.4949,-1.13493,0.4,0.46
0.000647,59.5881,-1.72748,0.4,0.47
0.000648,59.68,-2.31977,0.4,0.48
0.000649,59.7708,-2.91179,0.4,0.49
0.00065,59.8603,-3.50353,0.4,0.5
0.000651,59.9487,-4.09498,0.4,0.51
0.000652,60.036,-4.68612,0.4,0.52
0.000653,60.122,-5.27695,0.4,0.53
0.000654,60.2069,-5.86745,0.4,0.54
0.000655,60.2905,-6.45761,0.4,0.55
0.000656,60.373,-7.04742,0.4,0.56
0.000657,60.4543,-7.63688,0.4,0.57
0.000658,60.5345,-8.22596,0.4,0.58
0.000659,60.6134,-8.81466,0.4,0.59
0.00066,60.6912,-9.40296,0.4,0.6
0.000661,60.7678,-9.99086,0.4,0.61
0.000662,60.8432,-10.5783,0.4,0.62
0.000663,60.9175,-11.1654,0.4,0.63
0.000664,60.9906,-11.752,0.4,0.64
0.000665,61.0625,-12.3382,0.4,0.65
0.000666,61.1332,-12.9239,0.4,0.66
0.000667,61.2028,-13.5092,0.4,0.67
0.000668,61.2712,-14.0939,0.4,0.68
0.000669,61.3384,-14.6782,0.4,0.69
0.00067,61.4045,-15.262,0.4,0.7
0.000671,61.4693,-15.8452,0.4,0.71
0.000672,61.5331,-16.428,0.4,0.72
0.000673,61.5956,-17.0102,0.4,0.73
0.000674,61.657,-17.5919,0.4,0.74
0.000675,61.7173,-18.173,0.4,0.75
0.000676,61.7763,-18.7535,0.4,0.76
0.000677,61.8342,-19.3335,0.4,0.77
0.000678,61.891,-19.9128,0.4,0.78
0.000679,61.9466,-20.4916,0.4,0.79
0.00068,62.001,-21.0698,0.4,0.8
0.000681,62.0543,-21.6474,0.4,0.81
0.000682,62.1064,-22.2243,0.4,0.82
0.000683,62.1574,-22.8006,0.4,0.83
0.000684,62.2072,-23.3762,0.4,0.84
0.000685,62.2559,-23.9512,0.4,0.85
0.000686,62.3034,-24.5255,0.4,0.86
0.000687,62.3498,-25.0992,0.4,0.87
0.000688,62.395,-25.6721,0.4,0.88
0.000689,62.4391,-26.2444,0.4,0.89
0.00069,62.482,-26.8159,0.4,0.9
0.000691,62.5238,-27.3868,0.4,0.91
0.000692,62.5645,-27.9569,0.4,0.92
0.000693,62.604,-28.5262,0.4,0.93
0.000694,62.6424,-29.0948,0.4,0.94
0.000695,62.6796,-29.6627,0.4,0.95
0.000696,62.7157,-30.2298,0.4,0.96
0.000697,62.7507,-30.7961,0.4,0.97
0.000698,62.7845,-31.3616,0.4,0.98
0.000699,62.8172,-31.9263,0.4,0.99
0.0007,62.8488,-32.4902,0.4,1
0.000701,62.8793,-33.0533,0.4,0.99
0.000702,62.9086,-33.6156,0.4,0.98
0.000703,62.9368,-34.177,0.4,0.97
0.000704,62.9639,-34.7376,0.4,0.96
0.000705,62.9898,-35.2974,0.4,0.95
0.000706,63.0147,-35.8562,0.4,0.94
0.000707,63.0384,-36.4142,0.4,0.93
0.000708,63.061,-36.9713,0.4,0.92
0.000709,63.0825,-37.5275,0.4,0.91
0.00071,63.1029,-38.0829,0.4,0.9
0.000711,63.1222,-38.6373,0.4,0.89
0.000712,63.1404,-39.1908,0.4,0.88
0.000713,63.1574,-39.7433,0.4,0.87
0.000714,63.1734,-40.2949,0.4,0.86
0.000715,63.1882,-40.8456,0.4,0.85
0.000716,63.202,-41.3953,0.4,0.84
0.000717,63.2146,-41.944,0.4,0.83
0.000718,63.2262,-42.4918,0.4,0.82
0.000719,63.2367,-43.0386,0.4,0.81
0.00072,63.246,-43.5844,0.4,0.8
0.000721,63.2543,-44.1292,0.4,0.79
0.000722,63.2615,-44.673,0.4,0.78
0.000723,63.2676,-45.2157,0.4,0.77
0.000724,63.2727,-45.7574,0.4,0.76
0.000725,63.2766,-46.2981,0.4,0.75
0.000726,63.2795,-46.8378,0.4,0.74
0.000727,63.2812,-47.3764,0.4,0.73
0.000728,63.282,-47.9139,0.4,0.72
0.000729,63.2816,-48.4503,0.4,0.71
0.00073,63.2801,-48.9857,0.4,0.7
0.000731,63.2776,-49.52,0.4,0.69
0.000732,63.2741,-50.0532,0.4,0.68
0.000733,63.2694,-50.5853,0.4,0.67
0.000734,63.2637,-51.1162,0.4,0.66
0.000735,63.257,-51.6461,0.4,0.65
0.000736,63.2491,-52.1748,0.4,0.64
0.000737,63.2403,-52.7023,0.4,0.63
0.000738,63.2303,-53.2288,0.4,0.62
0.000739,63.2193,-53.754,0.4,0.61
0.00074,63.2073,-54.2781,0.4,0.6
0.000741,63.1942,-54.8011,0.4,0.59
0.000742,63.1801,-55.3228,0.4,0.58
0.000743,63.1649,-55.8434,0.4,0.57
0.000744,63.1487,-56.3627,0.4,0.56
0.000745,63.1315,-56.8809,0.4,0.55
0.000746,63.1132,-57.3978,0.4,0.54
0.000747,63.0939,-57.9136,0.4,0.53
0.000748,63.0735,-58.4281,0.4,0.52
0.000749,63.0522,-58.9413,0.4,0.51
0.00075,63.0298,-59.4533,0.4,0.5
0.000751,63.0063,-59.9641,0.4,0.49
0.000752,62.9819,-60.4736,0.4,0.48
0.000753,62.9564,-60.9818,0.4,0.47
0.000754,62.93,-61.4888,0.4,0.46
0.000755,62.9025,-61.9945,0.4,0.45
0.000756,62.874,-62.4989,0.4,0.44
0.000757,62.8445,-63.002,0.4,0.43
0.000758,62.814,-63.5037,0.4,0.42
0.000759,62.7825,-64.0042,0.4,0.41
0.00076,62.7499,-64.5034,0.4,0.4
0.000761,62.9738,-63.7463,0.4,0.39
0.000762,63.1962,-62.9886,0.4,0.38
0.000763,63.4174,-62.2303,0.4,0.37
0.000764,63.6371,-61.4713,0.4,0.36
0.000765,63.8553,-60.7116,0.4,0.35
0.000766,64.0719,-59.9513,0.4,0.34
0.000767,64.2871,-59.1904,0.4,0.33
0.000768,64.5007,-58.4289,0.4,0.32
0.000769,64.7128,-57.6667,0.4,0.31
0.00077,64.9233,-56.9039,0.4,0.3
0.000771,65.1324,-56.1406,0.4,0.29
0.000772,65.3399,-55.3767,0.4,0.28
0.000773,65.5459,-54.6123,0.4,0.27
0.000774,65.7503,-53.8474,0.4,0.26
0.000775,65.9533,-53.0819,0.4,0.25
0.000776,66.1547,-52.316,0.4,0.24
0.000777,66.3545,-51.5496,0.4,0.23
0.000778,66.5529,-50.7827,0.4,0.22
0.000779,66.7497,-50.0154,0.4,0.21
0.00078,66.9449,-49.2477,0.4,0.2
0.000781,67.1386,-48.4795,0.4,0.19
0.000782,67.3308,-47.711,0.4,0.18
0.000783,67.5215,-46.9421,0.4,0.17
0.000784,67.7106,-46.1728,0.4,0.16
0.000785,67.8982,-45.4032,0.4,0.15
0.000786,68.0842,-44.6332,0.4,0.14
0.000787,68.2687,-43.863,0.4,0.13
0.000788,68.4516,-43.0924,0.4,0.12
0.000789,68.6331,-42.3216,0.4,0.11
0.00079,68.8129,-41.5505,0.4,0.1
0.000791,68.9912,-40.7791,0.4,0.09
0.000792,69.168,-40.0075,0.4,0.08
0.000793,69.3433,-39.2357,0.4,0.07
0.000794,69.517,-38.4637,0.4,0.06
0.000795,69.6891,-37.6915,0.4,0.05
0.000796,69.8597,-36.9192,0.4,0.04
0.000797,70.0288,-36.1467,0.4,0.03
0.000798,70.1963,-35.374,0.4,0.02
0.000799,70.3623,-34.6013,0.4,0.01
0.0008,70.5267,-33.8284,0.4,-1.2902e-013
0.000801,70.6896,-33.0554,0.4,0.01
0.000802,70.8509,-32.2824,0.4,0.02
0.000803,71.0107,-31.5093,0.4,0.03
0.000804,71.169,-30.7361,0.4,0.04
0.000805,71.3256,-29.963,0.4,0.05
0.000806,71.4808,-29.1898,0.4,0.06
0.000807,71.6344,-28.4166,0.4,0.07
0.000808,71.7865,-27.6434,0.4,0.08
0.000809,71.937,-26.8703,0.4,0.09
0.00081,72.0859,-26.0972,0.4,0.1
0.000811,72.2334,-25.3242,0.4,0.11
0.000812,72.3792,-24.5513,0.4,0.12
0.000813,72.5236,-23.7784,0.4,0.13
0.000814,72.6663,-23.0057,0.4,0.14
0.000815,72.8076,-22.2331,0.4,0.15
0.000816,72.9473,-21.4606,0.4,0.16
0.000817,73.0854,-20.6883,0.4,0.17
0.000818,73.222,-19.9162,0.4,0.18
0.000819,73.3571,-19.1442,0.4,0.19
0.00082,73.4906,-18.3725,0.4,0.2
0.000821,73.6225,-17.6009,0.4,0.21
0.000822,73.753,-16.8296,0.4,0.22
0.000823,73.8819,-16.0585,0.4,0.23
0.000824,74.0092,-15.2877,0.4,0.24
0.000825,74.135,-14.5172,0.4,0.25
0.000826,74.2593,-13.747,0.4,0.26
0.000827,74.382,-12.9771,0.4,0.27
0.000828,74.5032,-12.2074,0.4,0.28
0.000829,74.6228,-11.4382,0.4,0.29
0.00083,74.7409,-10.6692,0.4,0.3
0.000831,74.8575,-9.90068,0.4,0.31
0.000832,74.9725,-9.1325,0.4,0.32
0.000833,75.086,-8.36471,0.4,0.33
0.000834,75.198,-7.59733,0.4,0.34
0.000835,75.3084,-6.83037,0.4,0.35
0.000836,75.4173,-6.06384,0.4,0.36
0.000837,75.5246,-5.29777,0.4,0.37
0.000838,75.6305,-4.53217,0.4,0.38
0.000839,75.7348,-3.76704,0.4,0.39
0.00084,75.8375,-3.00241,0.4,0.4
0.000841,75.9264,-3.75432,0.4,0.41
0.000842,76.0138,-4.5056,0.4,0.42
0.000843,76.1,-5.25641,0.4,0.43
0.000844,76.1847,-6.00657,0.4,0.44
0.000845,76.268,-6.75607,0.4,0.45
0.000846,76.3497,-7.5049,0.4,0.46
0.000847,76.4299,-8.25304,0.4,0.47
0.000848,76.5087,-9.00048,0.4,0.48
0.000849,76.5859,-9.74721,0.4,0.49
0.00085,76.6617,-10.4932,0.4,0.5
0.000851,76.7359,-11.2385,0.4,0.51
0.000852,76.8087,-11.983,0.4,0.52
0.000853,76.88,-12.7267,0.4,0.53
0.000854,76.9498,-13.4696,0.4,0.54
0.000855,77.0181,-14.2118,0.4,0.55
0.000856,77.085,-14.9532,0.4,0.56
0.000857,77.1503,-15.6937,0.4,0.57
0.000858,77.2142,-16.4334,0.4,0.58
0.000859,77.2766,-17.1722,0.4,0.59
0.00086,77.3375,-17.9102,0.4,0.6
0.000861,77.3969,-18.6473,0.4,0.61
0.000862,77.4549,-19.3836,0.4,0.62
0.000863,77.5114,-20.1189,0.4,0.63
0.000864,77.5664,-20.8533,0.4,0.64
0.000865,77.62,-21.5868,0.4,0.65
0.000866,77.6721,-22.3194,0.4,0.66
0.000867,77.7227,-23.051,0.4,0.67
0.000868,77.7718,-23.7816,0.4,0.68
0.000869,77.8195,-24.5113,0.4,0.69
0.00087,77.8658,-25.2399,0.4,0.7
0.000871,77.9106,-25.9676,0.4,0.71
0.000872,77.9539,-26.6943,0.4,0.72
0.000873,77.9958,-27.4199,0.4,0.73
0.000874,78.0362,-28.1445,0.4,0.74
0.000875,78.0752,-28.868,0.4,0.75
0.000876,78.1128,-29.5905,0.4,0.76
0.000877,78.1488,-30.3119,0.4,0.77
0.000878,78.1835,-31.0322,0.4,0.78
0.000879,78.2167,-31.7515,0.4,0.79
0.00088,78.2485,-32.4696,0.4,0.8
0.000881,78.2788,-33.1866,0.4,0.81
0.000882,78.3077,-33.9024,0.4,0.82
0.000883,78.3352,-34.6171,0.4,0.83
0.000884,78.3613,-35.3306,0.4,0.84
0.000885,78.3859,-36.043,0.4,0.85
0.000886,78.4091,-36.7542,0.4,0.86
0.000887,78.4309,-37.4641,0.4,0.87
0.000888,78.4512,-38.1729,0.4,0.88
0.000889,78.4702,-38.8805,0.4,0.89
0.00089,78.4877,-39.5868,0.4,0.9
0.000891,78.5038,-40.2919,0.4,0.91
0.000892,78.5185,-40.9957,0.4,0.92
0.000893,78.5318,-41.6983,0.4,0.93
0.000894,78.5437,-42.3995,0.4,0.94
0.000895,78.5542,-43.0995,0.4,0.95
0.000896,78.5633,-43.7982,0.4,0.96
0.000897,78.571,-44.4956,0.4,0.97
0.000898,78.5773,-45.1916,0.4,0.98
0.000899,78.5823,-45.8864,0.4,0.99
0.0009,78.5858,-46.5797,0.4,1
0.000901,78.5879,-47.2718,0.4,0.99
0.000902,78.5887,-47.9624,0.4,0.98
0.000903,78.5881,-48.6517,0.4,0.97
0.000904,78.5861,-49.3396,0.4,0.96
0.000905,78.5827,-50.026,0.4,0.95
0.000906,78.578,-50.7111,0.4,0.94
0.000907,78.5719,-51.3947,0.4,0.93
0.000908,78.5644,-52.077,0.4,0.92
0.000909,78.5555,-52.7577,0.4,0.91
0.00091,78.5453,-53.437,0.4,0.9
0.000911,78.5338,-54.1149,0.4,0.89
0.000912,78.5209,-54.7912,0.4,0.88
0.000913,78.5066,-55.4661,0.4,0.87
0.000914,78.491,-56.1395,0.4,0.86
0.000915,78.4741,-56.8114,0.4,0.85
0.000916,78.4558,-57.4817,0.4,0.84
0.000917,78.4361,-58.1506,0.4,0.83
0.000918,78.4152,-58.8178,0.4,0.82
0.000919,78.3929,-59.4836,0.4,0.81
0.00092,78.3692,-60.1478,0.4,0.8
0.000921,78.3443,-60.8104,0.4,0.79
0.000922,78.318,-61.4714,0.4,0.78
0.000923,78.2904,-62.1308,0.4,0.77
0.000924,78.2614,-62.7887,0.4,0.76
0.000925,78.2312,-63.4449,0.4,0.75
0.000926,78.1997,-64.0995,0.4,0.74
0.000927,78.1668,-64.7525,0.4,0.73
0.000928,78.1326,-65.4038,0.4,0.72
0.000929,78.0972,-66.0535,0.4,0.71
0.00093,78.0604,-66.7016,0.4,0.7
0.000931,78.0224,-67.3479,0.4,0.69
0.000932,77.983,-67.9926,0.4,0.68
0.000933,77.9424,-68.6356,0.4,0.67
0.000934,77.9005,-69.2769,0.4,0.66
0.000935,77.8573,-69.9165,0.4,0.65
0.000936,77.8128,-70.5544,0.4,0.64
0.000937,77.7671,-71.1906,0.4,0.63
0.000938,77.72,-71.825,0.4,0.62
0.000939,77.6718,-72.4576,0.4,0.61
0.00094,77.6222,-73.0886,0.4,0.6
0.000941,77.5714,-73.7177,0.4,0.59
0.000942,77.5193,-74.3451,0.4,0.58
0.000943,77.466,-74.9707,0.4,0.57
0.000944,77.4114,-75.5946,0.4,0.56
0.000945,77.3556,-76.2166,0.4,0.55
0.000946,77.2986,-76.8368,0.4,0.54
0.000947,77.2403,-77.4552,0.4,0.53
0.000948,77.1807,-78.0718,0.4,0.52
0.000949,77.12,-78.6865,0.4,0.51
0.00095,77.058,-79.2994,0.4,0.5
0.000951,76.9948,-79.9105,0.4,0.49
0.000952,76.9304,-80.5197,0.4,0.48
0.000953,76.8647,-81.127,0.4,0.47
0.000954,76.7978,-81.7325,0.4,0.46
0.000955,76.7298,-82.336,0.4,0.45
0.000956,76.6605,-82.9377,0.4,0.44
0.000957,76.59,-83.5375,0.4,0.43
0.000958,76.5183,-84.1354,0.4,0.42
0.000959,76.4455,-84.7313,0.4,0.41
0.00096,76.3714,-85.3253,0.4,0.4
0.000961,76.6367,-84.3904,0.4,0.39
0.000962,76.9,-83.4547,0.4,0.38
0.000963,77.162,-82.5184,0.4,0.37
0.000964,77.4221,-81.5814,0.4,0.36
0.000965,77.6803,-80.6436,0.4,0.35
0.000966,77.9367,-79.7052,0.4,0.34
0.000967,78.1911,-78.7661,0.4,0.33
0.000968,78.4437,-77.8263,0.4,0.32
0.000969,78.6944,-76.8859,0.4,0.31
0.00097,78.9433,-75.9449,0.4,0.3
0.000971,79.1902,-75.0033,0.4,0.29
0.000972,79.4353,-74.0611,0.4,0.28
0.000973,79.6784,-73.1183,0.4,0.27
0.000974,79.9197,-72.175,0.4,0.26
0.000975,80.1591,-71.2312,0.4,0.25
0.000976,80.3966,-70.287,0.4,0.24
0.000977,80.6323,-69.3422,0.4,0.23
0.000978,80.866,-68.3969,0.4,0.22
0.000979,81.0978,-67.4513,0.4,0.21
0.00098,81.3278,-66.5052,0.4,0.2
0.000981,81.5559,-65.5587,0.4,0.19
0.000982,81.782,-64.6119,0.4,0.18
0.000983,82.0063,-63.6646,0.4,0.17
0.000984,82.2287,-62.7171,0.4,0.16
0.000985,82.4492,-61.7692,0.4,0.15
0.000986,82.6677,-60.821,0.4,0.14
0.000987,82.8844,-59.8726,0.4,0.13
0.000988,83.0992,-58.9239,0.4,0.12
0.000989,83.3121,-57.9749,0.4,0.11
0.00099,83.5231,-57.0257,0.4,0.1
0.000991,83.7322,-56.0763,0.4,0.09
0.000992,83.9394,-55.1268,0.4,0.08
0.000993,84.1447,-54.1771,0.4,0.07
0.000994,84.3481,-53.2272,0.4,0.06
0.000995,84.5496,-52.2772,0.4,0.05
0.000996,84.7492,-51.3271,0.4,0.04
0.000997,84.9469,-50.3769,0.4,0.03
0.000998,85.1427,-49.4267,0.4,0.02
0.000999,85.3366,-48.4764,0.4,0.01
0.001,85.5286,-47.526,0.4,1.51788e-013
0.001001,85.7187,-46.5757,0.4,0.01
0.001002,85.9069,-45.6254,0.4,0.02
0.001003,86.0932,-44.6751,0.4,0.03
0.001004,86.2776,-43.7248,0.4,0.04
0.001005,86.4601,-42.7746,0.4,0.05
0.001006,86.6407,-41.8245,0.4,0.06
0.001007,86.8194,-40.8745,0.4,0.07
0.001008,86.9962,-39.9246,0.4,0.08
0.001009,87.1711,-38.9749,0.4,0.09
0.00101,87.3441,-38.0253,0.4,0.1
0.001011,87.5152,-37.0759,0.4,0.11
0.001012,87.6844,-36.1267,0.4,0.12
0.001013,87.8517,-35.1777,0.4,0.13
0.001014,88.0171,-34.229,0.4,0.14
0.001015,88.1806,-33.2805,0.4,0.15
0.001016,88.3422,-32.3323,0.4,0.16
0.001017,88.5019,-31.3843,0.4,0.17
0.001018,88.6597,-30.4367,0.4,0.18
0.001019,88.8157,-29.4894,0.4,0.19
0.00102,88.9697,-28.5424,0.4,0.2
0.001021,89.1218,-27.5959,0.4,0.21
0.001022,89.2721,-26.6496,0.4,0.22
0.001023,89.4204,-25.7038,0.4,0.23
0.001024,89.5669,-24.7584,0.4,0.24
0.001025,89.7114,-23.8135,0.4,0.25
0.001026,89.8541,-22.8689,0.4,0.26
0.001027,89.9949,-21.9249,0.4,0.27
0.001028,90.1338,-20.9814,0.4,0.28
0.001029,90.2708,-20.0383,0.4,0.29
0.00103,90.406,-19.0958,0.4,0.3
0.001031,90.5392,-18.1538,0.4,0.31
0.001032,90.6706,-17.2124,0.4,0.32
0.001033,90.8,-16.2716,0.4,0.33
0.001034,90.9276,-15.3313,0.4,0.34
0.001035,91.0534,-14.3917,0.4,0.35
0.001036,91.1772,-13.4527,0.4,0.36
0.001037,91.2992,-12.5144,0.4,0.37
0.001038,91.4193,-11.5767,0.4,0.38
0.001039,91.5375,-10.6397,0.4,0.39
0.00104,91.6538,-9.70337,0.4,0.4
0.001041,91.729,-10.5997,0.4,0.41
0.001042,91.8025,-11.495,0.4,0.42
0.001043,91.8746,-12.3895,0.4,0.43
0.001044,91.9449,-13.283,0.4,0.44
0.001045,92.0135,-14.1753,0.4,0.45
0.001046,92.0802,-15.0665,0.4,0.46
0.001047,92.1452,-15.9566,0.4,0.47
0.001048,92.2084,-16.8456,0.4,0.48
0.001049,92.2698,-17.7334,0.4,0.49
0.00105,92.3295,-18.62,0.4,0.5
0.001051,92.3873,-19.5055,0.4,0.51
0.001052,92.4434,-20.3898,0.4,0.52
0.001053,92.4978,-21.2728,0.4,0.53
0.001054,92.5503,-22.1546,0.4,0.54
0.001055,92.6011,-23.0352,0.4,0.55
0.001056,92.6502,-23.9145,0.4,0.56
0.001057,92.6975,-24.7925,0.4,0.57
0.001058,92.743,-25.6693,0.4,0.58
0.001059,92.7868,-26.5447,0.4,0.59
0.00106,92.8288,-27.4188,0.4,0.6
0.001061,92.8691,-28.2916,0.4,0.61
0.001062,92.9076,-29.163,0.4,0.62
0.001063,92.9444,-30.0331,0.4,0.63
0.001064,92.9795,-30.9018,0.4,0.64
0.001065,93.0128,-31.7691,0.4,0.65
0.001066,93.0444,-32.6349,0.4,0.66
0.001067,93.0743,-33.4994,0.4,0.67
0.001068,93.1024,-34.3624,0.4,0.68
0.001069,93.1288,-35.224,0.4,0.69
0.00107,93.1535,-36.0841,0.4,0.7
0.001071,93.1765,-36.9427,0.4,0.71
0.001072,93.1977,-37.7998,0.4,0.72
0.001073,93.2173,-38.6555,0.4,0.73
0.001074,93.2351,-39.5096,0.4,0.74
0.001075,93.2512,-40.3621,0.4,0.75
0.001076,93.2657,-41.2131,0.4,0.76
0.001077,93.2784,-42.0626,0.4,0.77
0.001078,93.2894,-42.9104,0.4,0.78
0.001079,93.2987,-43.7567,0.4,0.79
0.00108,93.3064,-44.6014,0.4,0.8
0.001081,93.3123,-45.4444,0.4,0.81
0.001082,93.3166,-46.2858,0.4,0.82
0.001083,93.3192,-47.1256,0.4,0.83
0.001084,93.3201,-47.9637,0.4,0.84
0.001085,93.3193,-48.8001,0.4,0.85
0.001086,93.3169,-49.6349,0.4,0.86
0.001087,93.3128,-50.4679,0.4,0.87
0.001088,93.307,-51.2993,0.4,0.88
0.001089,93.2996,-52.1289,0.4,0.89
0.00109,93.2905,-52.9567,0.4,0.9
0.001091,93.2797,-53.7829,0.4,0.91
0.001092,93.2673,-54.6072,0.4,0.92
0.001093,93.2533,-55.4298,0.4,0.93
0.001094,93.2376,-56.2505,0.4,0.94
0.001095,93.2203,-57.0695,0.4,0.95
0.001096,93.2013,-57.8867,0.4,0.96
0.001097,93.1807,-58.702,0.4,0.97
0.001098,93.1585,-59.5155,0.4,0.98
0.001099,93.1347,-60.3271,0.4,0.99
0.0011,93.1092,-61.1368,0.4,1
0.001101,93.0821,-61.9447,0.4,0.99
0.001102,93.0534,-62.7507,0.4,0.98
0.001103,93.0231,-63.5548,0.4,0.97
0.001104,92.9912,-64.3569,0.4,0.96
0.001105,92.9577,-65.1572,0.4,0.95
0.001106,92.9226,-65.9555,0.4,0.94
0.001107,92.8858,-66.7518,0.4,0.93
0.001108,92.8475,-67.5462,0.4,0.92
0.001109,92.8077,-68.3385,0.4,0.91
0.00111,92.7662,-69.1289,0.4,0.9
0.001111,92.7231,-69.9173,0.4,0.89
0.001112,92.6785,-70.7037,0.4,0.88
0.001113,92.6323,-71.4881,0.4,0.87
0.001114,92.5845,-72.2704,0.4,0.86
0.001115,92.5352,-73.0507,0.4,0.85
0.001116,92.4843,-73.8289,0.4,0.84
0.001117,92.4319,-74.6051,0.4,0.83
0.001118,92.3779,-75.3791,0.4,0.82
0.001119,92.3224,-76.1511,0.4,0.81
0.00112,92.2653,-76.921,0.4,0.8
0.001121,92.2067,-77.6887,0.4,0.79
0.001122,92.1465,-78.4543,0.4,0.78
0.001123,92.0849,-79.2178,0.4,0.77
0.001124,92.0217,-79.9792,0.4,0.76
0.001125,91.9569,-80.7383,0.4,0.75
0.001126,91.8907,-81.4953,0.4,0.74
0.001127,91.823,-82.2502,0.4,0.73
0.001128,91.7537,-83.0028,0.4,0.72
0.001129,91.6829,-83.7532,0.4,0.71
0.00113,91.6107,-84.5014,0.4,0.7
0.001131,91.5369,-85.2474,0.4,0.69
0.001132,91.4617,-85.9912,0.4,0.68
0.001133,91.385,-86.7327,0.4,0.67
0.001134,91.3067,-87.4719,0.4,0.66
0.001135,91.2271,-88.2089,0.4,0.65
0.001136,91.1459,-88.9436,0.4,0.64
0.001137,91.0633,-89.6761,0.4,0.63
0.001138,90.9792,-90.4062,0.4,0.62
0.001139,90.8937,-91.134,0.4,0.61
0.00114,90.8067,-91.8595,0.4,0.6
0.001141,90.7182,-92.5827,0.4,0.59
0.001142,90.6283,-93.3036,0.4,0.58
0.001143,90.537,-94.0221,0.4,0.57
0.001144,90.4442,-94.7382,0.4,0.56
0.001145,90.35,-95.452,0.4,0.55
0.001146,90.2544,-96.1634,0.4,0.54
0.001147,90.1574,-96.8724,0.4,0.53
0.001148,90.0589,-97.579,0.4,0.52
0.001149,89.9591,-98.2833,0.4,0.51
0.00115,89.8578,-98.9851,0.4,0.5
0.001151,89.7551,-99.6845,0.4,0.49
0.001152,89.651,-100.381,0.4,0.48
0.001153,89.5456,-101.076,0.4,0.47
0.001154,89.4387,-101.768,0.4,0.46
0.001155,89.3305,-102.458,0.4,0.45
0.001156,89.2209,-103.145,0.4,0.44
0.001157,89.1099,-103.83,0.4,0.43
0.001158,88.9976,-104.512,0.4,0.42
0.001159,88.8839,-105.191,0.4,0.41
0.00116,88.7688,-105.869,0.4,0.4
0.001161,89.0749,-104.769,0.4,0.39
0.001162,89.3788,-103.668,0.4,0.38
0.001163,89.681,-102.566,0.4,0.37
0.001164,89.981,-101.464,0.4,0.36
0.001165,90.2788,-100.361,0.4,0.35
0.001166,90.5745,-99.2567,0.4,0.34
0.001167,90.8679,-98.1521,0.4,0.33
0.001168,91.1591,-97.0468,0.4,0.32
0.001169,91.448,-95.9408,0.4,0.31
0.00117,91.7348,-94.8341,0.4,0.3
